Area,ISO 3 code,Year,Area type,Electricity source,Is aggregated source,Generation (TWh),Generation YoY change (TWh),Generation YoY change (%),Share of generation (%),Share of generation YoY change (% points),Emissions (MtCO2e),Emissions YoY change (MtCO2e),Emissions YoY change (%),Share of emissions (%),Emissions intensity (gCO2e/kWh),Continent,Ember region,EU member,OECD member,G20 member,G7 member,ASEAN member
Switzerland,CHE,2024,Country or economy,Nuclear,False,24.02,-0.36,-1.477,30.649,-4.145,0.118,-0.001,-0.84,4.353,4.913,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Gas,False,0.27,0.0,0.0,0.345,-0.04,0.109,0.0,0.0,4.021,403.704,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Other fossil,False,1.22,0.06,5.172,1.557,-0.098,0.854,0.042,5.172,31.504,700.0,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Net imports,False,-14.4,-8.01,125.352,-18.374,-9.255,0.0,0.0,,0.0,0.0,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Wind,True,0.18,0.01,5.882,0.23,-0.013,0.002,0.0,0.0,0.074,11.111,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Wind and solar,True,5.84,1.05,21.921,7.452,0.616,0.273,0.05,22.422,10.071,46.747,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,"Hydro, bioenergy and other renewables",True,47.02,7.55,19.128,59.997,3.668,1.357,0.181,15.391,50.06,28.86,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Renewables,True,52.86,8.6,19.431,67.449,4.284,1.631,0.232,16.583,60.168,30.855,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Clean,True,76.88,8.24,12.005,98.099,0.14,1.748,0.229,15.076,64.484,22.737,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Fossil,True,1.49,0.06,4.196,1.901,-0.14,0.963,0.042,4.56,35.525,646.309,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Total generation,True,78.37,8.3,11.845,100.0,0.0,2.711,0.272,11.152,100.01,34.592,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Demand,True,63.97,0.29,0.455,81.626,-9.255,,,,,,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2024,Country or economy,Thermal,True,2.53,0.06,2.429,3.228,-0.297,1.202,0.042,3.621,44.342,475.099,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Solar,False,7.89,2.23,39.399,12.135,4.913,0.379,0.107,39.338,14.927,48.035,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Onshore wind,False,0.14,-0.04,-22.222,0.215,-0.015,0.001,-0.001,-50.0,0.039,7.143,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Hydro,False,33.99,-10.95,-24.366,52.276,-5.067,0.816,-0.263,-24.374,32.137,24.007,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Bioenergy,False,1.04,0.0,0.0,1.6,0.273,0.239,0.0,0.0,9.413,229.808,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Other renewables,False,1.04,0.0,0.0,1.6,0.273,0.04,0.0,0.0,1.575,38.462,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Nuclear,False,19.42,-4.6,-19.151,29.868,-0.781,0.095,-0.023,-19.492,3.741,4.892,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Gas,False,0.27,0.0,0.0,0.415,0.07,0.109,0.0,0.0,4.293,403.704,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Other fossil,False,1.23,0.01,0.82,1.892,0.335,0.861,0.007,0.82,33.91,700.0,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Net imports,False,0.06,14.46,-100.417,0.092,18.466,0.0,0.0,,0.0,0.0,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Wind,True,0.14,-0.04,-22.222,0.215,-0.015,0.001,-0.001,-50.0,0.039,7.143,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Wind and solar,True,8.03,2.19,37.5,12.35,4.898,0.38,0.107,39.194,14.966,47.323,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,"Hydro, bioenergy and other renewables",True,36.07,-10.95,-23.288,55.475,-4.522,1.094,-0.263,-19.381,43.086,30.33,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Renewables,True,44.1,-8.76,-16.572,67.825,0.376,1.474,-0.157,-9.626,58.052,33.424,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Clean,True,63.52,-13.36,-17.378,97.693,-0.406,1.57,-0.178,-10.183,61.833,24.717,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Fossil,True,1.5,0.01,0.671,2.307,0.406,0.97,0.007,0.727,38.203,646.667,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Total generation,True,65.02,-13.35,-17.035,100.0,0.0,2.539,-0.172,-6.345,99.996,39.05,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Demand,True,65.08,1.11,1.735,100.092,18.466,,,,,,Europe,Europe,False,True,False,False,False
Switzerland,CHE,2025,Country or economy,Thermal,True,2.54,0.01,0.395,3.906,0.678,1.209,0.007,0.582,47.615,475.984,Europe,Europe,False,True,False,False,False
Türkiye,TUR,1990,Country or economy,Solar,False,0.0,,,0.0,,0.0,,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Onshore wind,False,0.0,,,0.0,,0.0,,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Hydro,False,23.15,,,40.233,,0.556,,,1.837,24.017,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Bioenergy,False,0.0,,,0.0,,0.0,,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Other renewables,False,0.08,,,0.139,,0.003,,,0.01,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Nuclear,False,0.0,,,0.0,,0.0,,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Lignite,False,19.56,,,33.994,,21.131,,,69.829,1080.317,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Gas,False,10.19,,,17.709,,5.179,,,17.114,508.243,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Other fossil,False,3.94,,,6.847,,2.758,,,9.114,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Net imports,False,-0.73,,,-1.269,,0.0,,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Wind,True,0.0,,,0.0,,0.0,,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Coal,True,20.18,,,35.071,,21.766,,,71.927,1078.593,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Wind and solar,True,0.0,,,0.0,,0.0,,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,"Hydro, bioenergy and other renewables",True,23.23,,,40.372,,0.559,,,1.847,24.064,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Renewables,True,23.23,,,40.372,,0.559,,,1.847,24.064,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Clean,True,23.23,,,40.372,,0.559,,,1.847,24.064,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Fossil,True,34.31,,,59.628,,29.702,,,98.152,865.695,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Total generation,True,57.54,,,100.0,,30.261,,,100.0,525.912,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Demand,True,56.81,,,98.731,,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Hard coal,True,0.62,,,1.078,,0.634,,,2.095,1022.581,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1990,Country or economy,Thermal,True,34.31,,,59.628,,29.702,,,98.152,865.695,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Hydro,False,22.68,-0.47,-2.03,37.649,-2.584,0.544,-0.012,-2.158,1.674,23.986,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Bioenergy,False,0.04,0.04,,0.066,0.066,0.009,0.009,,0.028,225.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Other renewables,False,0.08,0.0,0.0,0.133,-0.006,0.003,0.0,0.0,0.009,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Lignite,False,20.56,1.0,5.112,34.13,0.136,22.212,1.081,5.116,68.36,1080.35,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Gas,False,12.59,2.4,23.553,20.9,3.191,6.399,1.22,23.557,19.694,508.261,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Other fossil,False,3.29,-0.65,-16.497,5.461,-1.386,2.303,-0.455,-16.497,7.088,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Net imports,False,0.25,0.98,-134.247,0.415,1.684,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Coal,True,21.56,1.38,6.838,35.79,0.719,23.235,1.469,6.749,71.508,1077.69,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,"Hydro, bioenergy and other renewables",True,22.8,-0.43,-1.851,37.849,-2.523,0.557,-0.002,-0.358,1.714,24.43,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Renewables,True,22.8,-0.43,-1.851,37.849,-2.523,0.557,-0.002,-0.358,1.714,24.43,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Clean,True,22.8,-0.43,-1.851,37.849,-2.523,0.557,-0.002,-0.358,1.714,24.43,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Fossil,True,37.44,3.13,9.123,62.151,2.523,31.936,2.234,7.521,98.286,852.991,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Total generation,True,60.24,2.7,4.692,100.0,0.0,32.493,2.232,7.376,100.0,539.392,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Demand,True,60.49,3.68,6.478,100.415,1.684,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Hard coal,True,1.0,0.38,61.29,1.66,0.582,1.023,0.389,61.356,3.148,1023.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1991,Country or economy,Thermal,True,37.48,3.17,9.239,62.218,2.59,31.945,2.243,7.552,98.314,852.321,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Hydro,False,26.57,3.89,17.152,39.451,1.802,0.638,0.094,17.279,1.758,24.012,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Bioenergy,False,0.05,0.01,25.0,0.074,0.008,0.012,0.003,33.333,0.033,240.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Other renewables,False,0.07,-0.01,-12.5,0.104,-0.029,0.003,0.0,0.0,0.008,42.857,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Lignite,False,22.76,2.2,10.7,33.794,-0.336,24.589,2.377,10.701,67.766,1080.36,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Gas,False,10.81,-1.78,-14.138,16.05,-4.85,5.494,-0.905,-14.143,15.141,508.233,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Other fossil,False,5.27,1.98,60.182,7.825,2.364,3.689,1.386,60.182,10.167,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Net imports,False,-0.13,-0.38,-152.0,-0.193,-0.608,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Coal,True,24.58,3.02,14.007,36.496,0.706,26.45,3.215,13.837,72.895,1076.078,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,"Hydro, bioenergy and other renewables",True,26.69,3.89,17.061,39.629,1.78,0.652,0.095,17.056,1.797,24.429,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Renewables,True,26.69,3.89,17.061,39.629,1.78,0.652,0.095,17.056,1.797,24.429,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Clean,True,26.69,3.89,17.061,39.629,1.78,0.652,0.095,17.056,1.797,24.429,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Fossil,True,40.66,3.22,8.6,60.371,-1.78,35.633,3.697,11.576,98.203,876.365,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Total generation,True,67.35,7.11,11.803,100.0,0.0,36.285,3.792,11.67,100.0,538.753,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Demand,True,67.22,6.73,11.126,99.807,-0.608,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Thermal,True,40.71,3.23,8.618,60.445,-1.773,35.645,3.7,11.582,98.236,875.583,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1992,Country or economy,Hard coal,True,1.82,0.82,82.0,2.702,1.042,1.862,0.839,82.014,5.132,1023.077,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Hydro,False,33.95,7.38,27.776,45.996,6.545,0.815,0.177,27.743,2.296,24.006,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Bioenergy,False,0.06,0.01,20.0,0.081,0.007,0.014,0.002,16.667,0.039,233.333,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Other renewables,False,0.08,0.01,14.286,0.108,0.004,0.003,0.0,0.0,0.008,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Lignite,False,21.96,-0.8,-3.515,29.752,-4.042,23.724,-0.865,-3.518,66.828,1080.328,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Gas,False,10.79,-0.02,-0.185,14.619,-1.431,5.484,-0.01,-0.182,15.448,508.248,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Other fossil,False,5.17,-0.1,-1.898,7.004,-0.821,3.619,-0.07,-1.898,10.194,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Net imports,False,-0.38,-0.25,192.308,-0.515,-0.322,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Coal,True,23.76,-0.82,-3.336,32.191,-4.305,25.565,-0.885,-3.346,72.014,1075.968,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,"Hydro, bioenergy and other renewables",True,34.09,7.4,27.726,46.186,6.557,0.832,0.18,27.607,2.344,24.406,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Renewables,True,34.09,7.4,27.726,46.186,6.557,0.832,0.18,27.607,2.344,24.406,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Clean,True,34.09,7.4,27.726,46.186,6.557,0.832,0.18,27.607,2.344,24.406,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Fossil,True,39.72,-0.94,-2.312,53.814,-6.557,34.668,-0.965,-2.708,97.657,872.81,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Total generation,True,73.81,6.46,9.592,100.0,0.0,35.5,-0.785,-2.163,100.0,480.965,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Demand,True,73.43,6.21,9.238,99.485,-0.322,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Thermal,True,39.78,-0.93,-2.284,53.895,-6.55,34.682,-0.963,-2.702,97.696,871.845,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1993,Country or economy,Hard coal,True,1.8,-0.02,-1.099,2.439,-0.263,1.841,-0.021,-1.128,5.186,1022.778,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Hydro,False,30.59,-3.36,-9.897,39.053,-6.943,0.734,-0.081,-9.939,1.745,23.995,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Bioenergy,False,0.05,-0.01,-16.667,0.064,-0.017,0.012,-0.002,-14.286,0.029,240.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Other renewables,False,0.08,0.0,0.0,0.102,-0.006,0.003,0.0,0.0,0.007,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Lignite,False,26.26,4.3,19.581,33.525,3.773,28.37,4.646,19.584,67.463,1080.35,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Gas,False,13.82,3.03,28.082,17.643,3.024,7.024,1.54,28.082,16.703,508.249,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Other fossil,False,5.55,0.38,7.35,7.085,0.081,3.885,0.266,7.35,9.238,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Net imports,False,-0.54,-0.16,42.105,-0.689,-0.174,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Coal,True,28.24,4.48,18.855,36.053,3.862,30.395,4.83,18.893,72.279,1076.31,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,"Hydro, bioenergy and other renewables",True,30.72,-3.37,-9.886,39.219,-6.967,0.749,-0.083,-9.976,1.781,24.382,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Renewables,True,30.72,-3.37,-9.886,39.219,-6.967,0.749,-0.083,-9.976,1.781,24.382,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Clean,True,30.72,-3.37,-9.886,39.219,-6.967,0.749,-0.083,-9.976,1.781,24.382,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Fossil,True,47.61,7.89,19.864,60.781,6.967,41.304,6.636,19.142,98.22,867.549,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Total generation,True,78.33,4.52,6.124,100.0,0.0,42.052,6.552,18.456,99.999,536.857,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Demand,True,77.79,4.36,5.938,99.311,-0.174,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Hard coal,True,1.98,0.18,10.0,2.528,0.089,2.025,0.184,9.995,4.815,1022.727,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1994,Country or economy,Thermal,True,47.66,7.88,19.809,60.845,6.95,41.315,6.633,19.125,98.246,866.869,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Hydro,False,35.54,4.95,16.182,41.211,2.158,0.853,0.119,16.213,1.959,24.001,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Bioenergy,False,0.22,0.17,340.0,0.255,0.191,0.051,0.039,325.0,0.117,231.818,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Other renewables,False,0.09,0.01,12.5,0.104,0.002,0.003,0.0,0.0,0.007,33.333,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Lignite,False,25.81,-0.45,-1.714,29.928,-3.597,27.884,-0.486,-1.713,64.047,1080.356,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Gas,False,16.58,2.76,19.971,19.225,1.582,8.426,1.402,19.96,19.354,508.203,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Other fossil,False,5.77,0.22,3.964,6.691,-0.394,4.039,0.154,3.964,9.277,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Net imports,False,-0.7,-0.16,29.63,-0.812,-0.123,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Coal,True,28.04,-0.2,-0.708,32.514,-3.539,30.165,-0.23,-0.757,69.286,1075.785,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,"Hydro, bioenergy and other renewables",True,35.85,5.13,16.699,41.57,2.351,0.907,0.158,21.095,2.083,25.3,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Renewables,True,35.85,5.13,16.699,41.57,2.351,0.907,0.158,21.095,2.083,25.3,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Clean,True,35.85,5.13,16.699,41.57,2.351,0.907,0.158,21.095,2.083,25.3,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Fossil,True,50.39,2.78,5.839,58.43,-2.351,42.63,1.326,3.21,97.917,846.001,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Total generation,True,86.24,7.91,10.098,100.0,0.0,43.537,1.485,3.531,100.0,504.835,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Demand,True,85.54,7.75,9.963,99.188,-0.123,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Thermal,True,50.61,2.95,6.19,58.685,-2.16,42.681,1.366,3.306,98.034,843.331,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1995,Country or economy,Hard coal,True,2.23,0.25,12.626,2.586,0.058,2.281,0.256,12.642,5.239,1022.87,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Hydro,False,40.47,4.93,13.872,42.667,1.456,0.971,0.118,13.834,2.065,23.993,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Bioenergy,False,0.18,-0.04,-18.182,0.19,-0.065,0.041,-0.01,-19.608,0.087,227.778,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Other renewables,False,0.08,-0.01,-11.111,0.084,-0.02,0.003,0.0,0.0,0.006,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Lignite,False,27.84,2.03,7.865,29.352,-0.576,30.077,2.193,7.865,63.959,1080.352,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Gas,False,17.17,0.59,3.559,18.102,-1.123,8.726,0.3,3.56,18.556,508.212,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Other fossil,False,6.54,0.77,13.345,6.895,0.204,4.578,0.539,13.345,9.735,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Net imports,False,-0.07,0.63,-90.0,-0.074,0.738,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Coal,True,30.41,2.37,8.452,32.061,-0.453,32.706,2.541,8.424,69.549,1075.501,Asia,Europe,False,True,True,False,False
