date,district,bbui_loo,bbui_loo_z,n_donors,bbui_innov_own
1993-01-01,Chicago,0.2567607905687455,0.5875807009905345,11,0.29398698950091
1993-01-01,Cleveland,0.26056966180397284,0.5963212192098678,11,0.2520894059134092
1993-01-01,Dallas,0.27998063688335745,0.6408651197143599,11,0.0385686800401788
1993-01-01,Kansas City,0.3101999214665998,0.7102117032985346,11,-0.293843450375487
1993-01-01,Minneapolis,0.3521587384978946,0.8064979209400768,11,-0.7553904377197298
1993-01-01,New York,0.2074476133412704,0.47441785105653345,11,0.8364319390031363
1993-01-01,Philadelphia,0.3812911029632757,0.8733502629218416,11,-1.0758464468389215
1993-01-01,Richmond,0.30435283624199505,0.69679393415397,11,-0.229525512904835
1993-01-01,San Francisco,0.09615268196404733,0.21902056526091138,11,2.06067618415259
1993-01-01,St. Louis,0.020923649289074208,0.04638655111073615,11,2.8881955435772944
1993-04-01,Atlanta,0.020891603251852544,0.046313012533321714,11,-0.789575680914865
1993-04-01,Boston,0.029477575442329863,0.06601592232651084,11,-0.8840213750101158
1993-04-01,Chicago,0.04088460888663477,0.09219254460934359,11,-1.0094987428974695
1993-04-01,Cleveland,0.0009185427338483224,0.00047925009502676474,11,-0.5698720152168189
1993-04-01,Dallas,0.020792706542322913,0.04608606642827065,11,-0.788487817110039
1993-04-01,Kansas City,-0.02417496316081819,-0.05710480352977164,11,-0.293843450375487
1993-04-01,Minneapolis,-0.06574651605453236,-0.15250233551060902,11,0.1634436314553688
1993-04-01,New York,-0.2198578904631968,-0.5061539011942273,11,1.858668749950678
1993-04-01,Philadelphia,-0.08654070706189528,-0.20022041105886434,11,0.3921797325363608
1993-04-01,Richmond,-0.1395483489505885,-0.32186124139383127,11,0.9752637933119864
1993-04-01,San Francisco,-0.2278294059623369,-0.5244467685958669,11,1.9463554204412183
1993-04-01,St. Louis,0.09096474965189248,0.20711540646329413,11,-1.5603802913153044
1993-07-01,Atlanta,-0.427758820548891,-0.9832406166557209,11,-0.1630841312798632
1993-07-01,Boston,-0.4581419759392324,-1.0529632475480375,11,0.1711305780138916
1993-07-01,Chicago,-0.3658288096110331,-0.8411249200368627,11,-0.8443142515963007
1993-07-01,Cleveland,-0.4001547574020328,-0.9198953886440046,11,-0.466728825895304
1993-07-01,Dallas,-0.48679328481951073,-1.1187116732127542,11,0.4862949756969542
1993-07-01,Kansas City,-0.41587160972201614,-0.9559620933366844,11,-0.293843450375487
1993-07-01,Minneapolis,-0.3300347822742875,-0.7589855331270109,11,-1.238048552300502
1993-07-01,New York,-0.42249361581472794,-0.9711581347167573,11,-0.2210013833556573
1993-07-01,Philadelphia,-0.5094216957278032,-1.170638878309434,11,0.7352074956881706
1993-07-01,Richmond,-0.4165973703013954,-0.957627553567597,11,-0.2858600840023158
1993-07-01,San Francisco,-0.39243747806073837,-0.9021859370714723,11,-0.551618898649542
1993-07-01,St. Louis,-0.24289695709599599,-0.5590234704771067,11,-2.196564629261709
1993-10-01,Atlanta,0.010155945700108804,0.02167704963710166,11,-0.7129513620432942
1993-10-01,Boston,0.034914217559458734,0.07849181519400077,11,-0.9852923524961434
1993-10-01,Chicago,-0.1926240595738247,-0.44365827444023065,11,1.5176286959699743
1993-10-01,Cleveland,0.007826204160925731,0.016330807374765863,11,-0.6873242051122801
1993-10-01,Dallas,-0.021430823346279236,-0.05080760875365463,11,-0.3654969025330256
1993-10-01,Kansas City,-0.0279447735424191,-0.06575568571740441,11,-0.293843450375487
1993-10-01,Minneapolis,-0.004332132460378426,-0.01156988975892309,11,-0.5535825022779346
1993-10-01,New York,-0.06376436915975411,-0.14795374618394191,11,0.1001721014151982
1993-10-01,Philadelphia,-0.15694905772683151,-0.3617920247401969,11,1.1252036756530492
1993-10-01,Richmond,-0.03869978568573009,-0.09043606312642204,11,-0.1755383167990662
1993-10-01,San Francisco,-0.0006390349748518386,-0.003095046724201041,11,-0.5942065746187272
1993-10-01,St. Louis,-0.14774829029252154,-0.3406782956522573,11,1.0239952338756393
1994-01-01,Atlanta,-0.4007756521872102,-0.9213202050389352,11,1.0522411512226475
1994-01-01,Boston,-0.17105545074593576,-0.3941630810395573,11,-1.474681064631371
1994-01-01,Chicago,-0.3178090630476182,-0.7309302077968072,11,0.1396086706871359
1994-01-01,Cleveland,-0.28433256650978384,-0.6541090421973539,11,-0.2286327912290419
1994-01-01,Dallas,-0.18717171801608054,-0.4311463548240646,11,-1.2974021246597784
1994-01-01,Kansas City,-0.2784043247691979,-0.6405050367736549,11,-0.293843450375487
1994-01-01,Minneapolis,-0.3521336640984262,-0.8096975859326636,11,0.5171792822460245
1994-01-01,New York,-0.39734426110299964,-0.9134459203921321,11,1.0144958492963316
1994-01-01,Philadelphia,-0.20248535549994856,-0.46628777052593373,11,-1.1289521123372304
1994-01-01,Richmond,-0.319821854918029,-0.7355491205739942,11,0.1617493812616541
1994-01-01,San Francisco,-0.2007238031072149,-0.46224539685874416,11,-1.1483291886573004
1994-01-01,St. Louis,-0.24423330883421956,-0.562090102556278,11,-0.6697246256602488
1994-04-01,Atlanta,-0.05841179419909919,-0.13567076887264412,11,0.1384855951203043
1994-04-01,Boston,-0.1443017899209827,-0.33276933852822455,11,1.083275548061023
1994-04-01,Chicago,-0.02683270846722,-0.06320374199167172,11,-0.2088843479303669
1994-04-01,Cleveland,0.01046376376401309,0.02238342410597623,11,-0.6191455424739309
1994-04-01,Dallas,-0.13334227998684003,-0.3076196838566819,11,0.9627209387854536
1994-04-01,Kansas City,-0.0191091536994818,-0.04547988970150474,11,-0.293843450375487
1994-04-01,Minneapolis,-0.03946981766896143,-0.09220311645094884,11,-0.069876146711211
1994-04-01,New York,0.0035923413549636936,0.006615027368498331,11,-0.5435598959743874
1994-04-01,Philadelphia,-0.032464537195211245,-0.07612754502021772,11,-0.1469342319224631
1994-04-01,Richmond,0.02593564136772538,0.057887965932387535,11,-0.7893361961147659
1994-04-01,San Francisco,-0.009214561471941864,-0.02277398595820696,11,-0.4026839648784262
