date,district,value,n_docs,n_sections
1998-01-01,Richmond,0.0,20,6
1998-01-01,San Francisco,0.0,18,5
1998-01-01,St. Louis,0.0,10,6
1998-04-01,Atlanta,0.0,14,6
1998-04-01,Boston,0.0,11,6
1998-04-01,Chicago,0.0,12,6
1998-04-01,Cleveland,0.0,10,5
1998-04-01,Dallas,0.0,18,6
1998-04-01,Kansas City,0.0,16,6
1998-04-01,Minneapolis,0.0,16,6
1998-04-01,New York,0.0,10,4
1998-04-01,Philadelphia,0.0,9,5
1998-04-01,Richmond,0.0,18,6
1998-04-01,San Francisco,0.0,18,5
1998-04-01,St. Louis,0.0,8,5
1998-07-01,Atlanta,0.0,15,6
1998-07-01,Boston,0.0,10,6
1998-07-01,Chicago,0.0,12,6
1998-07-01,Cleveland,0.0,10,5
1998-07-01,Dallas,0.0,18,6
1998-07-01,Kansas City,0.0,16,6
1998-07-01,Minneapolis,0.0,14,6
1998-07-01,New York,0.0,10,4
1998-07-01,Philadelphia,0.0,10,5
1998-07-01,Richmond,0.013888888888888888,18,6
1998-07-01,San Francisco,0.0,18,5
1998-07-01,St. Louis,0.0,9,5
1998-10-01,Atlanta,0.0,14,6
1998-10-01,Boston,0.011904761904761904,12,6
1998-10-01,Chicago,0.0,12,6
1998-10-01,Cleveland,0.0,8,4
1998-10-01,Dallas,0.0,18,6
1998-10-01,Kansas City,0.0,16,6
1998-10-01,Minneapolis,0.0,15,6
1998-10-01,New York,0.0,10,4
1998-10-01,Philadelphia,0.0,9,5
1998-10-01,Richmond,0.0,18,6
1998-10-01,San Francisco,0.0,18,5
1998-10-01,St. Louis,0.0,8,5
1999-01-01,Atlanta,0.0,14,6
1999-01-01,Boston,0.0,11,5
1999-01-01,Chicago,0.0,12,6
1999-01-01,Cleveland,0.0,8,4
1999-01-01,Dallas,0.0,18,6
1999-01-01,Kansas City,0.0,16,6
1999-01-01,Minneapolis,0.0,14,6
1999-01-01,New York,0.0,10,4
1999-01-01,Philadelphia,0.0,9,5
1999-01-01,Richmond,0.0,18,6
1999-01-01,San Francisco,0.0,18,5
1999-01-01,St. Louis,0.0,8,5
1999-04-01,Atlanta,0.0,14,6
1999-04-01,Boston,0.0,10,6
1999-04-01,Chicago,0.0,12,6
1999-04-01,Cleveland,0.0,9,5
1999-04-01,Dallas,0.0,19,7
1999-04-01,Kansas City,0.0,16,6
1999-04-01,Minneapolis,0.0,12,6
1999-04-01,New York,0.0,10,4
1999-04-01,Philadelphia,0.0,10,6
1999-04-01,Richmond,0.0,18,6
1999-04-01,San Francisco,0.0,18,5
1999-04-01,St. Louis,0.0,9,5
1999-07-01,Atlanta,0.0,14,6
1999-07-01,Boston,0.0,10,6
1999-07-01,Chicago,0.0,12,6
1999-07-01,Cleveland,0.0,10,6
1999-07-01,Dallas,0.0,18,6
1999-07-01,Kansas City,0.0,16,6
1999-07-01,Minneapolis,0.0,12,6
1999-07-01,New York,0.0,10,4
1999-07-01,Philadelphia,0.0,11,5
1999-07-01,Richmond,0.0,18,6
1999-07-01,San Francisco,0.005555555555555556,18,5
1999-07-01,St. Louis,0.0,8,5
1999-10-01,Atlanta,0.0,14,6
1999-10-01,Boston,0.0,11,6
1999-10-01,Chicago,0.0,12,6
1999-10-01,Cleveland,0.0,10,5
1999-10-01,Dallas,0.0,18,6
1999-10-01,Kansas City,0.0,16,6
1999-10-01,Minneapolis,0.005952380952380952,12,6
1999-10-01,New York,0.0,10,4
1999-10-01,Philadelphia,0.0,10,5
1999-10-01,Richmond,0.006944444444444444,18,6
1999-10-01,San Francisco,0.0,18,5
1999-10-01,St. Louis,0.0,7,4
2000-01-01,Atlanta,0.0,14,6
2000-01-01,Boston,0.0,10,6
2000-01-01,Chicago,0.0,12,6
2000-01-01,Cleveland,0.0,9,5
2000-01-01,Dallas,0.0,18,6
2000-01-01,Kansas City,0.0,16,6
2000-01-01,Minneapolis,0.0,12,6
2000-01-01,New York,0.0,10,4
2000-01-01,Philadelphia,0.0,10,6
2000-01-01,Richmond,0.0,18,6
2000-01-01,San Francisco,0.0,18,6
2000-01-01,St. Louis,0.0,7,4
2000-04-01,Atlanta,0.0,14,6
2000-04-01,Boston,0.0,9,5
2000-04-01,Chicago,0.0,12,6
2000-04-01,Cleveland,0.0,10,5
2000-04-01,Dallas,0.0,19,7
2000-04-01,Kansas City,0.0,16,6
2000-04-01,Minneapolis,0.0,12,6
2000-04-01,New York,0.0,10,4
2000-04-01,Philadelphia,0.0,10,6
2000-04-01,Richmond,0.0,18,6
2000-04-01,San Francisco,0.0,18,6
2000-04-01,St. Louis,0.0,7,4
2000-07-01,Atlanta,0.0,16,6
2000-07-01,Boston,0.0,10,6
2000-07-01,Chicago,0.0,12,6
2000-07-01,Cleveland,0.0,10,5
2000-07-01,Dallas,0.0,19,7
2000-07-01,Kansas City,0.0,16,6
2000-07-01,Minneapolis,0.0,13,6
2000-07-01,New York,0.0,10,4
2000-07-01,Philadelphia,0.0,10,5
2000-07-01,Richmond,0.0,18,6
2000-07-01,San Francisco,0.0,18,6
2000-07-01,St. Louis,0.0,7,4
2000-10-01,Atlanta,0.0,16,6
2000-10-01,Boston,0.0,10,6
2000-10-01,Chicago,0.0,12,6
2000-10-01,Cleveland,0.0,9,5
2000-10-01,Dallas,0.0,19,7
2000-10-01,Kansas City,0.0,16,6
2000-10-01,Minneapolis,0.0,13,6
2000-10-01,New York,0.0225,10,4
2000-10-01,Philadelphia,0.0,10,6
2000-10-01,Richmond,0.0,18,6
2000-10-01,San Francisco,0.009259259259259259,18,6
2000-10-01,St. Louis,0.0,7,4
2001-01-01,Atlanta,0.0,14,6
2001-01-01,Boston,0.0,10,6
2001-01-01,Chicago,0.0,11,6
2001-01-01,Cleveland,0.0,10,5
2001-01-01,Dallas,0.0,20,7
2001-01-01,Kansas City,0.0,16,6
2001-01-01,Minneapolis,0.0,12,6
2001-01-01,New York,0.0,10,4
2001-01-01,Philadelphia,0.0,9,5
2001-01-01,Richmond,0.0,18,6
2001-01-01,San Francisco,0.0,18,6
2001-01-01,St. Louis,0.009523809523809523,7,4
2001-04-01,Atlanta,0.0,15,6
2001-04-01,Boston,0.0,10,6
2001-04-01,Chicago,0.0,12,6
2001-04-01,Cleveland,0.0,12,6
2001-04-01,Dallas,0.0,20,7
2001-04-01,Kansas City,0.0,16,6
2001-04-01,Minneapolis,0.0,12,6
2001-04-01,New York,0.0,10,4
2001-04-01,Philadelphia,0.0,10,5
2001-04-01,Richmond,0.0,18,6
2001-04-01,San Francisco,0.0,18,6
2001-04-01,St. Louis,0.0,7,4
2001-07-01,Atlanta,0.0,16,6
2001-07-01,Boston,0.0,10,6
2001-07-01,Chicago,0.0,12,6
2001-07-01,Cleveland,0.0,11,5
2001-07-01,Dallas,0.0,18,6
2001-07-01,Kansas City,0.0,16,6
2001-07-01,Minneapolis,0.0,12,6
2001-07-01,New York,0.0,10,4
2001-07-01,Philadelphia,0.0,10,5
2001-07-01,Richmond,0.0,18,6
2001-07-01,San Francisco,0.0,18,6
2001-07-01,St. Louis,0.0,8,4
2001-10-01,Atlanta,0.0,16,6
2001-10-01,Boston,0.0,10,6
2001-10-01,Chicago,0.0,12,6
2001-10-01,Cleveland,0.007692307692307693,13,5
2001-10-01,Dallas,0.0,18,6
2001-10-01,Kansas City,0.008928571428571428,16,6
2001-10-01,Minneapolis,0.0,12,6
2001-10-01,New York,0.0,10,4
2001-10-01,Philadelphia,0.0,10,5
2001-10-01,Richmond,0.0,18,6
2001-10-01,San Francisco,0.0,18,6
2001-10-01,St. Louis,0.0,7,4
2002-01-01,Atlanta,0.0,16,6
2002-01-01,Boston,0.0,10,6
2002-01-01,Chicago,0.0,10,5
2002-01-01,Cleveland,0.0,10,5
2002-01-01,Dallas,0.0,18,6
2002-01-01,Kansas City,0.0,16,6
2002-01-01,Minneapolis,0.0,12,6
2002-01-01,New York,0.0,10,4
2002-01-01,Philadelphia,0.0,9,5
2002-01-01,Richmond,0.0,18,6
2002-01-01,San Francisco,0.0,18,6
2002-01-01,St. Louis,0.0,7,4
2002-04-01,Atlanta,0.0,16,6
2002-04-01,Boston,0.0,10,6
2002-04-01,Chicago,0.0,12,6
2002-04-01,Cleveland,0.0,12,5
2002-04-01,Dallas,0.005555555555555556,18,6
2002-04-01,Kansas City,0.0,16,6
2002-04-01,Minneapolis,0.0,12,6
2002-04-01,New York,0.0,10,4
2002-04-01,Philadelphia,0.0,11,5
2002-04-01,Richmond,0.007936507936507936,18,6
2002-04-01,San Francisco,0.0,18,6
2002-04-01,St. Louis,0.0,7,4
2002-07-01,Atlanta,0.0,16,6
2002-07-01,Boston,0.0,10,6
2002-07-01,Chicago,0.0,12,6
2002-07-01,Cleveland,0.0,11,5
2002-07-01,Dallas,0.0,18,6
2002-07-01,Kansas City,0.0,16,6
2002-07-01,Minneapolis,0.0,12,6
2002-07-01,New York,0.0,10,4
2002-07-01,Philadelphia,0.0,10,5
2002-07-01,Richmond,0.0,18,6
2002-07-01,San Francisco,0.0,18,6
2002-07-01,St. Louis,0.0,7,4
2002-10-01,Atlanta,0.0,16,6
2002-10-01,Boston,0.0,10,6
2002-10-01,Chicago,0.013888888888888888,12,6
2002-10-01,Cleveland,0.0,12,5
2002-10-01,Dallas,0.0,18,6
2002-10-01,Kansas City,0.0,16,6
2002-10-01,Minneapolis,0.0,12,6
2002-10-01,New York,0.0,10,4
2002-10-01,Philadelphia,0.0,10,5
2002-10-01,Richmond,0.0,18,6
2002-10-01,San Francisco,0.0,18,6
2002-10-01,St. Louis,0.0,7,4
2003-01-01,Atlanta,0.0,15,6
2003-01-01,Boston,0.0,10,6
2003-01-01,Chicago,0.007936507936507936,14,6
2003-01-01,Cleveland,0.0,10,5
2003-01-01,Dallas,0.0,18,6
2003-01-01,Kansas City,0.0,16,6
2003-01-01,Minneapolis,0.0,12,6
2003-01-01,New York,0.0,10,4
2003-01-01,Philadelphia,0.0,10,5
2003-01-01,Richmond,0.0,18,6
2003-01-01,San Francisco,0.0,20,6
2003-01-01,St. Louis,0.0,7,4
2003-04-01,Atlanta,0.0,15,6
2003-04-01,Boston,0.0,10,6
2003-04-01,Chicago,0.0,14,6
2003-04-01,Cleveland,0.0,10,5
2003-04-01,Dallas,0.0,19,7
2003-04-01,Kansas City,0.0,16,6
2003-04-01,Minneapolis,0.0,14,6
2003-04-01,New York,0.007692307692307693,10,4
2003-04-01,Philadelphia,0.0,10,5
2003-04-01,Richmond,0.0,18,6
2003-04-01,San Francisco,0.0,20,6
2003-04-01,St. Louis,0.0,7,4
2003-07-01,Atlanta,0.0,17,6
2003-07-01,Boston,0.0,10,6
2003-07-01,Chicago,0.0,14,7
2003-07-01,Cleveland,0.0,10,5
2003-07-01,Dallas,0.0,18,6
2003-07-01,Kansas City,0.0,16,6
2003-07-01,Minneapolis,0.0,12,6
2003-07-01,New York,0.0,10,4
2003-07-01,Philadelphia,0.0,11,5
2003-07-01,Richmond,0.0,18,6
2003-07-01,San Francisco,0.0,20,6
2003-07-01,St. Louis,0.0,7,4
2003-10-01,Atlanta,0.0,10,6
2003-10-01,Boston,0.0,10,6
2003-10-01,Chicago,0.0,7,6
2003-10-01,Cleveland,0.0,6,5
2003-10-01,Dallas,0.0,10,6
2003-10-01,Kansas City,0.0,9,6
2003-10-01,Minneapolis,0.0,12,6
2003-10-01,New York,0.0,10,4
2003-10-01,Philadelphia,0.0,10,5
2003-10-01,Richmond,0.0,17,6
2003-10-01,San Francisco,0.0,20,6
2003-10-01,St. Louis,0.0,7,4
2004-01-01,Atlanta,0.0,16,6
2004-01-01,Boston,0.0,10,6
2004-01-01,Chicago,0.0,14,6
2004-01-01,Cleveland,0.0,10,5
2004-01-01,Dallas,0.0,19,7
2004-01-01,Kansas City,0.0,16,6
2004-01-01,Minneapolis,0.0,12,6
2004-01-01,New York,0.0,10,4
2004-01-01,Philadelphia,0.0,10,5
2004-01-01,Richmond,0.0,18,6
2004-01-01,San Francisco,0.0,20,6
2004-01-01,St. Louis,0.0,7,4
2004-04-01,Atlanta,0.0,19,6
2004-04-01,Boston,0.014285714285714285,10,6
2004-04-01,Chicago,0.0,13,6
2004-04-01,Cleveland,0.0,11,5
2004-04-01,Dallas,0.0,21,7
2004-04-01,Kansas City,0.0,16,6
2004-04-01,Minneapolis,0.0,13,6
2004-04-01,New York,0.0,10,4
2004-04-01,Philadelphia,0.0,13,5
2004-04-01,Richmond,0.0,18,6
2004-04-01,San Francisco,0.0,22,6
2004-04-01,St. Louis,0.0,9,5
2004-07-01,Atlanta,0.0,17,6
2004-07-01,Boston,0.0,10,6
2004-07-01,Chicago,0.0,14,6
2004-07-01,Cleveland,0.0,10,5
2004-07-01,Dallas,0.0,20,7
2004-07-01,Kansas City,0.0,16,6
2004-07-01,Minneapolis,0.0,12,6
2004-07-01,New York,0.0,10,4
2004-07-01,Philadelphia,0.0,10,5
2004-07-01,Richmond,0.0,18,6
2004-07-01,San Francisco,0.0,20,6
2004-07-01,St. Louis,0.0,7,4
2004-10-01,Atlanta,0.0,17,6
2004-10-01,Boston,0.016666666666666666,10,6
2004-10-01,Chicago,0.0,14,6
2004-10-01,Cleveland,0.0,10,5
2004-10-01,Dallas,0.0101010101010101,20,7
2004-10-01,Kansas City,0.0,16,6
2004-10-01,Minneapolis,0.0,12,6
2004-10-01,New York,0.008333333333333333,10,4
2004-10-01,Philadelphia,0.0,10,5
2004-10-01,Richmond,0.0,18,6
2004-10-01,San Francisco,0.0,20,6
2004-10-01,St. Louis,0.0,7,4
2005-01-01,Atlanta,0.0,16,6
2005-01-01,Boston,0.0,10,6
2005-01-01,Chicago,0.0,14,6
2005-01-01,Cleveland,0.0,10,5
2005-01-01,Dallas,0.0,20,7
2005-01-01,Kansas City,0.0,16,6
2005-01-01,Minneapolis,0.0,12,6
2005-01-01,New York,0.0,10,4
2005-01-01,Philadelphia,0.0,10,5
2005-01-01,Richmond,0.0,18,6
2005-01-01,San Francisco,0.0,20,6
2005-01-01,St. Louis,0.0,7,4
2005-04-01,Atlanta,0.0,15,6
2005-04-01,Boston,0.0,10,6
2005-04-01,Chicago,0.0,14,6
2005-04-01,Cleveland,0.0,10,5
2005-04-01,Dallas,0.0,20,7
2005-04-01,Kansas City,0.0,17,7
2005-04-01,Minneapolis,0.0,12,6
2005-04-01,New York,0.0,10,4
2005-04-01,Philadelphia,0.0,10,5
2005-04-01,Richmond,0.0,18,6
2005-04-01,San Francisco,0.0,20,6
2005-04-01,St. Louis,0.0,7,4
2005-07-01,Atlanta,0.0,14,6
2005-07-01,Boston,0.0,10,6
2005-07-01,Chicago,0.0,14,6
2005-07-01,Cleveland,0.0,10,5
2005-07-01,Dallas,0.0,20,7
2005-07-01,Kansas City,0.0,18,7
2005-07-01,Minneapolis,0.0,12,6
2005-07-01,New York,0.0,10,4
2005-07-01,Philadelphia,0.0,10,5
2005-07-01,Richmond,0.0,18,6
2005-07-01,San Francisco,0.0,20,6
2005-07-01,St. Louis,0.0,7,4
2005-10-01,Atlanta,0.0,13,6
2005-10-01,Boston,0.0,10,6
2005-10-01,Chicago,0.0,14,6
2005-10-01,Cleveland,0.0,10,5
2005-10-01,Dallas,0.0,20,7
2005-10-01,Kansas City,0.0,18,7
2005-10-01,Minneapolis,0.0,12,6
2005-10-01,New York,0.0,10,4
2005-10-01,Philadelphia,0.0,11,6
2005-10-01,Richmond,0.0,18,6
2005-10-01,San Francisco,0.0,20,6
2005-10-01,St. Louis,0.0,7,4
2006-01-01,Atlanta,0.005952380952380952,12,5
2006-01-01,Boston,0.025,10,6
2006-01-01,Chicago,0.0,13,6
2006-01-01,Cleveland,0.0,12,5
2006-01-01,Dallas,0.0,20,7
2006-01-01,Kansas City,0.0,18,7
2006-01-01,Minneapolis,0.0,12,6
2006-01-01,New York,0.0,10,4
2006-01-01,Philadelphia,0.016666666666666666,12,6
2006-01-01,Richmond,0.0,18,6
2006-01-01,San Francisco,0.0,20,6
2006-01-01,St. Louis,0.0,7,4
2006-04-01,Atlanta,0.0,12,5
2006-04-01,Boston,0.0,10,5
2006-04-01,Chicago,0.0,14,6
2006-04-01,Cleveland,0.0,12,5
2006-04-01,Dallas,0.0,20,7
2006-04-01,Kansas City,0.0,18,7
2006-04-01,Minneapolis,0.0,12,6
2006-04-01,New York,0.0,10,4
2006-04-01,Philadelphia,0.0,12,6
2006-04-01,Richmond,0.0,18,6
2006-04-01,San Francisco,0.0,20,6
2006-04-01,St. Louis,0.0,7,4
2006-07-01,Atlanta,0.0,12,5
2006-07-01,Boston,0.0,10,5
2006-07-01,Chicago,0.0,14,6
2006-07-01,Cleveland,0.0,12,5
2006-07-01,Dallas,0.0,20,7
2006-07-01,Kansas City,0.0,18,7
2006-07-01,Minneapolis,0.0,12,6
2006-07-01,New York,0.0,10,4
2006-07-01,Philadelphia,0.0,12,6
2006-07-01,Richmond,0.0,18,6
2006-07-01,San Francisco,0.0,20,6
2006-07-01,St. Louis,0.0,7,4
2006-10-01,Atlanta,0.0,12,5
2006-10-01,Boston,0.0,10,5
2006-10-01,Chicago,0.0,14,6
2006-10-01,Cleveland,0.0,12,5
2006-10-01,Dallas,0.0,20,7
2006-10-01,Kansas City,0.0,18,7
2006-10-01,Minneapolis,0.0,12,6
2006-10-01,New York,0.0,10,4
2006-10-01,Philadelphia,0.0,12,6
2006-10-01,Richmond,0.0,18,6
2006-10-01,San Francisco,0.0,20,6
2006-10-01,St. Louis,0.0,7,4
2007-01-01,Atlanta,0.0,11,5
2007-01-01,Boston,0.0,10,5
2007-01-01,Chicago,0.0,13,6
2007-01-01,Cleveland,0.0,14,5
2007-01-01,Dallas,0.0,20,7
2007-01-01,Kansas City,0.0,18,7
2007-01-01,Minneapolis,0.0,12,6
2007-01-01,New York,0.0,10,4
2007-01-01,Philadelphia,0.0,12,6
2007-01-01,Richmond,0.0,12,6
2007-01-01,San Francisco,0.0,20,6
2007-01-01,St. Louis,0.0,7,4
2007-04-01,Atlanta,0.0,11,5
2007-04-01,Boston,0.0,10,5
2007-04-01,Chicago,0.0,14,6
2007-04-01,Cleveland,0.0,14,5
2007-04-01,Dallas,0.0,20,7
2007-04-01,Kansas City,0.0,18,7
2007-04-01,Minneapolis,0.0,14,6
2007-04-01,New York,0.0,10,4
2007-04-01,Philadelphia,0.0,12,6
2007-04-01,Richmond,0.0,18,6
2007-04-01,San Francisco,0.0,20,6
2007-04-01,St. Louis,0.0,7,4
2007-07-01,Atlanta,0.0,10,5
2007-07-01,Boston,0.0,11,5
2007-07-01,Chicago,0.005555555555555555,15,6
2007-07-01,Cleveland,0.0,14,5
2007-07-01,Dallas,0.003125,20,7
2007-07-01,Kansas City,0.0,18,7
2007-07-01,Minneapolis,0.0,14,6
2007-07-01,New York,0.0,10,4
2007-07-01,Philadelphia,0.0,12,6
2007-07-01,Richmond,0.0,18,6
2007-07-01,San Francisco,0.0,20,6
2007-07-01,St. Louis,0.0,7,4
2007-10-01,Atlanta,0.0,10,5
2007-10-01,Boston,0.005208333333333333,12,5
2007-10-01,Chicago,0.006493506493506494,14,6
2007-10-01,Cleveland,0.0,14,5
2007-10-01,Dallas,0.0,20,7
2007-10-01,Kansas City,0.0,18,7
2007-10-01,Minneapolis,0.0,14,6
2007-10-01,New York,0.0,10,4
2007-10-01,Philadelphia,0.0,13,6
2007-10-01,Richmond,0.0,18,6
2007-10-01,San Francisco,0.0,20,6
2007-10-01,St. Louis,0.0,7,4
2008-01-01,Atlanta,0.0,10,5
2008-01-01,Boston,0.0033333333333333335,12,5
2008-01-01,Chicago,0.0,13,6
2008-01-01,Cleveland,0.0,14,5
2008-01-01,Dallas,0.0,20,7
2008-01-01,Kansas City,0.011764705882352941,17,7
2008-01-01,Minneapolis,0.0,14,6
2008-01-01,New York,0.0,10,4
2008-01-01,Philadelphia,0.0,13,6
2008-01-01,Richmond,0.0,19,6
2008-01-01,San Francisco,0.0,20,6
2008-01-01,St. Louis,0.0,7,4
2008-04-01,Atlanta,0.0,11,6
2008-04-01,Boston,0.0,12,5
2008-04-01,Chicago,0.0,13,6
2008-04-01,Cleveland,0.0,12,5
2008-04-01,Dallas,0.0,19,7
2008-04-01,Kansas City,0.0,16,6
2008-04-01,Minneapolis,0.0,14,6
2008-04-01,New York,0.0,10,4
2008-04-01,Philadelphia,0.0,13,6
2008-04-01,Richmond,0.017543859649122806,19,6
2008-04-01,San Francisco,0.0,20,6
2008-04-01,St. Louis,0.0,7,4
2008-07-01,Atlanta,0.0,12,6
2008-07-01,Boston,0.0,12,5
2008-07-01,Chicago,0.0,14,6
2008-07-01,Cleveland,0.0,14,5
2008-07-01,Dallas,0.0,20,7
2008-07-01,Kansas City,0.0,16,6
2008-07-01,Minneapolis,0.0,14,6
2008-07-01,New York,0.0,10,4
2008-07-01,Philadelphia,0.0,13,6
2008-07-01,Richmond,0.0,18,6
2008-07-01,San Francisco,0.0,20,6
2008-07-01,St. Louis,0.0,7,4
2008-10-01,Atlanta,0.0,10,5
2008-10-01,Boston,0.0,12,5
2008-10-01,Chicago,0.008928571428571428,14,6
2008-10-01,Cleveland,0.0,14,5
2008-10-01,Dallas,0.01,20,7
2008-10-01,Kansas City,0.008928571428571428,16,6
2008-10-01,Minneapolis,0.0,13,6
2008-10-01,New York,0.0,10,4
2008-10-01,Philadelphia,0.0,13,6
2008-10-01,Richmond,0.013888888888888888,18,6
2008-10-01,San Francisco,0.0,20,6
2008-10-01,St. Louis,0.0,7,4
2009-01-01,Atlanta,0.0,10,5
2009-01-01,Boston,0.0,12,5
2009-01-01,Chicago,0.022435897435897433,13,6
2009-01-01,Cleveland,0.0,14,5
2009-01-01,Dallas,0.0,20,7
2009-01-01,Kansas City,0.0,16,6
2009-01-01,Minneapolis,0.0,14,6
2009-01-01,New York,0.0,10,4
2009-01-01,Philadelphia,0.0,14,7
2009-01-01,Richmond,0.023148148148148147,18,6
2009-01-01,San Francisco,0.0,20,6
2009-01-01,St. Louis,0.0,7,4
2009-04-01,Atlanta,0.0,10,5
2009-04-01,Boston,0.0,12,5
2009-04-01,Chicago,0.022108843537414966,14,6
2009-04-01,Cleveland,0.0,14,5
2009-04-01,Dallas,0.015555555555555555,20,7
2009-04-01,Kansas City,0.0,16,6
2009-04-01,Minneapolis,0.00510204081632653,14,6
2009-04-01,New York,0.0,10,4
2009-04-01,Philadelphia,0.0,14,7
2009-04-01,Richmond,0.0,18,6
2009-04-01,San Francisco,0.0,20,6
2009-04-01,St. Louis,0.0,7,4
2009-07-01,Atlanta,0.0,10,5
2009-07-01,Boston,0.016826923076923076,12,5
2009-07-01,Chicago,0.0,14,6
2009-07-01,Cleveland,0.0,14,5
2009-07-01,Dallas,0.0125,20,7
2009-07-01,Kansas City,0.0,16,6
2009-07-01,Minneapolis,0.0,14,6
2009-07-01,New York,0.0,10,4
2009-07-01,Philadelphia,0.0,13,6
2009-07-01,Richmond,0.0,18,6
2009-07-01,San Francisco,0.0,20,6
2009-07-01,St. Louis,0.0,7,4
2009-10-01,Atlanta,0.0,10,5
2009-10-01,Boston,0.005208333333333333,12,5
2009-10-01,Chicago,0.0,13,6
2009-10-01,Cleveland,0.0,14,5
2009-10-01,Dallas,0.01,20,7
2009-10-01,Kansas City,0.0,16,6
2009-10-01,Minneapolis,0.0,14,6
2009-10-01,New York,0.0,10,4
2009-10-01,Philadelphia,0.0,13,6
2009-10-01,Richmond,0.0,18,6
2009-10-01,San Francisco,0.0,20,6
2009-10-01,St. Louis,0.0,7,4
2010-01-01,Atlanta,0.0,10,5
2010-01-01,Boston,0.0,12,5
2010-01-01,Chicago,0.0,14,6
2010-01-01,Cleveland,0.0,14,5
2010-01-01,Dallas,0.0,20,7
2010-01-01,Kansas City,0.008928571428571428,16,6
2010-01-01,Minneapolis,0.0,14,6
2010-01-01,New York,0.007692307692307693,10,4
2010-01-01,Philadelphia,0.0,13,6
2010-01-01,Richmond,0.0,16,6
2010-01-01,San Francisco,0.0,20,6
2010-01-01,St. Louis,0.0,7,4
2010-04-01,Atlanta,0.01111111111111111,10,5
2010-04-01,Boston,0.0,12,5
2010-04-01,Chicago,0.0,13,6
2010-04-01,Cleveland,0.0,14,5
2010-04-01,Dallas,0.0,20,7
2010-04-01,Kansas City,0.0,16,6
2010-04-01,Minneapolis,0.0,14,6
2010-04-01,New York,0.014285714285714285,10,4
2010-04-01,Philadelphia,0.0,13,7
2010-04-01,Richmond,0.0,18,6
2010-04-01,San Francisco,0.0,20,6
2010-04-01,St. Louis,0.0,7,4
2010-07-01,Atlanta,0.0,10,5
2010-07-01,Boston,0.0043859649122807015,12,5
2010-07-01,Chicago,0.008928571428571428,14,6
2010-07-01,Cleveland,0.0,14,5
2010-07-01,Dallas,0.01,20,7
2010-07-01,Kansas City,0.0,16,6
2010-07-01,Minneapolis,0.0,14,6
2010-07-01,New York,0.0,10,4
2010-07-01,Philadelphia,0.007936507936507936,14,6
2010-07-01,Richmond,0.0,17,6
2010-07-01,San Francisco,0.0,20,6
2010-07-01,St. Louis,0.0,7,4
2010-10-01,Atlanta,0.015476190476190477,10,5
2010-10-01,Boston,0.027025058275058276,12,5
2010-10-01,Chicago,0.0,14,6
2010-10-01,Cleveland,0.0,14,5
2010-10-01,Dallas,0.003125,20,7
2010-10-01,Kansas City,0.0,16,6
2010-10-01,Minneapolis,0.0,14,6
2010-10-01,New York,0.0,10,4
2010-10-01,Philadelphia,0.0,14,6
2010-10-01,Richmond,0.0065359477124183,17,6
2010-10-01,San Francisco,0.0,20,6
2010-10-01,St. Louis,0.0,7,4
2011-01-01,Atlanta,0.0,6,5
2011-01-01,Boston,0.014285714285714285,5,4
2011-01-01,Chicago,0.0,7,5
2011-01-01,Cleveland,0.0,7,5
2011-01-01,Dallas,0.0,9,6
2011-01-01,Kansas City,0.0,7,5
2011-01-01,Minneapolis,0.0,7,5
2011-01-01,New York,0.0,4,3
2011-01-01,Philadelphia,0.0,7,6
2011-01-01,Richmond,0.0,7,5
2011-01-01,San Francisco,0.0,6,5
2011-01-01,St. Louis,0.0,4,3
2011-04-01,Atlanta,0.02314814814814815,12,5
2011-04-01,Boston,0.0034965034965034965,11,4
2011-04-01,Chicago,0.0,14,5
2011-04-01,Cleveland,0.0,14,5
2011-04-01,Dallas,0.0,18,6
2011-04-01,Kansas City,0.01020408163265306,14,5
2011-04-01,Minneapolis,0.0,14,5
2011-04-01,New York,0.0,8,3
2011-04-01,Philadelphia,0.0,14,6
2011-04-01,Richmond,0.008333333333333333,15,5
2011-04-01,San Francisco,0.0,12,5
2011-04-01,St. Louis,0.0,9,4
2011-07-01,Atlanta,0.017592592592592594,12,5
2011-07-01,Boston,0.013223140495867768,11,4
2011-07-01,Chicago,0.0,14,5
2011-07-01,Cleveland,0.0,14,5
2011-07-01,Dallas,0.0,18,6
2011-07-01,Kansas City,0.0,14,5
2011-07-01,Minneapolis,0.0,14,5
2011-07-01,New York,0.0,8,3
2011-07-01,Philadelphia,0.028571428571428574,14,6
2011-07-01,Richmond,0.01740740740740741,15,5
2011-07-01,San Francisco,0.011904761904761904,12,5
2011-07-01,St. Louis,0.0,9,4
2011-10-01,Atlanta,0.0,12,5
2011-10-01,Boston,0.011363636363636364,11,4
2011-10-01,Chicago,0.0,14,5
2011-10-01,Cleveland,0.0,14,5
2011-10-01,Dallas,0.0,18,6
2011-10-01,Kansas City,0.0,14,5
2011-10-01,Minneapolis,0.0047619047619047615,14,5
2011-10-01,New York,0.013888888888888888,8,3
2011-10-01,Philadelphia,0.0,14,6
2011-10-01,Richmond,0.01111111111111111,15,5
2011-10-01,San Francisco,0.0,12,5
2011-10-01,St. Louis,0.0,9,4
2012-01-01,Atlanta,0.00641025641025641,13,6
2012-01-01,Boston,0.0,11,4
2012-01-01,Chicago,0.0,14,5
