code,date,Y,C,I,K,EMP,H,use_hours,alpha,alpha_c,logA,logS,logD
DEU,2022-07-01,913578.1,629435.8,244146.4,14057535.7715586,45672.0,11469.5,1,0.479578311150119,0.485008005072167,0.928677668342989,0.36212460834947,-0.392206164106448
DEU,2022-10-01,910386.2,623246.0,248015.6,14090819.1349852,45777.0,11396.6,1,0.476445362570509,0.485008005072167,0.927314462160992,0.394525111567472,-0.792502163698575
DEU,2023-01-01,906094.4,624861.0,239937.8,14127472.4479604,45882.0,11516.8,1,0.478465065848729,0.485008005072167,0.915925898297958,0.362609765105665,-0.178554228389539
DEU,2023-04-01,905404.2,628882.2,239635.6,14155498.161241,45940.0,11512.1,1,0.472109454066337,0.485008005072167,0.914412894888824,0.36044750150903,-0.0441602662063135
DEU,2023-07-01,905404.2,627117.1,235837.5,14182801.2888224,45952.0,11495.8,1,0.469652381741168,0.485008005072167,0.91420800704046,0.368292416806427,-0.394017788255082
DEU,2023-10-01,902902.4,628898.8,227555.2,14205896.7694901,45971.0,11388.1,1,0.465919577251857,0.485008005072167,0.915499361890587,0.392166909072174,-0.160386323550074
DEU,2024-01-01,901932.0,627836.1,230410.9,14220363.5179477,45976.0,11395.5,1,0.462011259508588,0.485008005072167,0.913595831478714,0.391160287848015,-0.337833590770288
DEU,2024-04-01,899602.7,632411.9,226545.7,14237468.9651785,45996.0,11414.4,1,0.458878738464959,0.485008005072167,0.909573433808697,0.377645821133149,-0.0049585151926476
DEU,2024-07-01,899775.2,636930.4,229465.5,14250452.6307008,45979.0,11358.1,1,0.454924410029499,0.485008005072167,0.911869486034128,0.384442803166073,-0.0087258527108637
DEU,2024-10-01,901414.3,640754.6,235729.2,14266161.3412403,45999.0,11375.6,1,0.451021403721764,0.485008005072167,0.912362297696747,0.376962631376779,-0.0458911979532706
DEU,2025-01-01,904174.9,639265.2,236229.7,14287898.1211217,46011.0,11362.2,1,0.449354328992535,0.485008005072167,0.915288711051998,0.386666110911756,-0.363514354129509
DEU,2025-04-01,902277.0,641217.4,237927.8,14309809.3493049,46000.0,11329.7,1,0.44672515916049,0.485008005072167,0.913919423217867,0.389391773872523,-0.144718956427276
ESP,2000-01-01,228493.0,167752.0,62649.0,2340209.88881234,16455.6,6055.6,1,0.511486873053207,0.524120806087285,0.508327951368527,-0.0145702870844728,
ESP,2000-04-01,231381.0,168025.0,63919.0,2367755.74048015,16663.2,6102.4,1,0.511022181711482,0.524120806087285,0.511091210117451,0.0108782934733233,-0.188512236246508
ESP,2000-07-01,233741.0,170101.0,64589.0,2396158.40437295,16811.5,6151.6,1,0.509604478206755,0.524120806087285,0.511168090908133,0.0112378755810925,0.0108237669648476
ESP,2000-10-01,236243.0,171325.0,65086.0,2424805.02830735,16982.9,6238.7,1,0.51486696091172,0.524120806087285,0.5088958585493,0.0029676759349237,-0.0781038314365852
ESP,2001-01-01,238642.0,173229.0,65663.0,2453518.95288274,17139.0,6334.0,1,0.516324282516729,0.524120806087285,0.505615012247586,-0.0160123439839989,-0.0072421437265419
ESP,2001-04-01,240497.0,175081.0,66509.0,2482379.1685895,17229.2,6368.1,1,0.519577122610206,0.524120806087285,0.504673871649702,-0.0192640151415763,-0.0105241230185919
ESP,2001-07-01,242809.0,177023.0,66464.0,2511652.48106066,17320.5,6439.4,1,0.520001582046038,0.524120806087285,0.502798334783436,-0.0382746398394621,-0.0014999300499399
ESP,2001-10-01,244354.0,178423.0,66818.0,2540441.69384475,17455.3,6457.0,1,0.521467416966175,0.524120806087285,0.501868876706457,-0.0247399078672794,-0.0523221922950721
ESP,2002-01-01,245509.0,180133.0,67462.0,2569153.06843708,17541.2,6523.2,1,0.521467022626811,0.524120806087285,0.495840161050984,-0.0454361280377871,-0.016003816935848
ESP,2002-04-01,247567.0,181420.0,67574.0,2598077.77241052,17690.6,6553.1,1,0.521994985154123,0.524120806087285,0.496143709193798,-0.032484225191164,-0.0568365732196805
ESP,2002-07-01,248954.0,182796.0,68316.0,2626680.60582436,17787.1,6565.3,1,0.521403126174433,0.524120806087285,0.495106835058721,-0.0237131281409782,-0.0434547621195638
ESP,2002-10-01,250898.0,184917.0,69304.0,2655596.396737,17910.3,6649.4,1,0.521675426521503,0.524120806087285,0.491089733436609,-0.0449488770260146,0.0301439991252202
ESP,2003-01-01,253316.0,184514.0,70450.0,2685066.45078594,18058.6,6662.2,1,0.524762752075919,0.524120806087285,0.493981482353986,-0.0142071315958654,-0.233997534368404
ESP,2003-04-01,254287.0,186349.0,71227.0,2715240.45402416,18250.1,6686.2,1,0.527444012808544,0.524120806087285,0.490239008393605,0.0005805594636365,0.0104773359961691
ESP,2003-07-01,256181.0,188056.0,72898.0,2745738.84721379,18392.6,6743.9,1,0.527179370489273,0.524120806087285,0.487716336158391,-0.0035618205327426,0.0004670959461247
ESP,2003-10-01,258329.0,189954.0,74355.0,2777450.76450559,18554.7,6870.0,1,0.526858459564042,0.524120806087285,0.481231430106115,-0.0345072184975568,0.0199282328747987
ESP,2004-01-01,259840.0,192355.0,74347.0,2810144.003038,18757.2,6874.8,1,0.525848474132411,0.524120806087285,0.480597771588089,-0.0107674939677134,0.0690848231029594
ESP,2004-04-01,262599.0,193755.0,75859.0,2842338.84299243,18898.6,6926.9,1,0.527342849751899,0.524120806087285,0.481596528081516,-0.0075762400971472,-0.0234876395320005
ESP,2004-07-01,264814.0,196227.0,76809.0,2875562.76034755,19072.8,6944.3,1,0.528734464737493,0.524120806087285,0.482711297367065,0.0081454045201791,0.0751043786223464
ESP,2004-10-01,266693.0,198199.0,78000.0,2909238.31894233,19269.4,7010.4,1,0.531171304528346,0.524120806087285,0.47917122065327,0.0075610544912162,0.0336720759630722
ESP,2005-01-01,269076.0,200084.0,79193.0,2943599.7441582,19435.1,7013.6,1,0.532501945092809,0.524120806087285,0.481695539554617,0.0313090470117577,0.0271072704470425
ESP,2005-04-01,271464.0,203099.0,80730.0,2978638.74799582,19678.6,7173.7,1,0.529666922165703,0.524120806087285,0.473588395436113,-0.005169747289566,0.123151410853373
ESP,2005-07-01,274064.0,204033.0,82305.0,3014689.16677589,19978.5,7191.1,1,0.529857726789307,0.524120806087285,0.475662311465351,0.0378812381230307,-0.0575153356087362
ESP,2005-10-01,276769.0,206395.0,82479.0,3051773.82927425,20141.0,7258.3,1,0.531333784359418,0.524120806087285,0.47464944730215,0.0325907980442756,0.0706117606256888
ESP,2006-01-01,279989.0,208253.0,85465.0,3088476.22183513,20351.7,7353.2,1,0.530678417708547,0.524120806087285,0.473769117010081,0.027446884287129,0.0264342267766003
ESP,2006-04-01,282509.0,210417.0,86540.0,3127614.07850761,20532.3,7347.9,1,0.531299780514327,0.524120806087285,0.476472289713698,0.0547369185918435,0.0543588743307376
ESP,2006-07-01,285176.0,212645.0,87544.0,3167239.86732999,20727.5,7440.1,1,0.530438415665191,0.524120806087285,0.473335613618105,0.0445772118378845,0.0609557366149905
ESP,2006-10-01,287830.0,215161.0,88678.0,3207275.26932004,20896.9,7447.1,1,0.529147843067362,0.524120806087285,0.475567978163461,0.0636755189558025,0.0854379755667312
ESP,2007-01-01,290446.0,216696.0,89977.0,3247844.14028024,21130.5,7552.6,1,0.531795692941315,0.524120806087285,0.471333311597531,0.0567627743164429,0.0064538560548397
ESP,2007-04-01,292995.0,218799.0,90600.0,3289103.47817604,21240.3,7579.8,1,0.529332461955,0.524120806087285,0.471744138051418,0.0606062560691858,0.0563286826959544
ESP,2007-07-01,295191.0,220796.0,90749.0,3330366.9260034,21358.1,7646.9,1,0.524227524186765,0.524120806087285,0.468482572552118,0.0491392645153206,0.0511759300444915
ESP,2007-10-01,296994.0,222525.0,91334.0,3371160.42211335,21457.9,7663.1,1,0.524920570442049,0.524120806087285,0.467183889632274,0.0550649974171789,0.0340971572438761
ESP,2008-01-01,297549.0,223344.0,90188.0,3411927.01578165,21672.9,7715.5,1,0.512844000445436,0.524120806087285,0.459507855994763,0.0627234451669232,-0.0337389896944793
ESP,2008-04-01,297654.0,222820.0,89119.0,3450936.11054492,21468.9,7701.5,1,0.511379892423896,0.524120806087285,0.454766599661857,0.0425019438665349,-0.148039781188969
ESP,2008-07-01,297024.0,221250.0,86053.0,3488291.06888675,21235.8,7586.5,1,0.505780398784588,0.524120806087285,0.454164389869254,0.0598376066439751,-0.245098487132428
ESP,2008-10-01,292418.0,219943.0,82051.0,3522019.70285345,20871.2,7509.5,1,0.509499098942615,0.524120806087285,0.438346964625438,0.028783554079206,-0.19207930850313
ESP,2009-01-01,284598.0,219066.0,71557.0,3551240.40731065,20331.4,7175.4,1,0.503766446941823,0.524120806087285,0.428567309763781,0.0635922360776395,-0.111569736910615
ESP,2009-04-01,284785.0,218294.0,71696.0,3569528.80120099,20015.4,7060.1,1,0.505117875261116,0.524120806087285,0.43424084502803,0.069383708921406,-0.0964946267261901
ESP,2009-07-01,285346.0,219246.0,72340.0,3587681.86918297,19812.7,6984.4,1,0.504772721329114,0.524120806087285,0.438680156389484,0.0688039513533153,0.0715802675914486
ESP,2009-10-01,285277.0,219269.0,71775.0,3606206.64114523,19711.7,6943.8,1,0.504398563734291,0.524120806087285,0.43851334868058,0.0706146231911519,-0.0086828006828027
ESP,2010-01-01,285022.0,219992.0,70490.0,3623888.54152805,19707.2,6849.4,1,0.506708529176807,0.524120806087285,0.441569389550538,0.106807862981552,0.0620273440140827
ESP,2010-04-01,285374.0,220484.0,70654.0,3640020.21340513,19619.5,6928.2,1,0.505376944882124,0.524120806087285,0.435032110033207,0.0581109547536851,0.0441237178579303
ESP,2010-07-01,285194.0,219766.0,69017.0,3656073.91020405,19574.3,6836.6,1,0.50992614398763,0.524120806087285,0.438428413109786,0.0937508471999825,-0.0679054853483712
ESP,2010-10-01,285489.0,220105.0,68098.0,3670249.80155099,19522.2,6753.9,1,0.514187910332998,0.524120806087285,0.44322563790638,0.121758978193982,0.0379379931124404
ESP,2011-01-01,285264.0,219536.0,66205.0,3683294.05452772,19348.3,6780.2,1,0.514962051556388,0.524120806087285,0.43872825930492,0.0850564126840817,-0.0456691497303127
ESP,2011-04-01,284526.0,217989.0,64568.0,3694249.64370981,19261.9,6655.9,1,0.517019473132431,0.524120806087285,0.443386353822531,0.131619844297185,-0.14476035272241
ESP,2011-07-01,282790.0,217036.0,63877.0,3703403.89905416,19035.7,6601.3,1,0.519397893000412,0.524120806087285,0.439888992406461,0.119153719623832,-0.072116946847614
ESP,2011-10-01,281197.0,215218.0,61861.0,3711729.84056835,18874.9,6516.4,1,0.518292752271668,0.524120806087285,0.439222941634989,0.13530047883769,-0.161706538931328
ESP,2012-01-01,278551.0,214743.0,60240.0,3717914.89295982,18594.0,6405.7,1,0.524728809043505,0.524120806087285,0.437049619512388,0.134475082046415,-0.0041152013911433
ESP,2012-04-01,275851.0,211813.0,58111.0,3722386.16956543,18397.5,6298.4,1,0.527863241289132,0.524120806087285,0.434718203389427,0.157278206459144,-0.284309614698405
ESP,2012-07-01,274584.0,208887.0,56435.0,3724661.37702194,18205.8,6240.4,1,0.53440641686436,0.524120806087285,0.434196831820054,0.162915307140166,-0.284126494965131
ESP,2012-10-01,272307.0,206931.0,55346.0,3725226.45636661,18040.7,6127.0,1,0.544749131275649,0.524120806087285,0.434517375089317,0.19168364306278,-0.15152259703137
ESP,2013-01-01,271559.0,204181.0,55888.0,3724694.05952112,17950.2,6075.5,1,0.538151689172113,0.524120806087285,0.435858476065752,0.212547164071909,-0.257580327943443
ESP,2013-04-01,271281.0,204439.0,55096.0,3724711.6486283,17895.2,6046.8,1,0.543174835862327,0.524120806087285,0.437085085954858,0.215259176209467,0.0980100660263745
ESP,2013-07-01,271109.0,204053.0,55996.0,3723936.97389887,17893.7,6016.9,1,0.542790207332787,0.524120806087285,0.438918822655258,0.231134439952072,0.031603134421108
ESP,2013-10-01,271625.0,205215.0,56484.0,3724073.91929039,17888.5,6043.3,1,0.542319222365968,0.524120806087285,0.438717613370453,0.213351405030038,0.183566473505438
ESP,2014-01-01,272652.0,205125.0,58394.0,3724696.81050104,17893.4,6033.8,1,0.544328160712138,0.524120806087285,0.44315243943919,0.223105205362709,0.0574255916693357
ESP,2014-04-01,274124.0,205692.0,59252.0,3727220.35834352,18045.5,6078.5,1,0.540781561188777,0.524120806087285,0.444669315129122,0.228979520798707,0.11857446598531
ESP,2014-07-01,276316.0,206528.0,59696.0,3730564.05296837,18144.3,6103.1,1,0.540182588698575,0.524120806087285,0.450241895191439,0.237151703597698,0.137050678223766
ESP,2014-10-01,278988.0,207123.0,61370.0,3734301.59217384,18287.2,6184.1,1,0.540954143391858,0.524120806087285,0.453066391773005,0.227879282126617,0.105205881621478
ESP,2015-01-01,282384.0,208745.0,64236.0,3739657.06829123,18404.6,6198.3,1,0.542611919699807,0.524120806087285,0.463322882695933,0.244494845578156,0.188284242497693
ESP,2015-04-01,285546.0,210034.0,66280.0,3747798.21226687,18575.8,6294.4,1,0.541941491425468,0.524120806087285,0.465996875972855,0.231095334637241,0.148928684827141
ESP,2015-07-01,288165.0,211853.0,67301.0,3757861.23908286,18689.2,6357.5,1,0.543755331885867,0.524120806087285,0.468974734302039,0.219936083350046,0.187756983891384
ESP,2015-10-01,290739.0,212321.0,68134.0,3768794.32049662,18789.6,6401.2,1,0.542910596868529,0.524120806087285,0.473084907914176,0.222144527258304,0.0597137539592534
ESP,2016-01-01,292758.0,213042.0,68083.0,3780396.40568917,18858.4,6434.2,1,0.547367320676094,0.524120806087285,0.475947282691178,0.221213466886009,0.0794659592039516
ESP,2016-04-01,293727.0,214264.0,68075.0,3791773.45960383,18951.4,6455.2,1,0.546909427026795,0.524120806087285,0.476126102338548,0.223780957319572,0.124131172321305
ESP,2016-07-01,296049.0,215334.0,67625.0,3802971.85770977,19073.1,6488.4,1,0.548847358204514,0.524120806087285,0.480013451980349,0.230487357420577,0.105164291665808
ESP,2016-10-01,297731.0,215827.0,68591.0,3813552.27984413,19167.9,6511.7,1,0.547284764482488,0.524120806087285,0.482516876696221,0.237986264315127,0.0493715591169251
ESP,2017-01-01,299839.0,217539.0,70009.0,3824939.99564647,19308.9,6609.4,1,0.547877368325943,0.524120806087285,0.480922447158514,0.214450965861631,0.152682735231502
ESP,2017-04-01,302975.0,218997.0,70716.0,3837574.89571177,19454.3,6643.6,1,0.549347419692318,0.524120806087285,0.487142541930504,0.225198375738279,0.123130996387734
ESP,2017-07-01,304888.0,220448.0,72657.0,3850727.27227609,19600.3,6682.9,1,0.547478468491515,0.524120806087285,0.488836761278514,0.229624890876494,0.118843916046776
ESP,2017-10-01,306745.0,221168.0,74628.0,3865623.36319195,19685.7,6706.1,1,0.549701234717265,0.524120806087285,0.491236283888491,0.23508265420559,0.0525368481384741
ESP,2018-01-01,308056.0,222060.0,75343.0,3882267.01274407,19730.5,6740.1,1,0.548436075508125,0.524120806087285,0.490842681697137,0.226970362410207,0.0675687284764925
ESP,2018-04-01,310065.0,222937.0,78097.0,3899376.00755291,19878.1,6815.1,1,0.54768698487816,0.524120806087285,0.48977227710473,0.218690079319385,0.06383874121337
ESP,2018-07-01,311796.0,223456.0,78440.0,3918982.36743962,20005.0,6865.5,1,0.543777499564607,0.524120806087285,0.489204395434825,0.218918411469989,0.0312577998747566
ESP,2018-10-01,313621.0,224358.0,78238.0,3938637.63192802,20140.0,6872.7,1,0.543287034029339,0.524120806087285,0.491919609176389,0.237758488399953,0.0641477544882838
ESP,2019-01-01,315544.0,224084.0,79694.0,3957796.0674491,20335.5,7006.2,1,0.539519054949081,0.524120806087285,0.48633406076847,0.216358812243591,-0.0447502789399491
ESP,2019-04-01,316454.0,223219.0,79028.0,3978123.12643737,20470.0,6953.2,1,0.532160087192063,0.524120806087285,0.490142429382099,0.265663475000592,-0.101236056508984
ESP,2019-07-01,317060.0,229816.0,79011.0,3997479.27954081,20476.2,6993.1,1,0.528318767873975,0.524120806087285,0.486788601044218,0.222193596742377,0.470366866456173
ESP,2019-10-01,318869.0,229245.0,78579.0,4016528.09034769,20586.7,7006.8,1,0.530947261043823,0.524120806087285,0.489054948644649,0.24064514259471,-0.0681876018439428
ESP,2020-01-01,302360.0,221415.0,73625.0,4034859.16899248,20286.1,6553.4,1,0.514136302741707,0.524120806087285,0.465341291381208,0.378799055038544,-1.22705430638823
ESP,2020-04-01,248569.0,188304.0,57440.0,4047961.28145759,18904.1,4859.7,1,0.483046085054599,0.524120806087285,0.410035569666477,1.03023285402816,
ESP,2020-07-01,288097.0,212726.0,71447.0,4044681.86223573,19418.4,6425.4,1,0.504540524002893,0.524120806087285,0.425132531722402,0.298542522676323,1.41073592910588
ESP,2020-10-01,290188.0,215265.0,71875.0,4055458.63430219,19659.4,6405.2,1,0.504665648458508,0.524120806087285,0.432468078213705,0.340359159153133,0.313666263491698
ESP,2021-01-01,293675.0,216190.0,74056.0,4066501.75478766,19791.6,6216.7,1,0.51057198524341,0.524120806087285,0.457202507395933,0.457734913550592,0.166849542714767
ESP,2021-04-01,297701.0,220213.0,75050.0,4079560.22846584,19839.6,6561.3,1,0.512734675713285,0.524120806087285,0.443464583673894,0.298331618983654,0.400459682489877
ESP,2021-07-01,303569.0,222615.0,76481.0,4093416.82503885,20247.2,6605.1,1,0.502939793795844,0.524120806087285,0.45804050308257,0.348052106441655,0.260452772959175
ESP,2021-10-01,309736.0,224712.0,81166.0,4108496.57266327,20411.6,6650.8,1,0.517344587756508,0.524120806087285,0.47294340998085,0.362363087712207,0.218210557006606
ESP,2022-01-01,314604.0,227517.0,81210.0,4128035.12407332,20638.1,6801.7,1,0.521733900675097,0.524120806087285,0.475374613237458,0.331352340493412,0.259783134074418
ESP,2022-04-01,319957.0,229471.0,81203.0,4147324.59721222,20740.8,6902.6,1,0.521586848591342,0.524120806087285,0.482795520732977,0.310387512569787,0.180431546761795
ESP,2022-07-01,322567.0,231119.0,80086.0,4166317.72825404,20926.5,6928.0,1,0.520056655090414,0.524120806087285,0.486777072533832,0.327077211346424,0.151471862478662
ESP,2022-10-01,324296.0,230067.0,79043.0,4183908.96233023,21005.4,6893.9,1,0.528350465193392,0.524120806087285,0.492262661936444,0.363077555576236,-0.0912587408955356
ESP,2023-01-01,325950.0,231678.0,80242.0,4200193.32789528,21211.6,7018.4,1,0.532404447382395,0.524120806087285,0.486796552666802,0.336798001590454,0.145849212973006
ESP,2023-04-01,326419.0,233909.0,79659.0,4217432.42797685,21423.2,6993.0,1,0.523853699832041,0.524120806087285,0.487812970846794,0.369307768779393,0.195599980613578
ESP,2023-07-01,328997.0,236070.0,80341.0,4233829.94155719,21619.1,7112.2,1,0.519274988770294,0.524120806087285,0.485602627356883,0.344580645472159,0.184742608028183
ESP,2023-10-01,331591.0,236604.0,81551.0,4250663.49243384,21774.1,7100.1,1,0.523647454949806,0.524120806087285,0.492186827516302,0.376715081806991,0.0496225203565625
ESP,2024-01-01,335282.0,237866.0,82827.0,4268454.54004733,21846.8,7148.4,1,0.524269909808631,0.524120806087285,0.497841085843428,0.372125878458946,0.102643316760621
ESP,2024-04-01,338363.0,240050.0,83613.0,4287254.72194662,21874.0,7188.8,1,0.521637554198295,0.524120806087285,0.502003093094616,0.358959114193648,0.16820629485841
ESP,2024-07-01,340952.0,242788.0,84356.0,4306558.90111742,22035.4,7215.7,1,0.519867003324917,0.524120806087285,0.505493473772803,0.366089893434948,0.203576850436734
ESP,2024-10-01,343726.0,244217.0,86955.0,4326316.51760066,22249.4,7321.7,1,0.518373041267319,0.524120806087285,0.504257631401136,0.353568848307691,0.101631028257649
ESP,2025-01-01,345801.0,244778.0,87816.0,4348376.76983665,22372.0,7295.4,1,0.516912911543471,0.524120806087285,0.509322987704399,0.38457397374453,0.0310940878557362
ESP,2025-04-01,348403.0,245973.0,89314.0,4370967.1182891,22522.3,7343.8,1,0.514862835954776,0.524120806087285,0.510956848117692,0.38745030365209,0.0793970812473823
GBR,2000-01-01,480212.0,364026.0,105956.0,4639007.13884331,27361.9,13133712.0,0,0.529685506541742,0.50997556777916,-2.77798757431691,0.0229683551461216,
GBR,2000-04-01,483672.0,369145.0,104360.0,4675378.03176066,27468.1,13184688.0,0,0.522117170659717,0.50997556777916,-2.7766892456913,0.0161834459902088,0.103947049482383
GBR,2000-07-01,486617.0,373186.0,105106.0,4709607.36128425,27555.1,13226448.0,0,0.514710765277397,0.50997556777916,-2.77588850436712,0.011366386900707,0.0552134555676078
GBR,2000-10-01,489506.0,374489.0,108073.0,4744069.25086499,27548.6,13223328.0,0,0.505696540502959,0.50997556777916,-2.77357163285032,0.0138002650125295,-0.0742008507317444
GBR,2001-01-01,493575.0,376929.0,107785.0,4780981.21210201,27623.3,13259184.0,0,0.501758751462689,0.50997556777916,-2.77057305365238,0.0155839579516669,-0.0196025465303974
GBR,2001-04-01,495602.0,377428.0,115158.0,4817051.49392048,27706.6,13299168.0,0,0.510071174500961,0.50997556777916,-2.77178325826987,0.0183593389788875,-0.112784434488786
GBR,2001-07-01,497938.0,384131.0,111826.0,4859953.72151167,27715.4,13303392.0,0,0.509696439742442,0.50997556777916,-2.77175838738222,0.0054579067789173,0.169824478007963
GBR,2001-10-01,499278.0,387679.0,108144.0,4898880.415689,27802.9,13345392.0,0,0.506468149108948,0.50997556777916,-2.77468398916213,-0.0010486470276624,0.040399963682602
GBR,2002-01-01,500794.0,387813.0,111587.0,4933541.20945366,27796.7,13342416.0,0,0.509806790572959,0.50997556777916,-2.77513841734523,0.001637549943317,-0.118605314107858
GBR,2002-04-01,503433.0,391068.0,112424.0,4971125.09131186,27932.9,13407792.0,0,0.514365271497402,0.50997556777916,-2.77614809795655,-0.0014648473830638,0.0323822744687276
GBR,2002-07-01,506386.0,395305.0,110326.0,5008982.21494218,27934.9,13408752.0,0,0.515705505514185,0.50997556777916,-2.77420354953201,-0.0063924187848818,0.0751684100173028
GBR,2002-10-01,509728.0,397831.0,115704.0,5044173.48171805,28109.8,13492704.0,0,0.515261398336317,0.50997556777916,-2.77425436831707,-0.0061840661379065,-0.0004460885630156
GBR,2003-01-01,514031.0,400010.0,112430.0,5084214.87949228,28099.4,13487712.0,0,0.513915259968268,0.50997556777916,-2.76969899026309,-0.0032399961341257,-0.0173044347377577
GBR,2003-04-01,518802.0,405362.0,113458.0,5120381.65629989,28226.3,13548624.0,0,0.518973417128208,0.50997556777916,-2.76628317071476,-0.0072922118156356,0.114017052634415
GBR,2003-07-01,524213.0,408884.0,116466.0,5157033.93145539,28255.6,13562688.0,0,0.515048216385731,0.50997556777916,-2.76005324857147,-0.0055674312161649,0.0337062771005103
GBR,2003-10-01,528320.0,412727.0,117766.0,5196144.42248356,28304.3,13586064.0,0,0.512750133363107,0.50997556777916,-2.75694605147598,-0.0071182209712885,0.045513715501459
GBR,2004-01-01,529996.0,414187.0,117752.0,5235968.25614631,28459.5,13660560.0,0,0.505346901017576,0.50997556777916,-2.76035195570975,-0.0074821275763018,-0.0541573793066282
GBR,2004-04-01,532543.0,418221.0,117915.0,5275180.73230411,28470.4,13665792.0,0,0.513095536553024,0.50997556777916,-2.75955042015079,-0.0123803797039359,0.0583823751162903
GBR,2004-07-01,534447.0,420495.0,119445.0,5313968.02131955,28518.0,13688640.0,0,0.504868909352276,0.50997556777916,-2.76053611598178,-0.0142340455381495,-0.0127761277731607
GBR,2004-10-01,536886.0,423364.0,117448.0,5353703.50099976,28673.4,13763232.0,0,0.504701436664721,0.50997556777916,-2.76244507209198,-0.0164805718956358,0.0148659479280056
GBR,2005-01-01,541028.0,425849.0,121159.0,5390845.94848476,28788.6,13818528.0,0,0.498907380374972,0.50997556777916,-2.76025047428331,-0.0146478140842646,-0.0028640016272144
GBR,2005-04-01,545530.0,428615.0,120758.0,5431142.25925749,28802.2,13825056.0,0,0.509811156686747,0.50997556777916,-2.75599301172208,-0.0128353051751116,0.007458304842529
GBR,2005-07-01,550552.0,430510.0,123818.0,5470433.12536863,28928.3,13885584.0,0,0.505551405677034,0.50997556777916,-2.7526461797659,-0.0080831653770085,-0.0319899593097369
GBR,2005-10-01,556311.0,431959.0,127168.0,5512194.6284881,28879.9,13862352.0,0,0.51055571677307,0.50997556777916,-2.74529794168225,-0.0010372102026484,-0.0544241257628087
GBR,2006-01-01,558314.0,430606.0,130564.0,5556679.70906078,29048.1,13943088.0,0,0.501278285690647,0.50997556777916,-2.7486487250527,0.0056939849879608,-0.180167889826883
GBR,2006-04-01,559795.0,429903.0,130860.0,5603893.51342487,29105.6,13970688.0,0,0.509999403020715,0.50997556777916,-2.75128347801672,0.0099770191759739,-0.142771109573751
GBR,2006-07-01,560675.0,434339.0,128871.0,5650695.11072349,29183.5,14008080.0,0,0.507276250597184,0.50997556777916,-2.75526392351576,0.0012820555664859,0.085337888475804
GBR,2006-10-01,562669.0,434870.0,131622.0,5694805.68406264,29214.2,14022816.0,0,0.496878848018462,0.50997556777916,-2.75619454642074,0.0036103732901879,-0.0742913602549026
GBR,2007-01-01,568845.0,439065.0,135414.0,5741005.5988017,29194.0,14013120.0,0,0.490997485950902,0.50997556777916,-2.7490597055764,0.0049264991284093,0.0754979947715845
GBR,2007-04-01,574194.0,441780.0,133042.0,5790304.51481968,29322.1,14074608.0,0,0.499416160371595,0.50997556777916,-2.74620638980502,0.0081212734436961,0.0147391115341293
GBR,2007-07-01,579605.0,449384.0,136256.0,5836491.94709738,29419.6,14121408.0,0,0.491969689992683,0.50997556777916,-2.74250534218605,0.0004350566980124,0.19292540635872
GBR,2007-10-01,584504.0,447530.0,136339.0,5885200.56789092,29575.9,14196432.0,0,0.496839280187918,0.50997556777916,-2.74092341336731,0.0129860255114189,-0.190055612063717
GBR,2008-01-01,586690.0,450444.0,136355.0,5933261.55937255,29683.6,14248128.0,0,0.494078295589869,0.50997556777916,-2.74311939772886,0.0102287840458314,0.0234285981515398
GBR,2008-04-01,583541.0,444638.0,138374.0,5980617.63598197,29721.7,14266416.0,0,0.502889340852821,0.50997556777916,-2.75318400605791,0.0178202226740806,-0.385019969536194
GBR,2008-07-01,573961.0,443603.0,125833.0,6029282.37144224,29580.2,14198496.0,0,0.504825469926915,0.50997556777916,-2.77153169384529,0.0035974071984239,-0.109112563047214
GBR,2008-10-01,561816.0,437441.0,118780.0,6064676.1358706,29528.3,14173584.0,0,0.501751421379662,0.50997556777916,-2.79504318350482,-0.0038014696692886,-0.360574645703584
GBR,2009-01-01,550451.0,435464.0,111570.0,6092485.99383254,29366.0,14095680.0,0,0.498790327753191,0.50997556777916,-2.815111996745,-0.019708211319687,-0.1040616268177
GBR,2009-04-01,548859.0,433966.0,112473.0,6112668.70392505,29087.5,13962000.0,0,0.491084437660445,0.50997556777916,-2.8150255263891,-0.0191586363551496,-0.0743325035399519
GBR,2009-07-01,549540.0,435028.0,116082.0,6133451.67336618,29069.2,13953216.0,0,0.495750027481025,0.50997556777916,-2.81520811780215,-0.0203628564495042,0.0472099217499209
GBR,2009-10-01,551372.0,437587.0,113443.0,6157531.89826569,29101.7,13968816.0,0,0.486452607243771,0.50997556777916,-2.81442578536322,-0.0228998499630586,0.111399333520593
GBR,2010-01-01,556002.0,436810.0,120069.0,6178611.9197917,29012.6,13926048.0,0,0.495049305998603,0.50997556777916,-2.80630390937913,-0.012760450834314,-0.0413108022231371
GBR,2010-04-01,562353.0,447011.0,116806.0,6206001.74099483,29191.9,14012112.0,0,0.499385760056783,0.50997556777916,-2.8002208301066,-0.0244874604793655,0.372130427316873
GBR,2010-07-01,565659.0,448957.0,121398.0,6229717.7148799,29385.3,14104944.0,0,0.498905649507481,0.50997556777916,-2.79954007587073,-0.0229697158963396,0.0696625243833923
GBR,2010-10-01,565945.0,447790.0,121856.0,6257669.9491567,29324.4,14075712.0,0,0.501623841468041,0.50997556777916,-2.80030108695454,-0.0198614964398671,-0.0635981909912774
