code,series_id,date,urate
IRL,LRHUTTTTIEQ156S,2018-01-01,5.966667
IRL,LRHUTTTTIEQ156S,2018-04-01,5.866667
IRL,LRHUTTTTIEQ156S,2018-07-01,5.7
IRL,LRHUTTTTIEQ156S,2018-10-01,5.733333
IRL,LRHUTTTTIEQ156S,2019-01-01,5.033333
IRL,LRHUTTTTIEQ156S,2019-04-01,5.166667
IRL,LRHUTTTTIEQ156S,2019-07-01,5.0
IRL,LRHUTTTTIEQ156S,2019-10-01,4.8
IRL,LRHUTTTTIEQ156S,2020-01-01,4.9
IRL,LRHUTTTTIEQ156S,2020-04-01,5.133333
IRL,LRHUTTTTIEQ156S,2020-07-01,7.033333
IRL,LRHUTTTTIEQ156S,2020-10-01,6.266667
IRL,LRHUTTTTIEQ156S,2021-01-01,7.4
IRL,LRHUTTTTIEQ156S,2021-04-01,6.966667
IRL,LRHUTTTTIEQ156S,2021-07-01,5.466667
IRL,LRHUTTTTIEQ156S,2021-10-01,5.233333
IRL,LRHUTTTTIEQ156S,2022-01-01,4.9
IRL,LRHUTTTTIEQ156S,2022-04-01,4.266667
IRL,LRHUTTTTIEQ156S,2022-07-01,4.233333
IRL,LRHUTTTTIEQ156S,2022-10-01,4.466667
IRL,LRHUTTTTIEQ156S,2023-01-01,4.2
IRL,LRHUTTTTIEQ156S,2023-04-01,4.2
IRL,LRHUTTTTIEQ156S,2023-07-01,4.366667
IRL,LRHUTTTTIEQ156S,2023-10-01,4.5
IRL,LRHUTTTTIEQ156S,2024-01-01,4.266667
IRL,LRHUTTTTIEQ156S,2024-04-01,4.4
IRL,LRHUTTTTIEQ156S,2024-07-01,4.2
IRL,LRHUTTTTIEQ156S,2024-10-01,4.333333
IRL,LRHUTTTTIEQ156S,2025-01-01,4.433333
IRL,LRHUTTTTIEQ156S,2025-04-01,4.6
IRL,LRHUTTTTIEQ156S,2025-07-01,4.966667
IRL,LRHUTTTTIEQ156S,2025-10-01,4.7
IRL,LRHUTTTTIEQ156S,2026-01-01,5.0
IRL,LRHUTTTTIEQ156S,2026-04-01,4.9
ISL,LRHUTTTTISQ156S,2003-01-01,3.7
ISL,LRHUTTTTISQ156S,2003-04-01,3.5
ISL,LRHUTTTTISQ156S,2003-07-01,3.433333
ISL,LRHUTTTTISQ156S,2003-10-01,3.4
ISL,LRHUTTTTISQ156S,2004-01-01,3.4
ISL,LRHUTTTTISQ156S,2004-04-01,3.4
ISL,LRHUTTTTISQ156S,2004-07-01,3.3
ISL,LRHUTTTTISQ156S,2004-10-01,3.166667
ISL,LRHUTTTTISQ156S,2005-01-01,3.033333
ISL,LRHUTTTTISQ156S,2005-04-01,3.0
ISL,LRHUTTTTISQ156S,2005-07-01,2.966667
ISL,LRHUTTTTISQ156S,2005-10-01,2.966667
ISL,LRHUTTTTISQ156S,2006-01-01,2.933333
ISL,LRHUTTTTISQ156S,2006-04-01,3.166667
ISL,LRHUTTTTISQ156S,2006-07-01,3.2
ISL,LRHUTTTTISQ156S,2006-10-01,3.0
ISL,LRHUTTTTISQ156S,2007-01-01,2.733333
ISL,LRHUTTTTISQ156S,2007-04-01,2.7
ISL,LRHUTTTTISQ156S,2007-07-01,2.7
ISL,LRHUTTTTISQ156S,2007-10-01,2.733333
ISL,LRHUTTTTISQ156S,2008-01-01,2.9
ISL,LRHUTTTTISQ156S,2008-04-01,3.133333
ISL,LRHUTTTTISQ156S,2008-07-01,3.9
ISL,LRHUTTTTISQ156S,2008-10-01,5.033333
ISL,LRHUTTTTISQ156S,2009-01-01,6.8
ISL,LRHUTTTTISQ156S,2009-04-01,7.8
ISL,LRHUTTTTISQ156S,2009-07-01,8.033334
ISL,LRHUTTTTISQ156S,2009-10-01,8.366667
ISL,LRHUTTTTISQ156S,2010-01-01,8.633333
ISL,LRHUTTTTISQ156S,2010-04-01,8.7
ISL,LRHUTTTTISQ156S,2010-07-01,8.733334
ISL,LRHUTTTTISQ156S,2010-10-01,8.833333
ISL,LRHUTTTTISQ156S,2011-01-01,8.6
ISL,LRHUTTTTISQ156S,2011-04-01,8.2
ISL,LRHUTTTTISQ156S,2011-07-01,7.866667
ISL,LRHUTTTTISQ156S,2011-10-01,7.7
ISL,LRHUTTTTISQ156S,2012-01-01,7.466667
ISL,LRHUTTTTISQ156S,2012-04-01,7.166667
ISL,LRHUTTTTISQ156S,2012-07-01,6.8
ISL,LRHUTTTTISQ156S,2012-10-01,6.466667
ISL,LRHUTTTTISQ156S,2013-01-01,6.4
ISL,LRHUTTTTISQ156S,2013-04-01,6.333333
ISL,LRHUTTTTISQ156S,2013-07-01,6.233333
ISL,LRHUTTTTISQ156S,2013-10-01,6.1
ISL,LRHUTTTTISQ156S,2014-01-01,6.033333
ISL,LRHUTTTTISQ156S,2014-04-01,5.8
ISL,LRHUTTTTISQ156S,2014-07-01,5.5
ISL,LRHUTTTTISQ156S,2014-10-01,5.2
ISL,LRHUTTTTISQ156S,2015-01-01,5.033333
ISL,LRHUTTTTISQ156S,2015-04-01,4.8
ISL,LRHUTTTTISQ156S,2015-07-01,4.5
ISL,LRHUTTTTISQ156S,2015-10-01,4.0
ISL,LRHUTTTTISQ156S,2016-01-01,3.7
ISL,LRHUTTTTISQ156S,2016-04-01,3.6
ISL,LRHUTTTTISQ156S,2016-07-01,3.5
ISL,LRHUTTTTISQ156S,2016-10-01,3.433333
ISL,LRHUTTTTISQ156S,2017-01-01,3.233333
ISL,LRHUTTTTISQ156S,2017-04-01,3.2
ISL,LRHUTTTTISQ156S,2017-07-01,3.266667
ISL,LRHUTTTTISQ156S,2017-10-01,3.4
ISL,LRHUTTTTISQ156S,2018-01-01,3.333333
ISL,LRHUTTTTISQ156S,2018-04-01,3.233333
ISL,LRHUTTTTISQ156S,2018-07-01,3.133333
ISL,LRHUTTTTISQ156S,2018-10-01,3.133333
ISL,LRHUTTTTISQ156S,2019-01-01,3.4
ISL,LRHUTTTTISQ156S,2019-04-01,3.8
ISL,LRHUTTTTISQ156S,2019-07-01,4.066667
ISL,LRHUTTTTISQ156S,2019-10-01,4.3
ISL,LRHUTTTTISQ156S,2020-01-01,4.866667
ISL,LRHUTTTTISQ156S,2020-04-01,5.666667
ISL,LRHUTTTTISQ156S,2020-07-01,6.266667
ISL,LRHUTTTTISQ156S,2020-10-01,6.7
ISL,LRHUTTTTISQ156S,2021-01-01,6.466667
ISL,LRHUTTTTISQ156S,2021-04-01,5.866667
ISL,LRHUTTTTISQ156S,2021-07-01,4.966667
ISL,LRHUTTTTISQ156S,2021-10-01,4.3
ISL,LRHUTTTTISQ156S,2022-01-01,3.733333
ISL,LRHUTTTTISQ156S,2022-04-01,3.533333
ISL,LRHUTTTTISQ156S,2022-07-01,3.5
ISL,LRHUTTTTISQ156S,2022-10-01,3.466667
ISL,LRHUTTTTISQ156S,2023-01-01,3.4
ISL,LRHUTTTTISQ156S,2023-04-01,3.466667
ISL,LRHUTTTTISQ156S,2023-07-01,3.6
ISL,LRHUTTTTISQ156S,2023-10-01,3.566667
ISL,LRHUTTTTISQ156S,2024-01-01,3.533333
ISL,LRHUTTTTISQ156S,2024-04-01,3.333333
ISL,LRHUTTTTISQ156S,2024-07-01,3.333333
ISL,LRHUTTTTISQ156S,2024-10-01,3.6
ISL,LRHUTTTTISQ156S,2025-01-01,3.866667
ISL,LRHUTTTTISQ156S,2025-04-01,4.0
ISL,LRHUTTTTISQ156S,2025-07-01,4.5
ISL,LRHUTTTTISQ156S,2025-10-01,5.133333
ISL,LRHUTTTTISQ156S,2026-01-01,5.566667
ISL,LRHUTTTTISQ156S,2026-04-01,5.533333
ISR,LRHUTTTTILQ156S,1995-01-01,7.228455
ISR,LRHUTTTTILQ156S,1995-04-01,6.569006
ISR,LRHUTTTTILQ156S,1995-07-01,6.703467
ISR,LRHUTTTTILQ156S,1995-10-01,6.825059
ISR,LRHUTTTTILQ156S,1996-01-01,6.495702
ISR,LRHUTTTTILQ156S,1996-04-01,6.313071
ISR,LRHUTTTTILQ156S,1996-07-01,6.654221
ISR,LRHUTTTTILQ156S,1996-10-01,7.070201
ISR,LRHUTTTTILQ156S,1997-01-01,7.222445
ISR,LRHUTTTTILQ156S,1997-04-01,7.664562
ISR,LRHUTTTTILQ156S,1997-07-01,7.954044
ISR,LRHUTTTTILQ156S,1997-10-01,8.72161
ISR,LRHUTTTTILQ156S,1998-01-01,8.72161
ISR,LRHUTTTTILQ156S,1998-04-01,9.085989
ISR,LRHUTTTTILQ156S,1998-07-01,8.202369
ISR,LRHUTTTTILQ156S,1998-10-01,8.051729
ISR,LRHUTTTTILQ156S,1999-01-01,8.646311
ISR,LRHUTTTTILQ156S,1999-04-01,8.978733
ISR,LRHUTTTTILQ156S,1999-07-01,8.850125
ISR,LRHUTTTTILQ156S,1999-10-01,8.731811
ISR,LRHUTTTTILQ156S,2000-01-01,8.583014
ISR,LRHUTTTTILQ156S,2000-04-01,8.730902
ISR,LRHUTTTTILQ156S,2000-07-01,8.886909
ISR,LRHUTTTTILQ156S,2000-10-01,8.840213
ISR,LRHUTTTTILQ156S,2001-01-01,8.610055
ISR,LRHUTTTTILQ156S,2001-04-01,8.88157
ISR,LRHUTTTTILQ156S,2001-07-01,9.51546
ISR,LRHUTTTTILQ156S,2001-10-01,10.1992
ISR,LRHUTTTTILQ156S,2002-01-01,10.36528
ISR,LRHUTTTTILQ156S,2002-04-01,10.33716
ISR,LRHUTTTTILQ156S,2002-07-01,10.27996
ISR,LRHUTTTTILQ156S,2002-10-01,10.14563
ISR,LRHUTTTTILQ156S,2003-01-01,10.65303
ISR,LRHUTTTTILQ156S,2003-04-01,10.32521
ISR,LRHUTTTTILQ156S,2003-07-01,10.82036
ISR,LRHUTTTTILQ156S,2003-10-01,10.8832
ISR,LRHUTTTTILQ156S,2004-01-01,10.9159
ISR,LRHUTTTTILQ156S,2004-04-01,10.44074
ISR,LRHUTTTTILQ156S,2004-07-01,10.12025
ISR,LRHUTTTTILQ156S,2004-10-01,9.746686
ISR,LRHUTTTTILQ156S,2005-01-01,9.399911
ISR,LRHUTTTTILQ156S,2005-04-01,9.02829
ISR,LRHUTTTTILQ156S,2005-07-01,8.807969
ISR,LRHUTTTTILQ156S,2005-10-01,8.952209
ISR,LRHUTTTTILQ156S,2006-01-01,8.693213
ISR,LRHUTTTTILQ156S,2006-04-01,8.640979
ISR,LRHUTTTTILQ156S,2006-07-01,8.334103
ISR,LRHUTTTTILQ156S,2006-10-01,7.822766
ISR,LRHUTTTTILQ156S,2007-01-01,7.663089
ISR,LRHUTTTTILQ156S,2007-04-01,7.552183
ISR,LRHUTTTTILQ156S,2007-07-01,7.181745
ISR,LRHUTTTTILQ156S,2007-10-01,6.713046
ISR,LRHUTTTTILQ156S,2008-01-01,6.197748
ISR,LRHUTTTTILQ156S,2008-04-01,5.995101
ISR,LRHUTTTTILQ156S,2008-07-01,5.965548
ISR,LRHUTTTTILQ156S,2008-10-01,6.399819
ISR,LRHUTTTTILQ156S,2009-01-01,7.469288
ISR,LRHUTTTTILQ156S,2009-04-01,7.922165
ISR,LRHUTTTTILQ156S,2009-07-01,7.67085
ISR,LRHUTTTTILQ156S,2009-10-01,7.204072
ISR,LRHUTTTTILQ156S,2010-01-01,6.863624
ISR,LRHUTTTTILQ156S,2010-04-01,6.548932
ISR,LRHUTTTTILQ156S,2010-07-01,6.644068
ISR,LRHUTTTTILQ156S,2010-10-01,6.461596
ISR,LRHUTTTTILQ156S,2011-01-01,5.953878
ISR,LRHUTTTTILQ156S,2011-04-01,5.463726
ISR,LRHUTTTTILQ156S,2011-07-01,5.6
ISR,LRHUTTTTILQ156S,2011-10-01,5.4
ISR,LRHUTTTTILQ156S,2012-01-01,7.044953
ISR,LRHUTTTTILQ156S,2012-04-01,6.908431
ISR,LRHUTTTTILQ156S,2012-07-01,6.644102
ISR,LRHUTTTTILQ156S,2012-10-01,6.878819
ISR,LRHUTTTTILQ156S,2013-01-01,6.713711
ISR,LRHUTTTTILQ156S,2013-04-01,6.511436
ISR,LRHUTTTTILQ156S,2013-07-01,5.908274
ISR,LRHUTTTTILQ156S,2013-10-01,5.704501
ISR,LRHUTTTTILQ156S,2014-01-01,5.82091
ISR,LRHUTTTTILQ156S,2014-04-01,5.936308
ISR,LRHUTTTTILQ156S,2014-07-01,6.096918
ISR,LRHUTTTTILQ156S,2014-10-01,5.688224
ISR,LRHUTTTTILQ156S,2015-01-01,5.440217
ISR,LRHUTTTTILQ156S,2015-04-01,5.128828
ISR,LRHUTTTTILQ156S,2015-07-01,5.160066
ISR,LRHUTTTTILQ156S,2015-10-01,5.202868
ISR,LRHUTTTTILQ156S,2016-01-01,5.24695
ISR,LRHUTTTTILQ156S,2016-04-01,4.820955
ISR,LRHUTTTTILQ156S,2016-07-01,4.739664
ISR,LRHUTTTTILQ156S,2016-10-01,4.51264
ISR,LRHUTTTTILQ156S,2017-01-01,4.402076
ISR,LRHUTTTTILQ156S,2017-04-01,4.410871
ISR,LRHUTTTTILQ156S,2017-07-01,4.012805
ISR,LRHUTTTTILQ156S,2017-10-01,4.098327
ISR,LRHUTTTTILQ156S,2018-01-01,3.767449
ISR,LRHUTTTTILQ156S,2018-04-01,4.004161
ISR,LRHUTTTTILQ156S,2018-07-01,4.045859
ISR,LRHUTTTTILQ156S,2018-10-01,4.079196
ISR,LRHUTTTTILQ156S,2019-01-01,4.042724
ISR,LRHUTTTTILQ156S,2019-04-01,3.885295
ISR,LRHUTTTTILQ156S,2019-07-01,3.636951
ISR,LRHUTTTTILQ156S,2019-10-01,3.701134
ISR,LRHUTTTTILQ156S,2020-01-01,3.525016
ISR,LRHUTTTTILQ156S,2020-04-01,4.158105
ISR,LRHUTTTTILQ156S,2020-07-01,4.766023
ISR,LRHUTTTTILQ156S,2020-10-01,4.729018
ISR,LRHUTTTTILQ156S,2021-01-01,5.042384
ISR,LRHUTTTTILQ156S,2021-04-01,5.330391
ISR,LRHUTTTTILQ156S,2021-07-01,5.073287
ISR,LRHUTTTTILQ156S,2021-10-01,4.555244
ISR,LRHUTTTTILQ156S,2022-01-01,3.759712
ISR,LRHUTTTTILQ156S,2022-04-01,3.47272
ISR,LRHUTTTTILQ156S,2022-07-01,3.699651
ISR,LRHUTTTTILQ156S,2022-10-01,4.112693
ISR,LRHUTTTTILQ156S,2023-01-01,3.899626
ISR,LRHUTTTTILQ156S,2023-04-01,3.497789
ISR,LRHUTTTTILQ156S,2023-07-01,3.308037
ISR,LRHUTTTTILQ156S,2023-10-01,3.068894
ISR,LRHUTTTTILQ156S,2024-01-01,3.291629
ISR,LRHUTTTTILQ156S,2024-04-01,3.230892
ISR,LRHUTTTTILQ156S,2024-07-01,2.698584
ISR,LRHUTTTTILQ156S,2024-10-01,2.716152
ISR,LRHUTTTTILQ156S,2025-01-01,2.881732
ISR,LRHUTTTTILQ156S,2025-04-01,2.955853
ISR,LRHUTTTTILQ156S,2025-07-01,3.021913
ISR,LRHUTTTTILQ156S,2025-10-01,3.135361
ISR,LRHUTTTTILQ156S,2026-01-01,2.860714
ISR,LRHUTTTTILQ156S,2026-04-01,2.884668
ITA,LRHUTTTTITQ156S,1983-01-01,7.066667
ITA,LRHUTTTTITQ156S,1983-04-01,7.266667
ITA,LRHUTTTTITQ156S,1983-07-01,7.433333
ITA,LRHUTTTTITQ156S,1983-10-01,7.7
ITA,LRHUTTTTITQ156S,1984-01-01,7.866667
ITA,LRHUTTTTITQ156S,1984-04-01,7.833333
ITA,LRHUTTTTITQ156S,1984-07-01,7.8
ITA,LRHUTTTTITQ156S,1984-10-01,7.833333
ITA,LRHUTTTTITQ156S,1985-01-01,8.0
ITA,LRHUTTTTITQ156S,1985-04-01,8.033334
ITA,LRHUTTTTITQ156S,1985-07-01,8.233334
ITA,LRHUTTTTITQ156S,1985-10-01,8.4
ITA,LRHUTTTTITQ156S,1986-01-01,8.566667
ITA,LRHUTTTTITQ156S,1986-04-01,8.766666
ITA,LRHUTTTTITQ156S,1986-07-01,9.0
ITA,LRHUTTTTITQ156S,1986-10-01,9.133333
ITA,LRHUTTTTITQ156S,1987-01-01,9.266666
ITA,LRHUTTTTITQ156S,1987-04-01,9.666667
ITA,LRHUTTTTITQ156S,1987-07-01,9.8
ITA,LRHUTTTTITQ156S,1987-10-01,9.733334
ITA,LRHUTTTTITQ156S,1988-01-01,9.7
ITA,LRHUTTTTITQ156S,1988-04-01,9.633333
ITA,LRHUTTTTITQ156S,1988-07-01,9.6
ITA,LRHUTTTTITQ156S,1988-10-01,9.8
ITA,LRHUTTTTITQ156S,1989-01-01,9.8
ITA,LRHUTTTTITQ156S,1989-04-01,9.8
ITA,LRHUTTTTITQ156S,1989-07-01,9.7
ITA,LRHUTTTTITQ156S,1989-10-01,9.366667
ITA,LRHUTTTTITQ156S,1990-01-01,9.0
ITA,LRHUTTTTITQ156S,1990-04-01,8.9
ITA,LRHUTTTTITQ156S,1990-07-01,8.8
ITA,LRHUTTTTITQ156S,1990-10-01,8.733334
ITA,LRHUTTTTITQ156S,1991-01-01,8.633333
ITA,LRHUTTTTITQ156S,1991-04-01,8.466666
ITA,LRHUTTTTITQ156S,1991-07-01,8.433333
ITA,LRHUTTTTITQ156S,1991-10-01,8.6
ITA,LRHUTTTTITQ156S,1992-01-01,8.666667
ITA,LRHUTTTTITQ156S,1992-04-01,8.666667
ITA,LRHUTTTTITQ156S,1992-07-01,9.0
ITA,LRHUTTTTITQ156S,1992-10-01,8.9
ITA,LRHUTTTTITQ156S,1993-01-01,9.133333
ITA,LRHUTTTTITQ156S,1993-04-01,9.8
ITA,LRHUTTTTITQ156S,1993-07-01,9.966666
ITA,LRHUTTTTITQ156S,1993-10-01,10.43333
ITA,LRHUTTTTITQ156S,1994-01-01,10.43333
ITA,LRHUTTTTITQ156S,1994-04-01,10.56667
ITA,LRHUTTTTITQ156S,1994-07-01,10.4
ITA,LRHUTTTTITQ156S,1994-10-01,11.13333
ITA,LRHUTTTTITQ156S,1995-01-01,11.23333
ITA,LRHUTTTTITQ156S,1995-04-01,11.1
ITA,LRHUTTTTITQ156S,1995-07-01,11.16667
ITA,LRHUTTTTITQ156S,1995-10-01,11.1
ITA,LRHUTTTTITQ156S,1996-01-01,11.0
ITA,LRHUTTTTITQ156S,1996-04-01,11.3
ITA,LRHUTTTTITQ156S,1996-07-01,11.1
ITA,LRHUTTTTITQ156S,1996-10-01,11.2
ITA,LRHUTTTTITQ156S,1997-01-01,11.26667
ITA,LRHUTTTTITQ156S,1997-04-01,11.4
ITA,LRHUTTTTITQ156S,1997-07-01,11.0
ITA,LRHUTTTTITQ156S,1997-10-01,11.3
ITA,LRHUTTTTITQ156S,1998-01-01,11.1
ITA,LRHUTTTTITQ156S,1998-04-01,11.5
ITA,LRHUTTTTITQ156S,1998-07-01,11.3
ITA,LRHUTTTTITQ156S,1998-10-01,11.43333
ITA,LRHUTTTTITQ156S,1999-01-01,11.1
ITA,LRHUTTTTITQ156S,1999-04-01,11.06667
ITA,LRHUTTTTITQ156S,1999-07-01,10.93333
ITA,LRHUTTTTITQ156S,1999-10-01,10.66667
ITA,LRHUTTTTITQ156S,2000-01-01,10.56667
ITA,LRHUTTTTITQ156S,2000-04-01,10.26667
ITA,LRHUTTTTITQ156S,2000-07-01,9.966666
ITA,LRHUTTTTITQ156S,2000-10-01,9.6
ITA,LRHUTTTTITQ156S,2001-01-01,9.366667
ITA,LRHUTTTTITQ156S,2001-04-01,9.133333
ITA,LRHUTTTTITQ156S,2001-07-01,9.033334
ITA,LRHUTTTTITQ156S,2001-10-01,8.866667
ITA,LRHUTTTTITQ156S,2002-01-01,8.533334
ITA,LRHUTTTTITQ156S,2002-04-01,8.833333
ITA,LRHUTTTTITQ156S,2002-07-01,8.6
ITA,LRHUTTTTITQ156S,2002-10-01,8.466666
ITA,LRHUTTTTITQ156S,2003-01-01,8.733334
ITA,LRHUTTTTITQ156S,2003-04-01,8.466666
ITA,LRHUTTTTITQ156S,2003-07-01,8.4
ITA,LRHUTTTTITQ156S,2003-10-01,8.2
ITA,LRHUTTTTITQ156S,2004-01-01,8.2
ITA,LRHUTTTTITQ156S,2004-04-01,8.1
ITA,LRHUTTTTITQ156S,2004-07-01,7.9
ITA,LRHUTTTTITQ156S,2004-10-01,7.966667
ITA,LRHUTTTTITQ156S,2005-01-01,7.866667
ITA,LRHUTTTTITQ156S,2005-04-01,7.833333
ITA,LRHUTTTTITQ156S,2005-07-01,7.733333
ITA,LRHUTTTTITQ156S,2005-10-01,7.6
ITA,LRHUTTTTITQ156S,2006-01-01,7.333333
ITA,LRHUTTTTITQ156S,2006-04-01,7.0
ITA,LRHUTTTTITQ156S,2006-07-01,6.7
ITA,LRHUTTTTITQ156S,2006-10-01,6.433333
ITA,LRHUTTTTITQ156S,2007-01-01,6.133333
ITA,LRHUTTTTITQ156S,2007-04-01,6.033333
ITA,LRHUTTTTITQ156S,2007-07-01,6.3
ITA,LRHUTTTTITQ156S,2007-10-01,6.366667
ITA,LRHUTTTTITQ156S,2008-01-01,6.566667
ITA,LRHUTTTTITQ156S,2008-04-01,6.866667
ITA,LRHUTTTTITQ156S,2008-07-01,6.766667
ITA,LRHUTTTTITQ156S,2008-10-01,6.966667
ITA,LRHUTTTTITQ156S,2009-01-01,7.366667
ITA,LRHUTTTTITQ156S,2009-04-01,7.6
ITA,LRHUTTTTITQ156S,2009-07-01,8.133333
ITA,LRHUTTTTITQ156S,2009-10-01,8.366667
ITA,LRHUTTTTITQ156S,2010-01-01,8.533334
ITA,LRHUTTTTITQ156S,2010-04-01,8.7
ITA,LRHUTTTTITQ156S,2010-07-01,8.433333
ITA,LRHUTTTTITQ156S,2010-10-01,8.333333
ITA,LRHUTTTTITQ156S,2011-01-01,8.1
ITA,LRHUTTTTITQ156S,2011-04-01,8.166667
ITA,LRHUTTTTITQ156S,2011-07-01,8.733334
ITA,LRHUTTTTITQ156S,2011-10-01,9.333333
ITA,LRHUTTTTITQ156S,2012-01-01,10.1
ITA,LRHUTTTTITQ156S,2012-04-01,10.76667
ITA,LRHUTTTTITQ156S,2012-07-01,11.16667
ITA,LRHUTTTTITQ156S,2012-10-01,11.63333
ITA,LRHUTTTTITQ156S,2013-01-01,12.0
ITA,LRHUTTTTITQ156S,2013-04-01,12.36667
ITA,LRHUTTTTITQ156S,2013-07-01,12.53333
ITA,LRHUTTTTITQ156S,2013-10-01,12.56667
ITA,LRHUTTTTITQ156S,2014-01-01,12.83333
ITA,LRHUTTTTITQ156S,2014-04-01,12.63333
ITA,LRHUTTTTITQ156S,2014-07-01,12.86667
ITA,LRHUTTTTITQ156S,2014-10-01,12.83333
ITA,LRHUTTTTITQ156S,2015-01-01,12.4
ITA,LRHUTTTTITQ156S,2015-04-01,12.26667
ITA,LRHUTTTTITQ156S,2015-07-01,11.73333
ITA,LRHUTTTTITQ156S,2015-10-01,11.6
ITA,LRHUTTTTITQ156S,2016-01-01,11.63333
ITA,LRHUTTTTITQ156S,2016-04-01,11.66667
ITA,LRHUTTTTITQ156S,2016-07-01,11.76667
ITA,LRHUTTTTITQ156S,2016-10-01,11.8
ITA,LRHUTTTTITQ156S,2017-01-01,11.56667
ITA,LRHUTTTTITQ156S,2017-04-01,11.3
ITA,LRHUTTTTITQ156S,2017-07-01,11.36667
ITA,LRHUTTTTITQ156S,2017-10-01,10.93333
ITA,LRHUTTTTITQ156S,2018-01-01,10.9
ITA,LRHUTTTTITQ156S,2018-04-01,10.8
ITA,LRHUTTTTITQ156S,2018-07-01,10.33333
ITA,LRHUTTTTITQ156S,2018-10-01,10.46667
ITA,LRHUTTTTITQ156S,2019-01-01,10.3
ITA,LRHUTTTTITQ156S,2019-04-01,10.0
ITA,LRHUTTTTITQ156S,2019-07-01,9.633333
ITA,LRHUTTTTITQ156S,2019-10-01,9.7
ITA,LRHUTTTTITQ156S,2020-01-01,8.9
ITA,LRHUTTTTITQ156S,2020-04-01,8.666667
ITA,LRHUTTTTITQ156S,2020-07-01,10.1
ITA,LRHUTTTTITQ156S,2020-10-01,9.766666
ITA,LRHUTTTTITQ156S,2021-01-01,10.13333
ITA,LRHUTTTTITQ156S,2021-04-01,9.9
ITA,LRHUTTTTITQ156S,2021-07-01,9.1
ITA,LRHUTTTTITQ156S,2021-10-01,9.033334
ITA,LRHUTTTTITQ156S,2022-01-01,8.366667
ITA,LRHUTTTTITQ156S,2022-04-01,8.166667
ITA,LRHUTTTTITQ156S,2022-07-01,8.033334
ITA,LRHUTTTTITQ156S,2022-10-01,7.833333
ITA,LRHUTTTTITQ156S,2023-01-01,7.866667
ITA,LRHUTTTTITQ156S,2023-04-01,7.733333
ITA,LRHUTTTTITQ156S,2023-07-01,7.7
ITA,LRHUTTTTITQ156S,2023-10-01,7.433333
ITA,LRHUTTTTITQ156S,2024-01-01,7.1
ITA,LRHUTTTTITQ156S,2024-04-01,6.666667
ITA,LRHUTTTTITQ156S,2024-07-01,6.3
ITA,LRHUTTTTITQ156S,2024-10-01,6.233333
ITA,LRHUTTTTITQ156S,2025-01-01,6.3
ITA,LRHUTTTTITQ156S,2025-04-01,6.166667
ITA,LRHUTTTTITQ156S,2025-07-01,6.0
ITA,LRHUTTTTITQ156S,2025-10-01,5.7
ITA,LRHUTTTTITQ156S,2026-01-01,5.433333
ITA,LRHUTTTTITQ156S,2026-04-01,5.466667
JPN,LRHUTTTTJPQ156S,1955-01-01,2.466667
JPN,LRHUTTTTJPQ156S,1955-04-01,2.5
JPN,LRHUTTTTJPQ156S,1955-07-01,2.6
JPN,LRHUTTTTJPQ156S,1955-10-01,2.5
JPN,LRHUTTTTJPQ156S,1956-01-01,2.6
JPN,LRHUTTTTJPQ156S,1956-04-01,2.3
JPN,LRHUTTTTJPQ156S,1956-07-01,2.133333
JPN,LRHUTTTTJPQ156S,1956-10-01,2.166667
JPN,LRHUTTTTJPQ156S,1957-01-01,2.033333
JPN,LRHUTTTTJPQ156S,1957-04-01,1.9
JPN,LRHUTTTTJPQ156S,1957-07-01,1.866667
JPN,LRHUTTTTJPQ156S,1957-10-01,1.9
JPN,LRHUTTTTJPQ156S,1958-01-01,1.933333
JPN,LRHUTTTTJPQ156S,1958-04-01,2.066667
JPN,LRHUTTTTJPQ156S,1958-07-01,2.166667
JPN,LRHUTTTTJPQ156S,1958-10-01,2.1
JPN,LRHUTTTTJPQ156S,1959-01-01,2.433333
JPN,LRHUTTTTJPQ156S,1959-04-01,2.233333
JPN,LRHUTTTTJPQ156S,1959-07-01,2.2
JPN,LRHUTTTTJPQ156S,1959-10-01,1.966667
JPN,LRHUTTTTJPQ156S,1960-01-01,1.766667
JPN,LRHUTTTTJPQ156S,1960-04-01,1.666667
JPN,LRHUTTTTJPQ156S,1960-07-01,1.566667
JPN,LRHUTTTTJPQ156S,1960-10-01,1.466667
JPN,LRHUTTTTJPQ156S,1961-01-01,1.433333
JPN,LRHUTTTTJPQ156S,1961-04-01,1.466667
JPN,LRHUTTTTJPQ156S,1961-07-01,1.433333
JPN,LRHUTTTTJPQ156S,1961-10-01,1.433333
JPN,LRHUTTTTJPQ156S,1962-01-01,1.3
JPN,LRHUTTTTJPQ156S,1962-04-01,1.3
JPN,LRHUTTTTJPQ156S,1962-07-01,1.233333
JPN,LRHUTTTTJPQ156S,1962-10-01,1.333333
JPN,LRHUTTTTJPQ156S,1963-01-01,1.4
JPN,LRHUTTTTJPQ156S,1963-04-01,1.2
JPN,LRHUTTTTJPQ156S,1963-07-01,1.2
JPN,LRHUTTTTJPQ156S,1963-10-01,1.233333
JPN,LRHUTTTTJPQ156S,1964-01-01,1.233333
JPN,LRHUTTTTJPQ156S,1964-04-01,1.166667
JPN,LRHUTTTTJPQ156S,1964-07-01,1.166667
JPN,LRHUTTTTJPQ156S,1964-10-01,1.1
