serie,edicion,periodo,valor
P3_S1M_Q,201604,2009-Q4,1969700000000
P3_S1M_Q,201604,2010-Q1,1987300000000
P3_S1M_Q,201604,2010-Q2,2011200000000
P3_S1M_Q,201604,2010-Q3,2032900000000
P3_S1M_Q,201604,2010-Q4,2075100000000
P3_S1M_Q,201604,2011-Q1,2068600000000
P3_S1M_Q,201604,2011-Q2,2107100000000
P3_S1M_Q,201604,2011-Q3,2155800000000
P3_S1M_Q,201604,2011-Q4,2165000000000
P3_S1M_Q,201604,2012-Q1,2197600000000
P3_S1M_Q,201604,2012-Q2,2211200000000
P3_S1M_Q,201604,2012-Q3,2227700000000
P3_S1M_Q,201604,2012-Q4,2256700000000
P3_S1M_Q,201604,2013-Q1,2285300000000
P3_S1M_Q,201604,2013-Q2,2265300000000
P3_S1M_Q,201604,2013-Q3,2281400000000
P3_S1M_Q,201604,2013-Q4,2280900000000
P3_S1M_Q,201604,2014-Q1,2288200000000
P3_S1M_Q,201604,2014-Q2,2319400000000
P3_S1M_Q,201604,2014-Q3,2328400000000
P3_S1M_Q,201604,2014-Q4,2339600000000
P3_S1M_Q,201604,2015-Q1,2364200000000
P3_S1M_Q,201604,2015-Q2,2380900000000
P3_S1M_Q,201604,2015-Q3,2399900000000
P3_S1M_Q,201604,2015-Q4,2422600000000
P3_S1M_Q,201605,1993-Q1,1281300000000
P3_S1M_Q,201605,1993-Q2,1291800000000
P3_S1M_Q,201605,1993-Q3,1298600000000
P3_S1M_Q,201605,1993-Q4,1313700000000
P3_S1M_Q,201605,1994-Q1,1329800000000
P3_S1M_Q,201605,1994-Q2,1353500000000
P3_S1M_Q,201605,1994-Q3,1365600000000
P3_S1M_Q,201605,1994-Q4,1375900000000
P3_S1M_Q,201605,1995-Q1,1253700000000
P3_S1M_Q,201605,1995-Q2,1226400000000
P3_S1M_Q,201605,1995-Q3,1236500000000
P3_S1M_Q,201605,1995-Q4,1233900000000
P3_S1M_Q,201605,1996-Q1,1259700000000
P3_S1M_Q,201605,1996-Q2,1271400000000
P3_S1M_Q,201605,1996-Q3,1294000000000
P3_S1M_Q,201605,1996-Q4,1323400000000
P3_S1M_Q,201605,1997-Q1,1336400000000
P3_S1M_Q,201605,1997-Q2,1356900000000
P3_S1M_Q,201605,1997-Q3,1376100000000
P3_S1M_Q,201605,1997-Q4,1404400000000
P3_S1M_Q,201605,1998-Q1,1428900000000
P3_S1M_Q,201605,1998-Q2,1446700000000
P3_S1M_Q,201605,1998-Q3,1455300000000
P3_S1M_Q,201605,1998-Q4,1460900000000
P3_S1M_Q,201605,1999-Q1,1488300000000
P3_S1M_Q,201605,1999-Q2,1492700000000
P3_S1M_Q,201605,1999-Q3,1532300000000
P3_S1M_Q,201605,1999-Q4,1550100000000
P3_S1M_Q,201605,2000-Q1,1567000000000
P3_S1M_Q,201605,2000-Q2,1596900000000
P3_S1M_Q,201605,2000-Q3,1617500000000
P3_S1M_Q,201605,2000-Q4,1624000000000
P3_S1M_Q,201605,2001-Q1,1627500000000
P3_S1M_Q,201605,2001-Q2,1635100000000
P3_S1M_Q,201605,2001-Q3,1640300000000
P3_S1M_Q,201605,2001-Q4,1650900000000
P3_S1M_Q,201605,2002-Q1,1648700000000
P3_S1M_Q,201605,2002-Q2,1668700000000
P3_S1M_Q,201605,2002-Q3,1668100000000
P3_S1M_Q,201605,2002-Q4,1659800000000
P3_S1M_Q,201605,2003-Q1,1662600000000
P3_S1M_Q,201605,2003-Q2,1671200000000
P3_S1M_Q,201605,2003-Q3,1681200000000
P3_S1M_Q,201605,2003-Q4,1703400000000
P3_S1M_Q,201605,2004-Q1,1726300000000
P3_S1M_Q,201605,2004-Q2,1749000000000
P3_S1M_Q,201605,2004-Q3,1784900000000
P3_S1M_Q,201605,2004-Q4,1811200000000
P3_S1M_Q,201605,2005-Q1,1831300000000
P3_S1M_Q,201605,2005-Q2,1829800000000
P3_S1M_Q,201605,2005-Q3,1860300000000
P3_S1M_Q,201605,2005-Q4,1881900000000
P3_S1M_Q,201605,2006-Q1,1916900000000
P3_S1M_Q,201605,2006-Q2,1949800000000
P3_S1M_Q,201605,2006-Q3,1964200000000
P3_S1M_Q,201605,2006-Q4,1981000000000
P3_S1M_Q,201605,2007-Q1,1987600000000
P3_S1M_Q,201605,2007-Q2,2010900000000
P3_S1M_Q,201605,2007-Q3,2018900000000
P3_S1M_Q,201605,2007-Q4,2032200000000
P3_S1M_Q,201605,2008-Q1,2050500000000
P3_S1M_Q,201605,2008-Q2,2067300000000
P3_S1M_Q,201605,2008-Q3,2069900000000
P3_S1M_Q,201605,2008-Q4,1995600000000
P3_S1M_Q,201605,2009-Q1,1890300000000
P3_S1M_Q,201605,2009-Q2,1878600000000
P3_S1M_Q,201605,2009-Q3,1932400000000
P3_S1M_Q,201605,2009-Q4,1969700000000
P3_S1M_Q,201605,2010-Q1,1987300000000
P3_S1M_Q,201605,2010-Q2,2011200000000
P3_S1M_Q,201605,2010-Q3,2032900000000
P3_S1M_Q,201605,2010-Q4,2075100000000
P3_S1M_Q,201605,2011-Q1,2068600000000
P3_S1M_Q,201605,2011-Q2,2107100000000
P3_S1M_Q,201605,2011-Q3,2155800000000
P3_S1M_Q,201605,2011-Q4,2165000000000
P3_S1M_Q,201605,2012-Q1,2197600000000
P3_S1M_Q,201605,2012-Q2,2211200000000
P3_S1M_Q,201605,2012-Q3,2227700000000
P3_S1M_Q,201605,2012-Q4,2256700000000
P3_S1M_Q,201605,2013-Q1,2285300000000
P3_S1M_Q,201605,2013-Q2,2265300000000
P3_S1M_Q,201605,2013-Q3,2281400000000
P3_S1M_Q,201605,2013-Q4,2280900000000
P3_S1M_Q,201605,2014-Q1,2288200000000
P3_S1M_Q,201605,2014-Q2,2319400000000
P3_S1M_Q,201605,2014-Q3,2328400000000
P3_S1M_Q,201605,2014-Q4,2339600000000
P3_S1M_Q,201605,2015-Q1,2364200000000
P3_S1M_Q,201605,2015-Q2,2380900000000
P3_S1M_Q,201605,2015-Q3,2399900000000
P3_S1M_Q,201605,2015-Q4,2422600000000
P3_S1M_Q,201606,1993-Q1,1281300000000
P3_S1M_Q,201606,1993-Q2,1291800000000
P3_S1M_Q,201606,1993-Q3,1298600000000
P3_S1M_Q,201606,1993-Q4,1313700000000
P3_S1M_Q,201606,1994-Q1,1329800000000
P3_S1M_Q,201606,1994-Q2,1353500000000
P3_S1M_Q,201606,1994-Q3,1365600000000
P3_S1M_Q,201606,1994-Q4,1375900000000
P3_S1M_Q,201606,1995-Q1,1253700000000
P3_S1M_Q,201606,1995-Q2,1226400000000
P3_S1M_Q,201606,1995-Q3,1236500000000
P3_S1M_Q,201606,1995-Q4,1233900000000
P3_S1M_Q,201606,1996-Q1,1259700000000
P3_S1M_Q,201606,1996-Q2,1271400000000
P3_S1M_Q,201606,1996-Q3,1294000000000
P3_S1M_Q,201606,1996-Q4,1323400000000
P3_S1M_Q,201606,1997-Q1,1336400000000
P3_S1M_Q,201606,1997-Q2,1356900000000
P3_S1M_Q,201606,1997-Q3,1376100000000
P3_S1M_Q,201606,1997-Q4,1404400000000
P3_S1M_Q,201606,1998-Q1,1428900000000
P3_S1M_Q,201606,1998-Q2,1446700000000
P3_S1M_Q,201606,1998-Q3,1455300000000
P3_S1M_Q,201606,1998-Q4,1460900000000
P3_S1M_Q,201606,1999-Q1,1488300000000
P3_S1M_Q,201606,1999-Q2,1492700000000
P3_S1M_Q,201606,1999-Q3,1532300000000
P3_S1M_Q,201606,1999-Q4,1550100000000
P3_S1M_Q,201606,2000-Q1,1567000000000
P3_S1M_Q,201606,2000-Q2,1596900000000
P3_S1M_Q,201606,2000-Q3,1617500000000
P3_S1M_Q,201606,2000-Q4,1624000000000
P3_S1M_Q,201606,2001-Q1,1627500000000
P3_S1M_Q,201606,2001-Q2,1635100000000
P3_S1M_Q,201606,2001-Q3,1640300000000
P3_S1M_Q,201606,2001-Q4,1650900000000
P3_S1M_Q,201606,2002-Q1,1648700000000
P3_S1M_Q,201606,2002-Q2,1668700000000
P3_S1M_Q,201606,2002-Q3,1668100000000
P3_S1M_Q,201606,2002-Q4,1659800000000
P3_S1M_Q,201606,2003-Q1,1662600000000
P3_S1M_Q,201606,2003-Q2,1671200000000
P3_S1M_Q,201606,2003-Q3,1681200000000
P3_S1M_Q,201606,2003-Q4,1703400000000
P3_S1M_Q,201606,2004-Q1,1726300000000
P3_S1M_Q,201606,2004-Q2,1749000000000
P3_S1M_Q,201606,2004-Q3,1784900000000
P3_S1M_Q,201606,2004-Q4,1811200000000
P3_S1M_Q,201606,2005-Q1,1831300000000
P3_S1M_Q,201606,2005-Q2,1829800000000
P3_S1M_Q,201606,2005-Q3,1860300000000
P3_S1M_Q,201606,2005-Q4,1881900000000
P3_S1M_Q,201606,2006-Q1,1916900000000
P3_S1M_Q,201606,2006-Q2,1949800000000
P3_S1M_Q,201606,2006-Q3,1964200000000
P3_S1M_Q,201606,2006-Q4,1981000000000
P3_S1M_Q,201606,2007-Q1,1987600000000
P3_S1M_Q,201606,2007-Q2,2010900000000
P3_S1M_Q,201606,2007-Q3,2018900000000
P3_S1M_Q,201606,2007-Q4,2032200000000
P3_S1M_Q,201606,2008-Q1,2050500000000
P3_S1M_Q,201606,2008-Q2,2067300000000
P3_S1M_Q,201606,2008-Q3,2069900000000
P3_S1M_Q,201606,2008-Q4,1995600000000
P3_S1M_Q,201606,2009-Q1,1890300000000
P3_S1M_Q,201606,2009-Q2,1878600000000
P3_S1M_Q,201606,2009-Q3,1932400000000
P3_S1M_Q,201606,2009-Q4,1969700000000
P3_S1M_Q,201606,2010-Q1,1987300000000
P3_S1M_Q,201606,2010-Q2,2011200000000
P3_S1M_Q,201606,2010-Q3,2032900000000
P3_S1M_Q,201606,2010-Q4,2075100000000
P3_S1M_Q,201606,2011-Q1,2068600000000
P3_S1M_Q,201606,2011-Q2,2107100000000
P3_S1M_Q,201606,2011-Q3,2155800000000
P3_S1M_Q,201606,2011-Q4,2165000000000
P3_S1M_Q,201606,2012-Q1,2197600000000
P3_S1M_Q,201606,2012-Q2,2211200000000
P3_S1M_Q,201606,2012-Q3,2227700000000
P3_S1M_Q,201606,2012-Q4,2256700000000
P3_S1M_Q,201606,2013-Q1,2285300000000
P3_S1M_Q,201606,2013-Q2,2265300000000
P3_S1M_Q,201606,2013-Q3,2281400000000
P3_S1M_Q,201606,2013-Q4,2280900000000
P3_S1M_Q,201606,2014-Q1,2288200000000
P3_S1M_Q,201606,2014-Q2,2319400000000
P3_S1M_Q,201606,2014-Q3,2328400000000
P3_S1M_Q,201606,2014-Q4,2339600000000
P3_S1M_Q,201606,2015-Q1,2364200000000
P3_S1M_Q,201606,2015-Q2,2380900000000
P3_S1M_Q,201606,2015-Q3,2399900000000
P3_S1M_Q,201606,2015-Q4,2422600000000
P3_S1M_Q,201607,1993-Q1,1280900000000
P3_S1M_Q,201607,1993-Q2,1291800000000
P3_S1M_Q,201607,1993-Q3,1298600000000
P3_S1M_Q,201607,1993-Q4,1314200000000
P3_S1M_Q,201607,1994-Q1,1329300000000
P3_S1M_Q,201607,1994-Q2,1353400000000
P3_S1M_Q,201607,1994-Q3,1365600000000
P3_S1M_Q,201607,1994-Q4,1376400000000
P3_S1M_Q,201607,1995-Q1,1253200000000
P3_S1M_Q,201607,1995-Q2,1226400000000
P3_S1M_Q,201607,1995-Q3,1236400000000
P3_S1M_Q,201607,1995-Q4,1234300000000
P3_S1M_Q,201607,1996-Q1,1259500000000
P3_S1M_Q,201607,1996-Q2,1271400000000
P3_S1M_Q,201607,1996-Q3,1293900000000
P3_S1M_Q,201607,1996-Q4,1323800000000
P3_S1M_Q,201607,1997-Q1,1336000000000
P3_S1M_Q,201607,1997-Q2,1356800000000
P3_S1M_Q,201607,1997-Q3,1376100000000
P3_S1M_Q,201607,1997-Q4,1404700000000
P3_S1M_Q,201607,1998-Q1,1428500000000
P3_S1M_Q,201607,1998-Q2,1446700000000
P3_S1M_Q,201607,1998-Q3,1455300000000
P3_S1M_Q,201607,1998-Q4,1461000000000
P3_S1M_Q,201607,1999-Q1,1488100000000
P3_S1M_Q,201607,1999-Q2,1492700000000
P3_S1M_Q,201607,1999-Q3,1532400000000
P3_S1M_Q,201607,1999-Q4,1550100000000
P3_S1M_Q,201607,2000-Q1,1567200000000
P3_S1M_Q,201607,2000-Q2,1596900000000
P3_S1M_Q,201607,2000-Q3,1617600000000
P3_S1M_Q,201607,2000-Q4,1624100000000
P3_S1M_Q,201607,2001-Q1,1627300000000
P3_S1M_Q,201607,2001-Q2,1635100000000
P3_S1M_Q,201607,2001-Q3,1640300000000
P3_S1M_Q,201607,2001-Q4,1650900000000
P3_S1M_Q,201607,2002-Q1,1648600000000
P3_S1M_Q,201607,2002-Q2,1668600000000
P3_S1M_Q,201607,2002-Q3,1668100000000
P3_S1M_Q,201607,2002-Q4,1659800000000
P3_S1M_Q,201607,2003-Q1,1662400000000
P3_S1M_Q,201607,2003-Q2,1671200000000
P3_S1M_Q,201607,2003-Q3,1681300000000
P3_S1M_Q,201607,2003-Q4,1703400000000
P3_S1M_Q,201607,2004-Q1,1726500000000
P3_S1M_Q,201607,2004-Q2,1749000000000
P3_S1M_Q,201607,2004-Q3,1785000000000
P3_S1M_Q,201607,2004-Q4,1811200000000
P3_S1M_Q,201607,2005-Q1,1831200000000
P3_S1M_Q,201607,2005-Q2,1829700000000
P3_S1M_Q,201607,2005-Q3,1860300000000
P3_S1M_Q,201607,2005-Q4,1882000000000
P3_S1M_Q,201607,2006-Q1,1916800000000
P3_S1M_Q,201607,2006-Q2,1949800000000
P3_S1M_Q,201607,2006-Q3,1964200000000
P3_S1M_Q,201607,2006-Q4,1981000000000
P3_S1M_Q,201607,2007-Q1,1987400000000
P3_S1M_Q,201607,2007-Q2,2010900000000
P3_S1M_Q,201607,2007-Q3,2018900000000
P3_S1M_Q,201607,2007-Q4,2032200000000
P3_S1M_Q,201607,2008-Q1,2050900000000
P3_S1M_Q,201607,2008-Q2,2067200000000
P3_S1M_Q,201607,2008-Q3,2069900000000
P3_S1M_Q,201607,2008-Q4,1995600000000
P3_S1M_Q,201607,2009-Q1,1890100000000
P3_S1M_Q,201607,2009-Q2,1878700000000
P3_S1M_Q,201607,2009-Q3,1932400000000
P3_S1M_Q,201607,2009-Q4,1969800000000
P3_S1M_Q,201607,2010-Q1,1987200000000
P3_S1M_Q,201607,2010-Q2,2011200000000
P3_S1M_Q,201607,2010-Q3,2032900000000
P3_S1M_Q,201607,2010-Q4,2075300000000
P3_S1M_Q,201607,2011-Q1,2068300000000
P3_S1M_Q,201607,2011-Q2,2107100000000
P3_S1M_Q,201607,2011-Q3,2155900000000
P3_S1M_Q,201607,2011-Q4,2165200000000
P3_S1M_Q,201607,2012-Q1,2197600000000
P3_S1M_Q,201607,2012-Q2,2211200000000
P3_S1M_Q,201607,2012-Q3,2227800000000
P3_S1M_Q,201607,2012-Q4,2257000000000
P3_S1M_Q,201607,2013-Q1,2285200000000
P3_S1M_Q,201607,2013-Q2,2265100000000
P3_S1M_Q,201607,2013-Q3,2280900000000
P3_S1M_Q,201607,2013-Q4,2279500000000
P3_S1M_Q,201607,2014-Q1,2287700000000
P3_S1M_Q,201607,2014-Q2,2318700000000
P3_S1M_Q,201607,2014-Q3,2326900000000
P3_S1M_Q,201607,2014-Q4,2337500000000
P3_S1M_Q,201607,2015-Q1,2363300000000
P3_S1M_Q,201607,2015-Q2,2378500000000
P3_S1M_Q,201607,2015-Q3,2396800000000
P3_S1M_Q,201607,2015-Q4,2418400000000
P3_S1M_Q,201607,2016-Q1,2431500000000
P3_S1M_Q,201608,1993-Q1,1280900000000
P3_S1M_Q,201608,1993-Q2,1291800000000
P3_S1M_Q,201608,1993-Q3,1298600000000
P3_S1M_Q,201608,1993-Q4,1314200000000
P3_S1M_Q,201608,1994-Q1,1329300000000
P3_S1M_Q,201608,1994-Q2,1353400000000
P3_S1M_Q,201608,1994-Q3,1365600000000
P3_S1M_Q,201608,1994-Q4,1376400000000
P3_S1M_Q,201608,1995-Q1,1253200000000
P3_S1M_Q,201608,1995-Q2,1226400000000
P3_S1M_Q,201608,1995-Q3,1236400000000
P3_S1M_Q,201608,1995-Q4,1234300000000
P3_S1M_Q,201608,1996-Q1,1259500000000
P3_S1M_Q,201608,1996-Q2,1271400000000
P3_S1M_Q,201608,1996-Q3,1293900000000
P3_S1M_Q,201608,1996-Q4,1323800000000
P3_S1M_Q,201608,1997-Q1,1336000000000
P3_S1M_Q,201608,1997-Q2,1356800000000
P3_S1M_Q,201608,1997-Q3,1376100000000
P3_S1M_Q,201608,1997-Q4,1404700000000
P3_S1M_Q,201608,1998-Q1,1428500000000
P3_S1M_Q,201608,1998-Q2,1446700000000
P3_S1M_Q,201608,1998-Q3,1455300000000
P3_S1M_Q,201608,1998-Q4,1461000000000
P3_S1M_Q,201608,1999-Q1,1488100000000
P3_S1M_Q,201608,1999-Q2,1492700000000
P3_S1M_Q,201608,1999-Q3,1532400000000
P3_S1M_Q,201608,1999-Q4,1550100000000
P3_S1M_Q,201608,2000-Q1,1567200000000
P3_S1M_Q,201608,2000-Q2,1596900000000
P3_S1M_Q,201608,2000-Q3,1617600000000
P3_S1M_Q,201608,2000-Q4,1624100000000
P3_S1M_Q,201608,2001-Q1,1627300000000
P3_S1M_Q,201608,2001-Q2,1635100000000
P3_S1M_Q,201608,2001-Q3,1640300000000
P3_S1M_Q,201608,2001-Q4,1650900000000
P3_S1M_Q,201608,2002-Q1,1648600000000
P3_S1M_Q,201608,2002-Q2,1668600000000
P3_S1M_Q,201608,2002-Q3,1668100000000
P3_S1M_Q,201608,2002-Q4,1659800000000
P3_S1M_Q,201608,2003-Q1,1662400000000
P3_S1M_Q,201608,2003-Q2,1671200000000
P3_S1M_Q,201608,2003-Q3,1681300000000
P3_S1M_Q,201608,2003-Q4,1703400000000
P3_S1M_Q,201608,2004-Q1,1726500000000
P3_S1M_Q,201608,2004-Q2,1749000000000
P3_S1M_Q,201608,2004-Q3,1785000000000
P3_S1M_Q,201608,2004-Q4,1811200000000
P3_S1M_Q,201608,2005-Q1,1831200000000
P3_S1M_Q,201608,2005-Q2,1829700000000
P3_S1M_Q,201608,2005-Q3,1860300000000
P3_S1M_Q,201608,2005-Q4,1882000000000
P3_S1M_Q,201608,2006-Q1,1916800000000
P3_S1M_Q,201608,2006-Q2,1949800000000
P3_S1M_Q,201608,2006-Q3,1964200000000
P3_S1M_Q,201608,2006-Q4,1981000000000
P3_S1M_Q,201608,2007-Q1,1987400000000
P3_S1M_Q,201608,2007-Q2,2010900000000
P3_S1M_Q,201608,2007-Q3,2018900000000
P3_S1M_Q,201608,2007-Q4,2032200000000
P3_S1M_Q,201608,2008-Q1,2050900000000
P3_S1M_Q,201608,2008-Q2,2067200000000
P3_S1M_Q,201608,2008-Q3,2069900000000
P3_S1M_Q,201608,2008-Q4,1995600000000
P3_S1M_Q,201608,2009-Q1,1890100000000
P3_S1M_Q,201608,2009-Q2,1878700000000
P3_S1M_Q,201608,2009-Q3,1932400000000
P3_S1M_Q,201608,2009-Q4,1969800000000
P3_S1M_Q,201608,2010-Q1,1987200000000
P3_S1M_Q,201608,2010-Q2,2011200000000
P3_S1M_Q,201608,2010-Q3,2032900000000
P3_S1M_Q,201608,2010-Q4,2075300000000
P3_S1M_Q,201608,2011-Q1,2068300000000
P3_S1M_Q,201608,2011-Q2,2107100000000
P3_S1M_Q,201608,2011-Q3,2155900000000
P3_S1M_Q,201608,2011-Q4,2165200000000
P3_S1M_Q,201608,2012-Q1,2197600000000
P3_S1M_Q,201608,2012-Q2,2211200000000
P3_S1M_Q,201608,2012-Q3,2227800000000
P3_S1M_Q,201608,2012-Q4,2257000000000
P3_S1M_Q,201608,2013-Q1,2285200000000
P3_S1M_Q,201608,2013-Q2,2265100000000
P3_S1M_Q,201608,2013-Q3,2280900000000
P3_S1M_Q,201608,2013-Q4,2279500000000
P3_S1M_Q,201608,2014-Q1,2287700000000
P3_S1M_Q,201608,2014-Q2,2318700000000
P3_S1M_Q,201608,2014-Q3,2326900000000
P3_S1M_Q,201608,2014-Q4,2337500000000
P3_S1M_Q,201608,2015-Q1,2363300000000
P3_S1M_Q,201608,2015-Q2,2378500000000
P3_S1M_Q,201608,2015-Q3,2396800000000
P3_S1M_Q,201608,2015-Q4,2418400000000
P3_S1M_Q,201608,2016-Q1,2431500000000
P3_S1M_Q,201609,1993-Q1,1280900000000
P3_S1M_Q,201609,1993-Q2,1291800000000
P3_S1M_Q,201609,1993-Q3,1298600000000
P3_S1M_Q,201609,1993-Q4,1314200000000
P3_S1M_Q,201609,1994-Q1,1329300000000
P3_S1M_Q,201609,1994-Q2,1353400000000
P3_S1M_Q,201609,1994-Q3,1365600000000
P3_S1M_Q,201609,1994-Q4,1376400000000
P3_S1M_Q,201609,1995-Q1,1253200000000
P3_S1M_Q,201609,1995-Q2,1226400000000
P3_S1M_Q,201609,1995-Q3,1236400000000
P3_S1M_Q,201609,1995-Q4,1234300000000
P3_S1M_Q,201609,1996-Q1,1259500000000
P3_S1M_Q,201609,1996-Q2,1271400000000
P3_S1M_Q,201609,1996-Q3,1293900000000
P3_S1M_Q,201609,1996-Q4,1323800000000
P3_S1M_Q,201609,1997-Q1,1336000000000
P3_S1M_Q,201609,1997-Q2,1356800000000
P3_S1M_Q,201609,1997-Q3,1376100000000
P3_S1M_Q,201609,1997-Q4,1404700000000
P3_S1M_Q,201609,1998-Q1,1428500000000
P3_S1M_Q,201609,1998-Q2,1446700000000
P3_S1M_Q,201609,1998-Q3,1455300000000
P3_S1M_Q,201609,1998-Q4,1461000000000
P3_S1M_Q,201609,1999-Q1,1488100000000
P3_S1M_Q,201609,1999-Q2,1492700000000
P3_S1M_Q,201609,1999-Q3,1532400000000
P3_S1M_Q,201609,1999-Q4,1550100000000
P3_S1M_Q,201609,2000-Q1,1567200000000
P3_S1M_Q,201609,2000-Q2,1596900000000
P3_S1M_Q,201609,2000-Q3,1617600000000
P3_S1M_Q,201609,2000-Q4,1624100000000
P3_S1M_Q,201609,2001-Q1,1627300000000
P3_S1M_Q,201609,2001-Q2,1635100000000
P3_S1M_Q,201609,2001-Q3,1640300000000
P3_S1M_Q,201609,2001-Q4,1650900000000
P3_S1M_Q,201609,2002-Q1,1648600000000
P3_S1M_Q,201609,2002-Q2,1668600000000
P3_S1M_Q,201609,2002-Q3,1668100000000
P3_S1M_Q,201609,2002-Q4,1659800000000
P3_S1M_Q,201609,2003-Q1,1662400000000
P3_S1M_Q,201609,2003-Q2,1671200000000
P3_S1M_Q,201609,2003-Q3,1681300000000
P3_S1M_Q,201609,2003-Q4,1703400000000
P3_S1M_Q,201609,2004-Q1,1726500000000
P3_S1M_Q,201609,2004-Q2,1749000000000
P3_S1M_Q,201609,2004-Q3,1785000000000
P3_S1M_Q,201609,2004-Q4,1811200000000
P3_S1M_Q,201609,2005-Q1,1831200000000
P3_S1M_Q,201609,2005-Q2,1829700000000
P3_S1M_Q,201609,2005-Q3,1860300000000
P3_S1M_Q,201609,2005-Q4,1882000000000
P3_S1M_Q,201609,2006-Q1,1916800000000
P3_S1M_Q,201609,2006-Q2,1949800000000
P3_S1M_Q,201609,2006-Q3,1964200000000
P3_S1M_Q,201609,2006-Q4,1981000000000
P3_S1M_Q,201609,2007-Q1,1987400000000
P3_S1M_Q,201609,2007-Q2,2010900000000
P3_S1M_Q,201609,2007-Q3,2018900000000
P3_S1M_Q,201609,2007-Q4,2032200000000
P3_S1M_Q,201609,2008-Q1,2050900000000
P3_S1M_Q,201609,2008-Q2,2067200000000
P3_S1M_Q,201609,2008-Q3,2069900000000
P3_S1M_Q,201609,2008-Q4,1995600000000
P3_S1M_Q,201609,2009-Q1,1890100000000
P3_S1M_Q,201609,2009-Q2,1878700000000
P3_S1M_Q,201609,2009-Q3,1932400000000
P3_S1M_Q,201609,2009-Q4,1969800000000
P3_S1M_Q,201609,2010-Q1,1987200000000
P3_S1M_Q,201609,2010-Q2,2011200000000
P3_S1M_Q,201609,2010-Q3,2032900000000
P3_S1M_Q,201609,2010-Q4,2075300000000
P3_S1M_Q,201609,2011-Q1,2068300000000
P3_S1M_Q,201609,2011-Q2,2107100000000
P3_S1M_Q,201609,2011-Q3,2155900000000
P3_S1M_Q,201609,2011-Q4,2165200000000
P3_S1M_Q,201609,2012-Q1,2197600000000
P3_S1M_Q,201609,2012-Q2,2211200000000
P3_S1M_Q,201609,2012-Q3,2227800000000
P3_S1M_Q,201609,2012-Q4,2257000000000
P3_S1M_Q,201609,2013-Q1,2285200000000
P3_S1M_Q,201609,2013-Q2,2265100000000
P3_S1M_Q,201609,2013-Q3,2280900000000
P3_S1M_Q,201609,2013-Q4,2279500000000
P3_S1M_Q,201609,2014-Q1,2287700000000
P3_S1M_Q,201609,2014-Q2,2318700000000
P3_S1M_Q,201609,2014-Q3,2326900000000
P3_S1M_Q,201609,2014-Q4,2337500000000
P3_S1M_Q,201609,2015-Q1,2363300000000
P3_S1M_Q,201609,2015-Q2,2378500000000
P3_S1M_Q,201609,2015-Q3,2396800000000
P3_S1M_Q,201609,2015-Q4,2418400000000
P3_S1M_Q,201609,2016-Q1,2431500000000
P3_S1M_Q,201610,1993-Q1,1281700000000
P3_S1M_Q,201610,1993-Q2,1291600000000
P3_S1M_Q,201610,1993-Q3,1298600000000
P3_S1M_Q,201610,1993-Q4,1313700000000
P3_S1M_Q,201610,1994-Q1,1329900000000
P3_S1M_Q,201610,1994-Q2,1353700000000
P3_S1M_Q,201610,1994-Q3,1365600000000
P3_S1M_Q,201610,1994-Q4,1375900000000
P3_S1M_Q,201610,1995-Q1,1254000000000
P3_S1M_Q,201610,1995-Q2,1226300000000
P3_S1M_Q,201610,1995-Q3,1236400000000
P3_S1M_Q,201610,1995-Q4,1233900000000
P3_S1M_Q,201610,1996-Q1,1259400000000
P3_S1M_Q,201610,1996-Q2,1271200000000
P3_S1M_Q,201610,1996-Q3,1294000000000
P3_S1M_Q,201610,1996-Q4,1323400000000
P3_S1M_Q,201610,1997-Q1,1336300000000
P3_S1M_Q,201610,1997-Q2,1357200000000
P3_S1M_Q,201610,1997-Q3,1376100000000
P3_S1M_Q,201610,1997-Q4,1404400000000
P3_S1M_Q,201610,1998-Q1,1429300000000
P3_S1M_Q,201610,1998-Q2,1446500000000
P3_S1M_Q,201610,1998-Q3,1455300000000
P3_S1M_Q,201610,1998-Q4,1460900000000
P3_S1M_Q,201610,1999-Q1,1488300000000
P3_S1M_Q,201610,1999-Q2,1492900000000
P3_S1M_Q,201610,1999-Q3,1532300000000
P3_S1M_Q,201610,1999-Q4,1550100000000
P3_S1M_Q,201610,2000-Q1,1566400000000
P3_S1M_Q,201610,2000-Q2,1596900000000
P3_S1M_Q,201610,2000-Q3,1617500000000
P3_S1M_Q,201610,2000-Q4,1624000000000
P3_S1M_Q,201610,2001-Q1,1627800000000
P3_S1M_Q,201610,2001-Q2,1635200000000
P3_S1M_Q,201610,2001-Q3,1640200000000
P3_S1M_Q,201610,2001-Q4,1650800000000
P3_S1M_Q,201610,2002-Q1,1648400000000
P3_S1M_Q,201610,2002-Q2,1669400000000
P3_S1M_Q,201610,2002-Q3,1668100000000
P3_S1M_Q,201610,2002-Q4,1659800000000
P3_S1M_Q,201610,2003-Q1,1662900000000
P3_S1M_Q,201610,2003-Q2,1671300000000
P3_S1M_Q,201610,2003-Q3,1681200000000
P3_S1M_Q,201610,2003-Q4,1703400000000
P3_S1M_Q,201610,2004-Q1,1725600000000
P3_S1M_Q,201610,2004-Q2,1749000000000
P3_S1M_Q,201610,2004-Q3,1784900000000
P3_S1M_Q,201610,2004-Q4,1811100000000
P3_S1M_Q,201610,2005-Q1,1831000000000
