code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies,emp,emp_employees,emp_selfemp,hours,hours_employees,hours_selfemp,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl
LTU,2013-10-01,8846.8,5404.7,1451.9,1727.8,1886.3,6971.0,6867.0,597.0,767.0,206.3,143.8,418.4,586.4,2911.2,1511.9,8846.8,7948.5,304.3,1857.4,1551.1,570.2,2519.2,256.1,185.5,501.9,469.0,1129.3,155.7,5216.5,898.4,0.0,8846.8,3508.3,4476.0,862.5,987.4,124.9,1304.3,1145.6,158.7,611.4,530.3,81.1,82.28433241873226,86.580481865949,58.29987150658528,85.42470088005538,92.46115386500662,101.06120792136623,100.84440854688303,100.87867522811761,81.76972281449893,79.04214559386973,68.18397344713135,103.74411108356063,95.41164985356329,90.35101331429813,66.75644648534086,82.28433241873226,82.99138606108066,71.14800093523498,96.70936165781526,97.36363065720921,81.00582469100726,92.78479614010533,85.25299600532625,63.116706362708406,76.75485548248967,89.70925784238716,58.98359970751071,62.056596253487434,79.69232179412754,76.52470187393527,
LTU,2014-01-01,9010.0,5516.5,1509.8,1717.9,1795.6,6519.5,6331.4,577.1,771.6,212.7,146.6,423.4,597.9,2944.3,1556.5,9010.0,8089.7,316.5,1893.3,1575.8,588.6,2555.2,253.8,172.2,517.0,475.1,1158.5,159.4,5291.3,920.3,0.0,9010.0,3618.8,4524.4,866.7,1055.7,189.0,1314.9,1154.3,160.6,615.5,531.6,83.8,82.81630589641068,87.26982218566096,60.52758178319435,84.69654390376178,90.37193618199204,100.32006401280256,100.68700104958494,96.47275158809762,81.4353562005277,80.17338861666038,67.27856815052776,102.8169014084507,94.39532680770445,90.28548649228789,67.14840379637619,82.81630589641068,83.47125345660159,72.44220645456626,96.91835167647811,97.12172573189522,80.36592026215183,92.69053578554067,84.12330129267484,60.39985969835145,78.77495047996344,90.70255822833143,60.42981586771687,63.02886516409648,80.2234789332444,77.46632996632997,
LTU,2014-04-01,9097.7,5547.6,1540.4,1724.9,1885.0,6610.1,6485.5,536.6,807.3,225.2,145.8,418.7,594.8,2957.2,1580.8,9097.7,8191.1,324.4,1927.8,1590.1,590.5,2582.2,251.1,174.9,518.0,482.9,1171.9,167.4,5348.5,906.6,0.0,9097.7,3640.6,4567.7,889.4,1043.5,154.2,1318.2,1158.2,160.0,619.0,537.3,81.6,82.91213648418348,86.79924272057328,61.66780095280035,85.07941205484858,95.30309924667576,97.67995153019757,99.04551007941356,98.56722997795738,83.50227554820025,81.00719424460432,66.39344262295083,102.37163814180929,94.89470325462668,90.66715722344861,67.5584426684901,82.91213648418348,83.79984858715446,73.54341419179323,96.93282381335479,96.62736995624697,80.6033306033306,93.51053813283116,83.67210929690103,61.5411681914145,77.44057407684258,90.41378019097547,60.934900166389355,64.93405740884407,80.66389165384732,75.66981053334447,
LTU,2014-07-01,9163.7,5545.3,1517.1,1715.9,1935.4,6645.4,6479.3,518.9,792.3,240.6,154.2,420.1,576.8,2994.2,1571.2,9163.7,8221.5,283.0,1888.9,1574.5,634.4,2630.3,259.6,157.1,523.9,503.4,1166.6,174.2,5415.2,942.2,0.0,9163.7,3632.5,4609.9,921.3,1074.1,152.8,1337.4,1176.2,161.3,620.9,543.3,77.6,83.15517241379311,86.47371621937718,60.78612068274701,85.60666533626022,94.40054628816702,97.42416912228232,98.01676146677963,100.71816770186335,82.99811439346323,80.46822742474916,67.51313485113835,102.73905600391295,94.96213368455712,90.57688235472064,68.7644973521817,83.15517241379311,83.75014006743609,63.49562485977115,95.36046042003231,96.24671434684271,84.31685273790538,95.81451260381758,85.03111693416312,56.28806879254747,78.54572713643178,90.99783080260303,60.81109257714761,67.02577914582533,81.66244420316082,78.30133798720186,
LTU,2014-10-01,9141.9,5634.1,1495.5,1792.7,1755.0,6712.4,6455.2,542.3,821.5,258.3,160.8,410.5,593.6,2965.5,1642.6,9141.9,8239.8,333.7,1920.3,1587.1,651.3,2548.5,261.8,157.7,527.6,509.3,1153.8,175.8,5334.5,902.2,0.0,9141.9,3724.0,4547.2,870.8,1016.0,145.3,1329.1,1167.6,161.5,619.5,542.8,76.7,82.74186103342474,86.47756749704531,59.619677882315415,86.74214932017226,79.60988886368791,97.517179259948,94.91824491236325,99.94471065241429,84.39490445859873,80.74398249452955,68.57142857142858,102.13983578004479,94.65794929038431,89.14507304755607,69.31971640783254,82.74186103342474,83.71823659104071,72.86026200873363,96.15923885828744,96.05398535374933,84.43090484832771,94.28064074581037,84.67011642949548,55.70469798657717,78.59377327573365,90.44574675901261,59.96569824853179,66.64139499620924,80.68883107454018,74.78448275862068,
LTU,2015-01-01,9183.6,5640.3,1575.4,1857.7,2156.4,6260.1,6448.5,622.1,766.9,289.4,162.4,430.0,621.7,2918.9,1681.6,9183.6,8208.2,309.0,1893.3,1606.8,633.3,2510.5,276.3,170.4,531.9,522.4,1185.8,175.2,5372.6,975.4,0.0,9183.6,3830.8,4406.2,946.6,1120.9,174.3,1339.5,1176.9,162.6,631.3,549.0,82.3,82.40921042005043,85.79707940371159,62.80247159657166,85.62802489052777,86.86754753464389,94.62633774714311,93.3847913921191,98.1230283911672,84.40457847237508,80.68023417897965,69.69957081545064,101.08133521391632,93.50278237328924,87.77854629657475,69.54795483684188,82.40921042005043,82.68477198779101,66.60918301358052,94.84995741696308,96.54509403352762,81.45337620578778,90.87453847824513,86.66875784190715,58.738366080661834,78.27814569536424,91.84247538677918,61.5201037613489,66.69204415683289,80.04231101576235,80.16107823800132,
LTU,2015-04-01,9352.0,5687.3,1584.6,1857.7,2173.2,6505.2,6598.4,613.5,755.1,297.9,174.1,453.7,615.2,2966.0,1691.8,9352.0,8388.2,334.5,1910.2,1626.1,663.6,2565.1,280.9,173.7,548.9,529.2,1203.4,178.7,5480.0,963.8,0.0,9352.0,3876.6,4539.0,936.4,1121.7,185.2,1339.8,1176.3,163.5,637.3,552.3,85.0,83.07424449695311,85.80329797987417,63.09376866414493,84.86523526724531,82.36498010233086,93.69706746557584,88.71679036248251,99.09546115328702,81.641258514434,80.84124830393486,73.24358435002104,101.36282394995531,94.92362289770098,87.99881323245809,70.1293317857735,83.07424449695311,83.64611794738838,71.21566957632531,94.09388700064036,96.28730459497869,87.00668677068309,91.32044572608494,86.91212871287128,59.62924819773429,80.75621597763718,90.3997266826102,62.14304156984251,67.66376372586141,80.60957312229708,78.40872111942727,
LTU,2015-07-01,9414.5,5784.4,1610.1,1854.9,2137.9,6359.0,6477.1,635.4,737.2,297.9,167.3,466.4,622.2,3004.4,1672.2,9414.5,8452.2,355.2,1869.2,1604.3,637.2,2597.9,297.2,177.8,566.3,543.8,1223.2,184.5,5590.6,962.3,0.0,9414.5,3947.9,4559.2,907.4,1122.2,214.8,1344.7,1180.4,164.3,634.6,549.6,84.9,82.73646837567779,85.8984258984259,64.36280780300608,88.12713797035347,81.29824694832111,90.903892613612,89.78638461858357,99.54566818110607,84.44444444444444,80.64428803465078,70.94995759117896,102.23586146427006,96.37546468401487,87.80687397708675,71.366992445905,82.73646837567779,83.38463359772702,74.38743455497382,92.14236419205363,94.20987726818956,85.7027572293208,93.1881770571777,87.4374816122389,60.067567567567565,82.29908443540182,88.69678682107322,63.15572077653862,68.84328358208955,81.76978206815855,77.4486921529175,
LTU,2015-10-01,9493.1,5845.0,1657.0,1767.8,1872.9,6474.5,6356.3,583.7,703.3,299.1,164.7,469.2,641.9,2993.9,1724.9,9493.1,8503.8,286.2,1910.0,1627.1,582.5,2671.1,304.8,183.0,575.4,557.8,1238.9,194.1,5725.1,989.3,0.0,9493.1,4005.5,4522.6,965.0,1116.0,151.0,1351.6,1181.3,170.3,642.9,558.9,84.1,83.34518573146855,86.2781566439347,66.48477310115155,86.45767105198806,72.29878401852925,91.5227163495519,88.3678576393716,100.39559683522533,82.81912388130004,81.10086767895879,69.78813559322033,101.42671854734111,96.2368815592204,87.05981563872169,72.69777047245755,83.34518573146855,83.8110068595758,62.20386872419039,91.88877128836718,93.99225925711976,83.20239965719183,92.95956010301384,89.30559624963375,62.07598371777476,82.8867761452031,90.5372504463561,64.06225761414758,72.7511244377811,82.45502858871141,79.54490632789258,
LTU,2016-01-01,9478.0,5899.5,1626.4,1855.6,2104.9,6200.4,6353.3,651.6,685.4,310.6,178.7,462.4,636.0,2996.9,1772.3,9478.0,8529.6,315.1,1929.8,1643.7,594.7,2631.5,300.0,183.2,584.9,555.0,1239.0,196.4,5690.0,948.4,0.0,9478.0,4103.2,4461.4,913.4,1108.1,194.6,1374.9,1199.0,175.9,659.9,570.8,89.1,83.323809440083,86.13288949235688,65.23081859383146,85.74861367837339,83.83383782061493,86.61349127634907,87.1138473351524,97.58873745694173,81.5369973828218,83.11479796628312,72.90901672786617,98.40391572675038,96.93644261545496,85.99919651056014,73.32037067681615,83.323809440083,84.17811463761251,69.08572681429511,92.8904933814681,95.35328924469196,86.10105689879832,91.56865474284918,89.12655971479501,61.31191432396251,84.01321459350761,89.45841392649903,63.8956216801609,72.60628465804066,81.81988122456609,76.35456082441029,
LTU,2016-04-01,9637.6,5951.0,1626.0,1981.2,2035.0,6436.7,6411.2,773.8,649.6,340.8,187.9,487.3,649.0,3008.9,1854.8,9637.6,8630.0,297.1,1920.5,1615.3,595.9,2694.5,314.4,192.8,593.7,578.0,1245.5,197.6,5816.5,1007.6,0.0,9637.6,4174.7,4461.8,1001.0,1191.6,190.6,1369.7,1203.5,166.2,650.6,568.1,82.5,83.8569899677192,86.05306919239389,65.28023125100368,89.66328747284577,79.875966558072,88.34824859997804,82.95636871797527,103.47686547205136,85.46243915274306,82.0216606498195,73.36977743069113,101.26766417290108,96.77900387712496,86.30392381826526,73.74950298210736,83.8569899677192,84.29463073481867,65.96358792184726,91.6618938526155,92.59917450126117,86.47511246553475,92.58495687729787,91.44851657940661,63.989379356123465,85.39988492520139,90.88050314465409,64.22751650165016,73.2394366197183,82.84078447011237,80.29325045820383,
LTU,2016-07-01,9726.3,6056.7,1651.8,1936.0,2030.6,6524.0,6536.8,692.0,650.1,366.8,197.8,494.0,650.4,3045.8,1832.2,9726.3,8687.5,284.8,1920.4,1623.5,574.1,2698.9,318.3,188.6,607.8,604.3,1285.9,204.5,5908.2,1038.7,0.0,9726.3,4314.0,4378.5,1033.9,1210.5,176.7,1375.8,1206.1,169.7,663.9,577.7,86.2,83.43527231863295,86.92413674330491,65.89540032712331,89.80008349181315,79.5939165882722,90.99912125312095,89.08392161138215,97.83684433762195,84.76985265354023,82.8552066862435,75.03793626707132,100.32493907392364,96.8577810871184,86.74774287260404,75.42711292248158,83.43527231863295,83.65914255999384,64.24543198736747,91.55661501787843,92.83508691674291,84.27774515560775,90.52458576507681,91.8084799538506,63.034759358288774,86.2372304199773,91.6300227445034,65.748031496063,76.64917541229384,82.64025848684486,81.60106842642783,
LTU,2016-10-01,9972.7,6166.1,1676.4,1963.2,1967.4,6900.1,6737.3,696.4,657.0,372.6,208.0,505.9,676.8,3068.8,1886.3,9972.7,8935.0,315.0,1951.9,1640.4,601.2,2769.6,331.2,196.3,617.4,617.7,1321.5,213.2,6066.9,1037.7,0.0,9972.7,4407.9,4560.5,1004.2,1159.1,154.9,1372.4,1208.0,164.4,659.6,575.6,84.0,84.32859800439711,87.73245308253775,66.77022344366114,88.17426454075904,74.89721333942438,93.7284359803309,89.44070519202943,99.40051384527547,85.48009367681499,84.10835214446952,76.41440117560617,99.6062216971845,96.35535307517084,87.10757876809538,76.39935196435803,84.32859800439711,84.81494489639002,70.51712558764271,92.24044232314164,92.98265502777463,84.92724961152706,91.306497873603,91.26481124276661,64.97848394571334,88.06161745827984,90.73149236192717,67.63050153531218,78.29599706206389,83.6698386429458,80.36087663594827,
LTU,2017-01-01,10287.5,6273.9,1673.3,2042.6,2255.2,7494.2,7409.1,729.4,736.3,336.6,222.4,533.0,687.4,3126.0,1905.2,10287.5,9163.4,346.3,2018.8,1688.8,602.3,2888.8,335.4,183.4,625.2,634.1,1318.1,211.0,6196.0,1124.2,0.0,10287.5,4447.5,4756.4,1083.6,1270.6,186.9,1372.0,1205.8,166.2,644.1,562.9,81.2,85.98497195824244,88.75229876927429,66.8891909178126,89.98634301070531,85.4954886647964,94.0596171948541,90.44863578099249,97.4873028601978,86.4506281554538,84.70055359838953,78.61435136090492,101.81470869149952,97.0766840841689,88.82700613775859,76.72049289252205,85.98497195824244,85.97753778887024,76.27753303964758,93.16105214582372,93.03145485594668,85.68786456110399,93.58255855388902,92.42215486359879,62.148424262961704,88.95845190665909,91.27681013387073,67.46340464735388,77.4596182085169,84.64712150605207,86.053276178812,
