code,date,e
IDN,2022-10-01,15563.7344877345
IDN,2023-01-01,15239.9558629776
IDN,2023-04-01,14867.666403162033
IDN,2023-07-01,15215.713595583167
IDN,2023-10-01,15624.624819624834
IDN,2024-01-01,15659.068322981366
IDN,2024-04-01,16151.905994729901
IDN,2024-07-01,15799.960537047467
IDN,2024-10-01,15797.325177238234
IDN,2025-01-01,16355.364182194635
IDN,2025-04-01,16507.41125541127
IDN,2025-07-01,16361.300771692067
IDN,2025-10-01,16672.509420289865
IDN,2026-01-01,16861.006060606032
IDN,2026-04-01,17534.134199134165
IDN,2026-07-01,18007.5652173913
IND,1995-01-01,31.44656720283753
IND,1995-04-01,31.409605934621197
IND,1995-07-01,32.095782538427535
IND,1995-10-01,34.7775594069365
IND,1996-01-01,35.630467946968274
IND,1996-04-01,34.81468161907576
IND,1996-07-01,35.7639390361212
IND,1996-10-01,35.84143921655653
IND,1997-01-01,35.89298561076857
IND,1997-04-01,35.82437896706347
IND,1997-07-01,36.07713724069263
IND,1997-10-01,37.6506749675926
IND,1998-01-01,39.2113349252785
IND,1998-04-01,40.7345658819697
IND,1998-07-01,42.56038804686713
IND,1998-10-01,42.4087478625902
IND,1999-01-01,42.46040662968117
IND,1999-04-01,42.87736187429366
IND,1999-07-01,43.42559080439393
IND,1999-10-01,43.4333807933333
IND,2000-01-01,43.57547473864664
IND,2000-04-01,44.08545134167653
IND,2000-07-01,45.44854472118944
IND,2000-10-01,46.610020984363636
IND,2001-01-01,46.5509303766212
IND,2001-04-01,46.88514308726641
IND,2001-07-01,47.287537746396566
IND,2001-10-01,47.961069977709734
IND,2002-01-01,48.57643600766306
IND,2002-04-01,48.9503749221515
IND,2002-07-01,48.589612083810174
IND,2002-10-01,48.24538243332133
IND,2003-01-01,47.762853258030304
IND,2003-04-01,47.04141979214287
IND,2003-07-01,45.98683731219273
IND,2003-10-01,45.44251268658524
IND,2004-01-01,45.19279197505313
IND,2004-04-01,44.83602668320347
IND,2004-07-01,46.09618192787877
IND,2004-10-01,44.8915768356434
IND,2005-01-01,43.637785712636294
IND,2005-04-01,43.5856215021573
IND,2005-07-01,43.67625801351277
IND,2005-10-01,45.36936946554834
IND,2006-01-01,44.40232255421807
IND,2006-04-01,45.449982762351134
IND,2006-07-01,46.36775886481714
IND,2006-10-01,44.941746770620504
IND,2007-01-01,44.13294181746377
IND,2007-04-01,41.26359507788127
IND,2007-07-01,40.5151259881581
IND,2007-10-01,39.4808437555619
IND,2008-01-01,39.823655551566596
IND,2008-04-01,41.65828100948053
IND,2008-07-01,43.825956950059634
IND,2008-10-01,48.81020538508697
IND,2009-01-01,49.74194701242423
IND,2009-04-01,48.6866163835065
IND,2009-07-01,48.3026367709825
IND,2009-10-01,46.561111013658966
IND,2010-01-01,45.8803485971018
IND,2010-04-01,45.5674641465873
IND,2010-07-01,46.3827725028788
IND,2010-10-01,44.792815265061165
IND,2011-01-01,45.2157956356149
IND,2011-04-01,44.66769687199136
IND,2011-07-01,45.77267026358273
IND,2011-10-01,50.759375625396835
IND,2012-01-01,50.20914480177493
IND,2012-04-01,53.98157009174603
IND,2012-07-01,55.11200082773846
IND,2012-10-01,54.161211617998
IND,2013-01-01,54.15817171879917
IND,2013-04-01,55.92343473192063
IND,2013-07-01,62.14041978603206
IND,2013-10-01,61.99301931488613
IND,2014-01-01,61.76021996978227
IND,2014-04-01,59.820788539415595
IND,2014-07-01,60.605455465033266
IND,2014-10-01,61.959808372195674
IND,2015-01-01,62.249678513409094
IND,2015-04-01,63.450362616847066
IND,2015-07-01,64.99021668044357
IND,2015-10-01,65.94531821283643
IND,2016-01-01,67.5022726011042
IND,2016-04-01,66.90267030601733
IND,2016-07-01,66.96485420913955
IND,2016-10-01,67.39498604110388
IND,2017-01-01,66.99756921102373
IND,2017-04-01,64.47356132758433
IND,2017-07-01,64.29779861973778
IND,2017-10-01,64.73029235209233
IND,2018-01-01,64.3742117588933
IND,2018-04-01,67.00881849551413
IND,2018-07-01,70.19712070487482
IND,2018-10-01,72.05828645460822
IND,2019-01-01,70.4971133195307
IND,2019-04-01,69.5502455204216
IND,2019-07-01,70.42570675387414
IND,2019-10-01,71.23770054896796
IND,2020-01-01,72.42922231884056
IND,2020-04-01,75.86887655122656
IND,2020-07-01,74.3693011794968
IND,2020-10-01,73.79506822887261
IND,2021-01-01,72.89730634230504
IND,2021-04-01,73.7384217893218
IND,2021-07-01,74.09084545454543
IND,2021-10-01,74.94403211619296
IND,2022-01-01,75.20638075224294
IND,2022-04-01,77.1779015151515
IND,2022-07-01,79.80859068950373
IND,2022-10-01,82.22942965367967
IND,2023-01-01,82.26398627140973
IND,2023-04-01,82.18113161396577
IND,2023-07-01,82.6711751552795
IND,2023-10-01,83.2657861832612
IND,2024-01-01,83.0433323326432
IND,2024-04-01,83.42153101119897
IND,2024-07-01,83.7773652628772
IND,2024-10-01,84.46013295689816
IND,2025-01-01,86.62865866804691
IND,2025-04-01,85.58868019480524
IND,2025-07-01,87.34429732574188
IND,2025-10-01,89.09171786231883
IND,2026-01-01,91.49713045454547
IND,2026-04-01,94.67455432900431
IND,2026-07-01,95.8315239130435
IRL,1995-01-01,0.80844223453586
IRL,1995-04-01,0.7819470332993044
IRL,1995-07-01,0.789099891141122
IRL,1995-10-01,0.7921049379267378
IRL,1996-01-01,0.8046330203005724
IRL,1996-04-01,0.80873850675416
IRL,1996-07-01,0.7899887077960225
IRL,1996-10-01,0.7729742175450713
IRL,1997-01-01,0.7972262148430689
IRL,1997-04-01,0.8342179175279724
IRL,1997-07-01,0.8614749616115853
IRL,1997-10-01,0.8613479878037426
IRL,1998-01-01,0.9238614258650726
IRL,1998-04-01,0.9042228102520345
IRL,1998-07-01,0.8929221413540147
IRL,1998-10-01,0.8492854760586651
IRL,1999-01-01,0.8908650354333334
IRL,1999-04-01,0.9462974242666666
IRL,1999-07-01,0.9535907950333332
IRL,1999-10-01,0.9634983377666666
IRL,2000-01-01,1.0128999099666667
IRL,2000-04-01,1.0707995252666667
IRL,2000-07-01,1.1065821814
IRL,2000-10-01,1.1501026639333334
IRL,2001-01-01,1.0838351025666668
IRL,2001-04-01,1.1444160384
IRL,2001-07-01,1.121785947
IRL,2001-10-01,1.1164872653666666
IRL,2002-01-01,1.1407329854666666
IRL,2002-04-01,1.0874121115
IRL,2002-07-01,1.0165822042666666
IRL,2002-10-01,0.9995332300666666
IRL,2003-01-01,0.9315119056
IRL,2003-04-01,0.8803657411666667
IRL,2003-07-01,0.8883700632666667
IRL,2003-10-01,0.8404051568666667
IRL,2004-01-01,0.7999041188000001
IRL,2004-04-01,0.8297059866000001
IRL,2004-07-01,0.8178773148333334
IRL,2004-10-01,0.7719609567000001
IRL,2005-01-01,0.7630914823666667
IRL,2005-04-01,0.7945898260333334
IRL,2005-07-01,0.8200075984333334
IRL,2005-10-01,0.8407887535
IRL,2006-01-01,0.8313259251333333
IRL,2006-04-01,0.7956177087666667
IRL,2006-07-01,0.7845937593333333
IRL,2006-10-01,0.7752514898
IRL,2007-01-01,0.7627094231
IRL,2007-04-01,0.7417964550999999
IRL,2007-07-01,0.7273385733333333
IRL,2007-10-01,0.6900972570333334
IRL,2008-01-01,0.6674643105000001
IRL,2008-04-01,0.6401810566666667
IRL,2008-07-01,0.6668847167333333
IRL,2008-10-01,0.7613992753666666
IRL,2009-01-01,0.7686045454666667
IRL,2009-04-01,0.7343098845666667
IRL,2009-07-01,0.6990935441666667
IRL,2009-10-01,0.6771937198
IRL,2010-01-01,0.7226642857
IRL,2010-04-01,0.7869761904666667
IRL,2010-07-01,0.7737878787666667
IRL,2010-10-01,0.7367457180666667
IRL,2011-01-01,0.7314082470666667
IRL,2011-04-01,0.6947835498
IRL,2011-07-01,0.7082332643
IRL,2011-10-01,0.7422099567
IRL,2012-01-01,0.7625375180333333
IRL,2012-04-01,0.7798164251333333
IRL,2012-07-01,0.7991382740333334
IRL,2012-10-01,0.7705326244
IRL,2013-01-01,0.7578658730000001
IRL,2013-04-01,0.7656910043333333
IRL,2013-07-01,0.7549412729666667
IRL,2013-10-01,0.7346924829
IRL,2014-01-01,0.7296647467333334
IRL,2014-04-01,0.7292575036
IRL,2014-07-01,0.754988834
IRL,2014-10-01,0.8008694782666667
IRL,2015-01-01,0.8883128181999999
IRL,2015-04-01,0.9041201082333333
IRL,2015-07-01,0.8995253356666667
IRL,2015-10-01,0.9138483135666666
IRL,2016-01-01,0.9073307108666667
IRL,2016-04-01,0.8855690548
IRL,2016-07-01,0.8961600216666668
IRL,2016-10-01,0.9280663203333334
IRL,2017-01-01,0.9384762213333334
IRL,2017-04-01,0.9092752852333333
IRL,2017-07-01,0.8514329537666666
IRL,2017-10-01,0.8492442352
IRL,2018-01-01,0.8137506824666666
IRL,2018-04-01,0.8394843822999999
IRL,2018-07-01,0.8595732569333334
IRL,2018-10-01,0.8764896188666667
IRL,2019-01-01,0.8807720627999999
IRL,2019-04-01,0.8897470678333333
IRL,2019-07-01,0.8996656860666666
IRL,2019-10-01,0.9032086680333333
IRL,2020-01-01,0.9078426877333333
IRL,2020-04-01,0.908271645
IRL,2020-07-01,0.8551811459333334
IRL,2020-10-01,0.8388708030333333
IRL,2021-01-01,0.8296439075
IRL,2021-04-01,0.8296618398333333
IRL,2021-07-01,0.848374697
IRL,2021-10-01,0.8745331265999999
IRL,2022-01-01,0.8907364831
IRL,2022-04-01,0.9392376768
IRL,2022-07-01,0.993248951
IRL,2022-10-01,0.9803069841333333
IRL,2023-01-01,0.9321337562666666
IRL,2023-04-01,0.9185379611333334
IRL,2023-07-01,0.9193362111666668
IRL,2023-10-01,0.9293334415666666
IRL,2024-01-01,0.9213149068333334
IRL,2024-04-01,0.9289777437333333
IRL,2024-07-01,0.9099683138666667
IRL,2024-10-01,0.938207141
IRL,2025-01-01,0.9500645928333333
IRL,2025-04-01,0.8813586147
IRL,2025-07-01,0.8557902660333333
IRL,2025-10-01,0.8592611594333333
IRL,2026-01-01,0.8544349091000001
IRL,2026-04-01,0.8597848124030304
IRL,2026-07-01,0.875590869565217
ISL,1995-01-01,66.213106707019
ISL,1995-04-01,63.401398832876964
ISL,1995-07-01,64.54719316958874
ISL,1995-10-01,64.90212908088517
ISL,1996-01-01,66.2438094122222
ISL,1996-04-01,67.12796011327289
ISL,1996-07-01,66.61022758819873
ISL,1996-10-01,66.78366553741894
ISL,1997-01-01,69.96646296296296
ISL,1997-04-01,70.68330952380954
ISL,1997-07-01,71.79449209486164
ISL,1997-10-01,71.43279089026913
ISL,1998-01-01,72.5480303030303
ISL,1998-04-01,71.55167056530213
ISL,1998-07-01,71.17931027667983
ISL,1998-10-01,69.41687590187591
ISL,1999-01-01,70.91601449275363
ISL,1999-04-01,73.78711695906433
ISL,1999-07-01,73.31467243867245
ISL,1999-10-01,71.70073953823953
ISL,2000-01-01,73.07012277069487
ISL,2000-04-01,75.54639483065954
ISL,2000-07-01,80.45763347763351
ISL,2000-10-01,86.30387121212124
ISL,2001-01-01,86.12980303030304
ISL,2001-04-01,99.512934437543
ISL,2001-07-01,100.20976482213446
ISL,2001-10-01,104.83071365832234
ISL,2002-01-01,101.352484126984
ISL,2002-04-01,92.8442885375494
ISL,2002-07-01,86.39525691699606
ISL,2002-10-01,85.74980745341612
ISL,2003-01-01,78.4124523809524
ISL,2003-04-01,74.64276334776336
ISL,2003-07-01,78.68331168831166
ISL,2003-10-01,75.03451242236027
ISL,2004-01-01,69.69764492753625
ISL,2004-04-01,72.82080086580083
ISL,2004-07-01,71.59136363636362
ISL,2004-10-01,66.65876341050257
ISL,2005-01-01,61.59752380952381
ISL,2005-04-01,64.11577922077923
ISL,2005-07-01,63.65907083254907
ISL,2005-10-01,62.128354978355
ISL,2006-01-01,65.09989920948617
ISL,2006-04-01,73.77060276679843
ISL,2006-07-01,71.64416149068323
ISL,2006-10-01,69.08042568542567
ISL,2007-01-01,68.13100065876154
ISL,2007-04-01,63.7702553485162
ISL,2007-07-01,63.10604281949933
ISL,2007-10-01,61.29176943346507
ISL,2008-01-01,67.64750862663907
ISL,2008-04-01,76.15694805194804
ISL,2008-07-01,83.72367683041597
ISL,2008-10-01,124.46826086956533
ISL,2009-01-01,117.408865079365
ISL,2009-04-01,126.58515873015865
ISL,2009-07-01,126.34335654683501
ISL,2009-10-01,124.32191605495967
ISL,2010-01-01,127.12452449965501
ISL,2010-04-01,128.630909090909
ISL,2010-07-01,119.90939393939401
ISL,2010-10-01,113.30400150574066
ISL,2011-01-01,116.18320669427199
ISL,2011-04-01,114.215367965368
ISL,2011-07-01,115.76899868247699
ISL,2011-10-01,118.06428571428567
ISL,2012-01-01,124.43585858585867
ISL,2012-04-01,127.193664596273
ISL,2012-07-01,122.94966205533599
ISL,2012-10-01,125.89380481837001
ISL,2013-01-01,127.205545548654
ISL,2013-04-01,120.518712121212
ISL,2013-07-01,121.06591505113266
ISL,2013-10-01,119.87945260053966
ISL,2014-01-01,114.256423395445
ISL,2014-04-01,112.88305916305933
ISL,2014-07-01,116.41520484346567
ISL,2014-10-01,123.19736956521733
ISL,2015-01-01,133.40216666666666
ISL,2015-04-01,133.654401154401
ISL,2015-07-01,131.35439739004968
ISL,2015-10-01,129.17338070142435
ISL,2016-01-01,128.43539682539668
ISL,2016-04-01,123.57202020202033
ISL,2016-07-01,118.27062550975602
ISL,2016-10-01,113.063492063492
ISL,2017-01-01,111.80744400527
ISL,2017-04-01,104.94308300395232
ISL,2017-07-01,105.60455486542433
ISL,2017-10-01,104.93867243867267
ISL,2018-01-01,101.10566534914369
ISL,2018-04-01,103.43271221532086
ISL,2018-07-01,108.28339920948599
ISL,2018-10-01,120.255348516218
ISL,2019-01-01,119.85151828847467
ISL,2019-04-01,122.74868247694333
ISL,2019-07-01,124.49084007779634
ISL,2019-10-01,123.45476504172166
ISL,2020-01-01,128.27503293807666
ISL,2020-04-01,141.241702741703
ISL,2020-07-01,137.53770625509767
ISL,2020-10-01,134.4741200828157
ISL,2021-01-01,128.02605244996565
ISL,2021-04-01,123.59163059163033
ISL,2021-07-01,126.27272727272732
ISL,2021-10-01,129.90987514900567
ISL,2022-01-01,128.10935127674267
ISL,2022-04-01,130.52236652236635
ISL,2022-07-01,138.92835184139565
ISL,2022-10-01,143.53246753246734
ISL,2023-01-01,142.05408432147567
ISL,2023-04-01,137.52351778656134
ISL,2023-07-01,133.29123533471366
ISL,2023-10-01,138.93867243867234
ISL,2024-01-01,137.36231884057966
ISL,2024-04-01,139.241831357049
ISL,2024-07-01,137.59150511324432
ISL,2024-10-01,137.8690319342493
ISL,2025-01-01,138.41235334713568
ISL,2025-04-01,127.55411255411268
ISL,2025-07-01,122.29208231382133
ISL,2025-10-01,125.37101449275333
ISL,2026-01-01,123.96666666666665
ISL,2026-04-01,123.606782106782
ISL,2026-07-01,125.434782608696
ISR,1995-01-01,2.9989659420289865
ISR,1995-04-01,2.98094927536232
ISR,1995-07-01,3.0069606625258767
ISR,1995-10-01,3.058651515151517
ISR,1996-01-01,3.1140386473429964
ISR,1996-04-01,3.222555204216073
ISR,1996-07-01,3.16414207290294
ISR,1996-10-01,3.2481823200953635
ISR,1997-01-01,3.3264930641821935
ISR,1997-04-01,3.413613997113997
ISR,1997-07-01,3.5273189033189034
ISR,1997-10-01,3.5281601449275364
ISR,1998-01-01,3.585372727272727
ISR,1998-04-01,3.6785202020202
ISR,1998-07-01,3.7374170901562196
ISR,1998-10-01,4.196053798858143
ISR,1999-01-01,4.061220117322294
ISR,1999-04-01,4.086911976911977
ISR,1999-07-01,4.18112121212121
ISR,1999-10-01,4.22696119580902
ISR,2000-01-01,4.0536356107660465
ISR,2000-04-01,4.09704677206851
ISR,2000-07-01,4.058412008281573
ISR,2000-10-01,4.097262626262626
ISR,2001-01-01,4.13229677206851
ISR,2001-04-01,4.15876121463078
ISR,2001-07-01,4.255032608695654
ISR,2001-10-01,4.27808429010603
ISR,2002-01-01,4.61891028295376
ISR,2002-04-01,4.877988076416337
ISR,2002-07-01,4.721986071899116
ISR,2002-10-01,4.72697584541063
ISR,2003-01-01,4.827522912353349
ISR,2003-04-01,4.488843434343437
ISR,2003-07-01,4.428636740071523
ISR,2003-10-01,4.44297028985507
ISR,2004-01-01,4.4628079710144934
ISR,2004-04-01,4.551369408369407
ISR,2004-07-01,4.506530303030304
ISR,2004-10-01,4.402303500846977
ISR,2005-01-01,4.35955193236715
ISR,2005-04-01,4.409367965367963
ISR,2005-07-01,4.53603356546835
ISR,2005-10-01,4.643981962481964
ISR,2006-01-01,4.670862911725957
ISR,2006-04-01,4.5117555335968405
ISR,2006-07-01,4.3882360248447165
ISR,2006-10-01,4.258512987012987
ISR,2007-01-01,4.21554347826087
ISR,2007-04-01,4.08916287094548
ISR,2007-07-01,4.187787351778657
ISR,2007-10-01,3.943305477131563
ISR,2008-01-01,3.62299861973775
ISR,2008-04-01,3.41965367965368
ISR,2008-07-01,3.4852624066754534
ISR,2008-10-01,3.8112043478260866
ISR,2009-01-01,4.0627742424242435
ISR,2009-04-01,4.060444805194806
ISR,2009-07-01,3.823506022962546
ISR,2009-10-01,3.7602758987389433
ISR,2010-01-01,3.73195890269151
ISR,2010-04-01,3.784828282828283
ISR,2010-07-01,3.7899393939393935
ISR,2010-10-01,3.615431708388234
ISR,2011-01-01,3.597252139406487
ISR,2011-04-01,3.4332965367965365
ISR,2011-07-01,3.5475404667796
ISR,2011-10-01,3.718497835497837
ISR,2012-01-01,3.765725108225107
ISR,2012-04-01,3.8188385093167696
ISR,2012-07-01,3.9773611989459834
ISR,2012-10-01,3.838268806073153
ISR,2013-01-01,3.6998286059351266
ISR,2013-04-01,3.6264248917748936
ISR,2013-07-01,3.5841065625196067
ISR,2013-10-01,3.5260929794842863
ISR,2014-01-01,3.496805831608006
ISR,2014-04-01,3.4650569985569963
ISR,2014-07-01,3.51634274421231
ISR,2014-10-01,3.8302028985507266
ISR,2015-01-01,3.9447227272727265
ISR,2015-04-01,3.8757388167388167
ISR,2015-07-01,3.84836147186147
ISR,2015-10-01,3.8789622310057066
ISR,2016-01-01,3.90733678398896
ISR,2016-04-01,3.8160995670995668
ISR,2016-07-01,3.8061823828345567
ISR,2016-10-01,3.82826767676768
ISR,2017-01-01,3.7330081027667963
ISR,2017-04-01,3.592636429512517
ISR,2017-07-01,3.56130917874396
ISR,2017-10-01,3.5107813852813834
ISR,2018-01-01,3.4639646903820833
ISR,2018-04-01,3.576982746721877
ISR,2018-07-01,3.6337343214756266
ISR,2018-10-01,3.705380638684987
ISR,2019-01-01,3.64453823326432
ISR,2019-04-01,3.5952007905138363
ISR,2019-07-01,3.5261979107848664
ISR,2019-10-01,3.4910469289164934
ISR,2020-01-01,3.4982318181818166
ISR,2020-04-01,3.5157763347763367
ISR,2020-07-01,3.41766324738064
ISR,2020-10-01,3.333547932743583
ISR,2021-01-01,3.2676271566597634
ISR,2021-04-01,3.2643759018759
ISR,2021-07-01,3.233924242424243
ISR,2021-10-01,3.1560079365079368
ISR,2022-01-01,3.197727777777777
ISR,2022-04-01,3.3428015873015866
ISR,2022-07-01,3.40360148064496
ISR,2022-10-01,3.4951536796536833
ISR,2023-01-01,3.5363490777338598
ISR,2023-04-01,3.6445367588932798
ISR,2023-07-01,3.7454803312629372
ISR,2023-10-01,3.8167453102453135
ISR,2024-01-01,3.6618868184955136
ISR,2024-04-01,3.7272212779973635
ISR,2024-07-01,3.715914768806073
ISR,2024-10-01,3.69645429449777
ISR,2025-01-01,3.6131665976535534
ISR,2025-04-01,3.58312554112554
ISR,2025-07-01,3.363387696844217
ISR,2025-10-01,3.2501217391304333
ISR,2026-01-01,3.1206560606060605
ISR,2026-04-01,2.96136940836941
ISR,2026-07-01,3.03265217391304
ITA,1995-01-01,0.8468610093977941
ITA,1995-04-01,0.8615118414959345
ITA,1995-07-01,0.83161661338553
ITA,1995-10-01,0.8253156670643386
ITA,1996-01-01,0.8127701543001061
ITA,1996-04-01,0.8032387012141902
ITA,1996-07-01,0.7856361974311433
ITA,1996-10-01,0.7860182894603197
ITA,1997-01-01,0.8463550021432962
ITA,1997-04-01,0.873099825954025
ITA,1997-07-01,0.9104598876534092
ITA,1997-10-01,0.8876968088128206
ITA,1998-01-01,0.9247258216398885
ITA,1998-04-01,0.9134383118056881
ITA,1998-07-01,0.8986821569305933
ITA,1998-10-01,0.8502469696891445
ITA,1999-01-01,0.8908650354333334
ITA,1999-04-01,0.9462974242666666
ITA,1999-07-01,0.9535907950333332
ITA,1999-10-01,0.9634983377666666
ITA,2000-01-01,1.0128999099666667
ITA,2000-04-01,1.0707995252666667
ITA,2000-07-01,1.1065821814
ITA,2000-10-01,1.1501026639333334
ITA,2001-01-01,1.0838351025666668
ITA,2001-04-01,1.1444160384
ITA,2001-07-01,1.121785947
ITA,2001-10-01,1.1164872653666666
ITA,2002-01-01,1.1407329854666666
ITA,2002-04-01,1.0874121115
ITA,2002-07-01,1.0165822042666666
ITA,2002-10-01,0.9995332300666666
ITA,2003-01-01,0.9315119056
ITA,2003-04-01,0.8803657411666667
ITA,2003-07-01,0.8883700632666667
ITA,2003-10-01,0.8404051568666667
ITA,2004-01-01,0.7999041188000001
ITA,2004-04-01,0.8297059866000001
ITA,2004-07-01,0.8178773148333334
ITA,2004-10-01,0.7719609567000001
ITA,2005-01-01,0.7630914823666667
ITA,2005-04-01,0.7945898260333334
ITA,2005-07-01,0.8200075984333334
ITA,2005-10-01,0.8407887535
ITA,2006-01-01,0.8313259251333333
ITA,2006-04-01,0.7956177087666667
ITA,2006-07-01,0.7845937593333333
ITA,2006-10-01,0.7752514898
ITA,2007-01-01,0.7627094231
ITA,2007-04-01,0.7417964550999999
ITA,2007-07-01,0.7273385733333333
ITA,2007-10-01,0.6900972570333334
ITA,2008-01-01,0.6674643105000001
ITA,2008-04-01,0.6401810566666667
ITA,2008-07-01,0.6668847167333333
ITA,2008-10-01,0.7613992753666666
ITA,2009-01-01,0.7686045454666667
ITA,2009-04-01,0.7343098845666667
ITA,2009-07-01,0.6990935441666667
ITA,2009-10-01,0.6771937198
ITA,2010-01-01,0.7226642857
ITA,2010-04-01,0.7869761904666667
ITA,2010-07-01,0.7737878787666667
ITA,2010-10-01,0.7367457180666667
ITA,2011-01-01,0.7314082470666667
ITA,2011-04-01,0.6947835498
ITA,2011-07-01,0.7082332643
ITA,2011-10-01,0.7422099567
ITA,2012-01-01,0.7625375180333333
ITA,2012-04-01,0.7798164251333333
ITA,2012-07-01,0.7991382740333334
ITA,2012-10-01,0.7705326244
ITA,2013-01-01,0.7578658730000001
ITA,2013-04-01,0.7656910043333333
ITA,2013-07-01,0.7549412729666667
ITA,2013-10-01,0.7346924829
ITA,2014-01-01,0.7296647467333334
ITA,2014-04-01,0.7292575036
ITA,2014-07-01,0.754988834
ITA,2014-10-01,0.8008694782666667
ITA,2015-01-01,0.8883128181999999
ITA,2015-04-01,0.9041201082333333
ITA,2015-07-01,0.8995253356666667
ITA,2015-10-01,0.9138483135666666
ITA,2016-01-01,0.9073307108666667
ITA,2016-04-01,0.8855690548
ITA,2016-07-01,0.8961600216666668
ITA,2016-10-01,0.9280663203333334
ITA,2017-01-01,0.9384762213333334
ITA,2017-04-01,0.9092752852333333
ITA,2017-07-01,0.8514329537666666
ITA,2017-10-01,0.8492442352
ITA,2018-01-01,0.8137506824666666
ITA,2018-04-01,0.8394843822999999
ITA,2018-07-01,0.8595732569333334
ITA,2018-10-01,0.8764896188666667
ITA,2019-01-01,0.8807720627999999
ITA,2019-04-01,0.8897470678333333
ITA,2019-07-01,0.8996656860666666
ITA,2019-10-01,0.9032086680333333
ITA,2020-01-01,0.9078426877333333
ITA,2020-04-01,0.908271645
ITA,2020-07-01,0.8551811459333334
ITA,2020-10-01,0.8388708030333333
ITA,2021-01-01,0.8296439075
ITA,2021-04-01,0.8296618398333333
ITA,2021-07-01,0.848374697
ITA,2021-10-01,0.8745331265999999
ITA,2022-01-01,0.8907364831
ITA,2022-04-01,0.9392376768
ITA,2022-07-01,0.993248951
ITA,2022-10-01,0.9803069841333333
ITA,2023-01-01,0.9321337562666666
ITA,2023-04-01,0.9185379611333334
ITA,2023-07-01,0.9193362111666668
ITA,2023-10-01,0.9293334415666666
ITA,2024-01-01,0.9213149068333334
ITA,2024-04-01,0.9289777437333333
ITA,2024-07-01,0.9099683138666667
ITA,2024-10-01,0.938207141
ITA,2025-01-01,0.9500645928333333
ITA,2025-04-01,0.8813586147
ITA,2025-07-01,0.8557902660333333
ITA,2025-10-01,0.8592611594333333
ITA,2026-01-01,0.8544349091000001
ITA,2026-04-01,0.8597848124030304
ITA,2026-07-01,0.875590869565217
JPN,1995-01-01,96.2904171883102
JPN,1995-04-01,84.45040786111167
JPN,1995-07-01,94.07032780092463
JPN,1995-10-01,101.450388977381
JPN,1996-01-01,105.78931194736833
JPN,1996-04-01,107.65334644210533
JPN,1996-07-01,108.97347674791634
JPN,1996-10-01,112.85201418951435
JPN,1997-01-01,121.24790350877201
JPN,1997-04-01,119.55494444444467
JPN,1997-07-01,117.95740079365066
JPN,1997-10-01,125.22602870813432
JPN,1998-01-01,128.03862440191367
JPN,1998-04-01,135.75289074960133
JPN,1998-07-01,139.95384884559903
JPN,1998-10-01,119.832600079745
JPN,1999-01-01,116.52342105263135
JPN,1999-04-01,120.90240607832699
JPN,1999-07-01,113.59886363636366
JPN,1999-10-01,104.52734286803967
JPN,2000-01-01,107.12812090007634
JPN,2000-04-01,106.69340909090901
JPN,2000-07-01,107.69306418219468
JPN,2000-10-01,109.82427849927866
JPN,2001-01-01,118.00078624591767
JPN,2001-04-01,122.64292063492066
JPN,2001-07-01,121.722214957684
JPN,2001-10-01,123.56932178932168
JPN,2002-01-01,132.49833333333333
JPN,2002-04-01,126.79040184453233
JPN,2002-07-01,119.27694115063667
JPN,2002-10-01,122.454104899931
JPN,2003-01-01,118.960642135642
JPN,2003-04-01,118.53528860028867
JPN,2003-07-01,117.42933057280901
JPN,2003-10-01,108.82007936507934
JPN,2004-01-01,107.15289544513466
JPN,2004-04-01,109.72730158730167
JPN,2004-07-01,109.92833333333333
JPN,2004-10-01,105.77909969257799
JPN,2005-01-01,104.54278709454799
JPN,2005-04-01,107.52961760461767
JPN,2005-07-01,111.23546270154934
JPN,2005-10-01,117.22541125541132
JPN,2006-01-01,116.88685111989467
JPN,2006-04-01,114.49908300395232
JPN,2006-07-01,116.25355417529333
JPN,2006-10-01,117.778051948052
JPN,2007-01-01,119.381001317523
JPN,2007-04-01,120.805204968944
JPN,2007-07-01,117.74280566534934
JPN,2007-10-01,113.091448616601
JPN,2008-01-01,105.23552795031067
JPN,2008-04-01,104.62952380952368
JPN,2008-07-01,107.60648409561468
JPN,2008-10-01,96.08105797101433
JPN,2009-01-01,93.63293181818183
JPN,2009-04-01,97.35265873015874
JPN,2009-07-01,93.51322291235336
JPN,2009-10-01,89.78736997302212
JPN,2010-01-01,90.64698723257418
JPN,2010-04-01,92.10469696969699
JPN,2010-07-01,85.74919696969697
JPN,2010-10-01,82.54170995670994
JPN,2011-01-01,82.25770634920637
JPN,2011-04-01,81.5485642135642
JPN,2011-07-01,77.69717893217893
JPN,2011-10-01,77.323556998557
JPN,2012-01-01,79.30270562770563
JPN,2012-04-01,80.08048309178743
JPN,2012-07-01,78.60487351778657
JPN,2012-10-01,81.2662353347136
JPN,2013-01-01,92.30057591442376
JPN,2013-04-01,98.75445382395371
JPN,2013-07-01,98.9234268147312
JPN,2013-10-01,100.41382458121593
JPN,2014-01-01,102.83010489993099
JPN,2014-04-01,102.130901875902
JPN,2014-07-01,103.963406738189
JPN,2014-10-01,114.46559420289867
JPN,2015-01-01,119.13325757575734
JPN,2015-04-01,121.30145743145734
JPN,2015-07-01,122.182267394441
JPN,2015-10-01,121.39221500721499
