code,qdate,RGDP,RCON,RGCF,EMP,RDC,HOUR,HOURG,RGOV,RX,RM,WTU,WPU,C,I,H,use_durables,use_hours,use_privH,Y,GDPn,labshare_income,GDP_nominal,WL_sum,labshare_sector,labshare,source_income_direct,source_sector_recon,source_imputed,alpha,K,A,alpha_c,beta_c,psi_c,tau_stat,tau_dyn,sigmaY,logA,logS,logD
FIN,01-Jul-2024,57596,44285,11687,2743.1,2350,1058.1,310.6,14718,24371,23210,0,0,41935,14037,747.5,1,1,1,57596,69314,0.483870502351617,69314,72275,NaN,0.483870502351617,1,0,0,0.516129497648383,863738.589177568,1.78296287896259,0.534038867890087,0.966297932799644,33304342923.6765,1.45182163670668,1.0684815364027,0.661987391967065,0.578276519237797,0.372819069123493,0.0662385157051641
FIN,01-Oct-2024,57513,44205,11908,2727.2,2397,1053.4,308.1,14837,23623,22836,0,0,41808,14305,745.3,1,1,1,57513,69492,0.48474644563403,69492,72590,NaN,0.48474644563403,1,0,0,0.51525355436597,864819.510339905,1.78165002981285,0.534038867890087,0.966297932799644,33304342923.6765,1.4416853650685,1.16097925962586,0.680281156830655,0.577539917961478,0.365812821621335,0.149263838323506
FIN,01-Jan-2025,57509,44104,12150,2722.1,2382,1038.9,309,14576,24543,22714,0,0,41722,14532,729.9,1,1,1,57509,69851,0.485089690913516,69851,73001,NaN,0.485089690913516,1,0,0,0.514910309086484,866152.217684806,1.79746433237133,0.534038867890087,0.966297932799644,33304342923.6765,1.52932254969664,1.18785978541793,NaN,0.586376967507332,0.424824859373181,0.172153188232381
FIN,01-Apr-2025,57267,43561,12349,2716.3,2357,1044.9,307.1,14414,24618,23333,38.9446,0,41204,14706,737.8,1,1,1,57267,69886,0.486749849755316,69886,73341,NaN,0.486749849755316,1,0,0,0.513250150244684,867691.934419534,1.77925613111792,0.534038867890087,0.966297932799644,33304342923.6765,1.48350345375787,0.926718120198237,NaN,0.576195373091498,0.394406488860535,-0.0761058371132602
FRA,01-Jan-2000,480410.5,362135.7,104987.8,25438.9,14086.7,9876.5,2505,114621.4,115034.7,104065.4,0,0,348049,119074.5,7371.5,1,1,1,480410.5,363326,0.504731563389353,363326,396606.6,NaN,0.504731563389353,1,0,0,0.495268436610647,5429879.41349998,2.5892533613779,0.488583044981651,0.973622075584598,47057218917.6046,0.942552995342594,NaN,NaN,0.951369556691242,-0.0591631327605276,NaN
FRA,01-Apr-2000,485728,364776.1,106147.6,25616.5,14593.1,9910.4,2508,115156,121047.8,108753.3,0,0,350183,120740.7,7402.4,1,1,1,485728,365281.7,0.508557368190085,365281.7,401659.2,NaN,0.508557368190085,1,0,0,0.491442631809915,5467505.72229748,2.60351944701332,0.488583044981651,0.973622075584598,47057218917.6046,0.955093984920222,0.999006969768317,NaN,0.956864163158245,-0.0459455298146722,-0.000993523612858356
FRA,01-Jul-2000,489489.7,366541.3,110920.5,25794.9,14416.4,9973.4,2503.7,115556.1,122785.1,112715.7,0,0,352124.9,125336.9,7469.7,1,1,1,489489.7,370180.1,0.508852312698603,370180.1,407063.3,NaN,0.508852312698603,1,0,0,0.491147687301397,5506233.83646302,2.60257562898314,0.488583044981651,0.973622075584598,47057218917.6046,0.951141627910199,0.985935434730065,NaN,0.956501581212756,-0.0500923022776935,-0.0141644085417323
FRA,01-Oct-2000,492463,367246.3,112086.1,25907.8,14427.8,10023.2,2499.8,115732.6,126555,115509.5,0,0,352818.5,126513.9,7523.4,1,1,1,492463,374729.6,0.510070461474087,374729.6,412842,NaN,0.510070461474087,1,0,0,0.489929538525913,5548977.22891607,2.59897192723958,0.488583044981651,0.973622075584598,47057218917.6046,0.947060468068101,0.911694176754822,0.392920315049706,0.955115954231101,-0.0543923355978832,-0.0924506776499998
FRA,01-Jan-2001,495026.3,369882,109035.5,25983.5,14983.3,9985.7,2491.1,115869.9,127072.2,113571.7,0,0,354898.7,124018.8,7494.6,1,1,1,495026.3,379794.4,0.506149906370394,379794.4,415127.6,NaN,0.506149906370394,1,0,0,0.493850093629606,5592256.47048233,2.60771168208321,0.488583044981651,0.973622075584598,47057218917.6046,0.965778965594957,0.997599266825646,0.445939784917888,0.958473086604695,-0.0348202850354514,-0.00240361955478653
FRA,01-Apr-2001,495142,371870,109072.6,26048.6,15147.6,9941.2,2476,116007.3,124977.7,113120.4,0,0,356722.4,124220.2,7465.2,1,1,1,495142,379529.7,0.512863683659013,379529.7,420133.7,NaN,0.512863683659013,1,0,0,0.487136316340987,5632391.42342509,2.60445372220615,0.488583044981651,0.973622075584598,47057218917.6046,0.979793392005729,0.988296421944249,0.470672144771076,0.957222949646767,-0.0204135540280752,-0.0117726040211547
FRA,01-Jul-2001,497993,373627.4,109276,26087.3,15000.4,9904.8,2451.4,116351.8,124909.6,112360.9,0,0,358627,124276.4,7453.4,1,1,1,497993,384508.8,0.510813796719347,384508.8,423754.5,NaN,0.510813796719347,1,0,0,0.489186203280653,5672125.75207372,2.61258130350765,0.488583044981651,0.973622075584598,47057218917.6046,0.989260498717017,0.993872855281255,0.453799301731921,0.96033873776655,-0.010797585968252,-0.00614599269892192
FRA,01-Oct-2001,495816.8,375316.1,107286.7,26116.2,15250.5,9886.9,2436.5,116569,121890.6,111011.1,0,0,360065.6,122537.2,7450.4,1,1,1,495816.8,386238,0.513546569731616,386238,427739.8,NaN,0.513546569731616,1,0,0,0.486453430268384,5711320.26579261,2.59296134607188,0.488583044981651,0.973622075584598,47057218917.6046,0.985455678968016,0.976321817388499,0.470326793101193,0.952800599415673,-0.0146511265432349,-0.0239630159875018
FRA,01-Jan-2002,498657.3,376338.4,109073.1,26152,15452.7,9823.3,2411.8,116766.2,124904.6,113911.9,0,0,360885.7,124525.8,7411.5,1,1,1,498657.3,389447,0.514607379181249,389447,431909.5,NaN,0.514607379181249,1,0,0,0.485392620818751,5748187.66180572,2.60659988818289,0.488583044981651,0.973622075584598,47057218917.6046,1.00863769359685,0.939378399168303,0.455393515965853,0.958046647216794,0.00860060215812898,-0.0625368999390064
FRA,01-Apr-2002,500991.6,379115.1,105827.4,26184.4,15463.5,9775.2,2398,117838.9,128662.6,115316.6,0,0,363651.6,121290.9,7377.2,1,1,1,500991.6,391752.5,0.518018136450948,391752.5,437124,NaN,0.518018136450948,1,0,0,0.481981863549052,5786490.64687864,2.61651774569889,0.488583044981651,0.973622075584598,47057218917.6046,1.02353913268734,1.05843050940066,0.442246738441701,0.961844329034871,0.0232663595723161,0.0567871593674902
FRA,01-Jul-2002,503086.9,381598.9,107102.7,26201.5,15255.1,9770,2396.9,118507.8,127457.2,115543.7,0,0,366343.8,122357.8,7373.1,1,1,1,503086.9,398255.4,0.513563908989056,398255.4,440337,NaN,0.513563908989056,1,0,0,0.486436091010944,5820984.18717546,2.62058716272159,0.488583044981651,0.973622075584598,47057218917.6046,1.02397312222323,1.05461742584431,0.441861250967342,0.963398400573583,0.0236902784439599,0.0531780716305855
FRA,01-Oct-2002,503521.5,383748,105302.2,26215.2,15738.6,9784.7,2407.2,119412.9,128678.3,116709.7,0,0,368009.4,121040.8,7377.5,1,1,1,503521.5,398875.5,0.516243790355637,398875.5,443154.9,NaN,0.516243790355637,1,0,0,0.483756209644363,5856027.22436783,2.61437294884395,0.488583044981651,0.973622075584598,47057218917.6046,1.01999321202756,0.997464974741398,0.414656550934288,0.961024278645602,0.0197959723990912,-0.00253824387580075
FRA,01-Jan-2003,505053.1,385012.9,107232.1,26210.2,15703.5,9809.8,2428.9,119723.9,126181.8,115708.3,0,0,369309.4,122935.6,7380.9,1,1,1,505053.1,400698.2,0.516745271129244,400698.2,445401.5,NaN,0.516745271129244,1,0,0,0.483254728870756,5889227.61600231,2.61447583388909,0.488583044981651,0.973622075584598,47057218917.6046,1.01750375949384,0.977804006646189,0.40778132220464,0.961063631493402,0.0173523331620304,-0.0224460312327849
FRA,01-Apr-2003,502802.9,386039,105231.8,26196.8,15652,9815.7,2441.7,120526.5,124322.6,115041.6,0,0,370387,120883.8,7374,1,1,1,502802.9,400317.6,0.520901404284998,400317.6,448319.9,NaN,0.520901404284998,1,0,0,0.479098595715002,5923824.80176227,2.59663081352494,0.488583044981651,0.973622075584598,47057218917.6046,1.01130854048841,0.97430878861916,0.413628051853083,0.954214763747572,0.0112450769495724,-0.0260269941469396
FRA,01-Jul-2003,508260.1,388093.6,110018.9,26187.1,16217.8,9823.8,2449.8,121052.5,124428.4,116276.5,0,0,371875.8,126236.7,7374,1,1,1,508260.1,408792,0.514855232000626,408792,452238.9,NaN,0.514855232000626,1,0,0,0.485144767999374,5955851.22973584,2.61790791888027,0.488583044981651,0.973622075584598,47057218917.6046,1.01706151908065,0.993377657573043,0.418154216331833,0.962375494554508,0.0169176059750316,-0.0066443674284878
FRA,01-Oct-2003,510013.5,389507.3,107808.9,26194.8,16373,9829.7,2454.1,121891.9,127916.2,117556.5,0,0,373134.3,124181.9,7375.6,1,1,1,510013.5,412505,0.51336662585908,412505,454845.9,NaN,0.51336662585908,1,0,0,0.48663337414092,5992750.1612898,2.61873343243268,0.488583044981651,0.973622075584598,47057218917.6046,1.01736313227127,0.982031730230888,0.420454461209669,0.962690778150943,0.0172141155485232,-0.0181316593056065
FRA,01-Jan-2004,515550.7,391685.1,111500.4,26201.9,16763.8,9831.3,2455.3,122445.2,128893,118745,0,0,374921.3,128264.2,7376,1,1,1,515550.7,418662.6,0.511760544170891,418662.6,460057.2,NaN,0.511760544170891,1,0,0,0.488239455829109,6027040.80887046,2.63972245854355,0.488583044981651,0.973622075584598,47057218917.6046,1.02417271009682,1.00798353759258,0.453448861595562,0.970673782292183,0.0238851745993715,0.00795183776241648
FRA,01-Apr-2004,517805,393455.2,112036,26213.2,16992.9,9846.4,2462.7,123092.5,131563.9,121432.3,0,0,376462.3,129028.9,7383.7,1,1,1,517805,421569.9,0.511857938624176,421569.9,463108.8,NaN,0.511857938624176,1,0,0,0.488142061375824,6064899.3967374,2.6417559777078,0.488583044981651,0.973622075584598,47057218917.6046,1.02256057723482,0.994918597347517,0.408849376870804,0.97144383911975,0.022309851419385,-0.00509435688134307
FRA,01-Jul-2004,519653.2,393727.2,115714.4,26237.4,17056.1,9872,2472.3,123453,131314.8,123002.1,0,0,376671.1,132770.5,7399.7,1,1,1,519653.2,425087.7,0.511427641872489,425087.7,466402,NaN,0.511427641872489,1,0,0,0.488572358127511,6102954.80578634,2.64017087515673,0.488583044981651,0.973622075584598,47057218917.6046,1.02182767001354,0.918939445250917,0.408670724155232,0.970843640501779,0.0215928572244989,-0.084535050798602
FRA,01-Oct-2004,524264.2,398374.4,114625.7,26277.1,17979.5,9902.1,2482.9,123921.9,134493.9,125271.7,0,0,380394.9,132605.2,7419.2,1,1,1,524264.2,430787.6,0.509640946025373,430787.6,470784.9,NaN,0.509640946025373,1,0,0,0.490359053974627,6144180.98369954,2.65127977386513,0.488583044981651,0.973622075584598,47057218917.6046,1.01737927201849,1.12302041537178,0.426046761309973,0.975042456957273,0.0172299797160762,0.116021854906989
FRA,01-Jan-2005,525845.8,400154.7,116616.8,26332.5,18013.8,9990.1,2512.3,124429.9,134159,126890.6,0,0,382140.9,134630.6,7477.8,1,1,1,525845.8,432495.3,0.511406019903569,432495.3,474262,NaN,0.511406019903569,1,0,0,0.488593980096431,6184623.46894405,2.64012367152935,0.488583044981651,0.973622075584598,47057218917.6046,0.998380137685366,1.00967453722202,0.425776313056898,0.970825761337287,-0.0016211757101309,0.00962803854834704
FRA,01-Apr-2005,526999.1,401866,115895.7,26383.1,18279.9,10018.2,2521.6,125069.3,135283.6,127889.2,0,0,383586.1,134175.6,7496.6,1,1,1,526999.1,440540.7,0.50688755885665,440540.7,478469.1,NaN,0.50688755885665,1,0,0,0.49311244114335,6226484.71690989,2.63382341959366,0.488583044981651,0.973622075584598,47057218917.6046,0.995033654278704,0.996298131613508,0.414940127604545,0.968436562195244,-0.0049787189998603,-0.00370873725828046
FRA,01-Jul-2005,530996.4,403859,117729.4,26436.5,18476.4,10042.3,2528.4,125614.1,138403.7,130770.7,0,0,385382.6,136205.8,7513.9,1,1,1,530996.4,442136.5,0.511273102311164,442136.5,484072.9,NaN,0.511273102311164,1,0,0,0.488726897688836,6267263.04615624,2.64223390791602,0.488583044981651,0.973622075584598,47057218917.6046,0.997060280575851,1.01531944205742,0.42430659589334,0.971624736593011,-0.00294404888631353,0.0152032842182454
FRA,01-Oct-2005,534656,406630.4,119478.3,26501.4,18872.4,10054.2,2533.3,125722.7,141746.3,134812.8,0,0,387758,138350.7,7520.9,1,1,1,534656,446875.2,0.511856106581882,446875.2,489577.1,NaN,0.511856106581882,1,0,0,0.488143893418118,6309459.9004639,2.65047341395548,0.488583044981651,0.973622075584598,47057218917.6046,1.00234444931486,1.0480667316343,0.353475763106355,0.97473827081835,0.00234170538140512,0.0469472590952409
FRA,01-Jan-2006,539343.3,410025.6,118625.9,26561.8,19076,10044.6,2530.4,126608.3,144616.3,135712.8,0,0,390949.6,137701.9,7514.2,1,1,1,539343.3,454799.8,0.507214822873713,454799.8,493446.8,NaN,0.507214822873713,1,0,0,0.492785177126287,6353168.70195694,2.66592161169441,0.488583044981651,0.973622075584598,47057218917.6046,1.0124534716873,1.09202533538879,0.455997529695174,0.980549818358905,0.0123765650535608,0.0880340779590651
FRA,01-Apr-2006,545826.1,412886.8,123128.1,26645.9,19537.6,10071.9,2536.5,126929.5,146876.2,138674.9,0,0,393349.2,142665.7,7535.4,1,1,1,545826.1,458882.3,0.507316146210041,458882.3,497786.2,NaN,0.507316146210041,1,0,0,0.492683853789959,6395573.07142758,2.68533876946809,0.488583044981651,0.973622075584598,47057218917.6046,1.01942335396446,1.04005905072024,0.487424728657923,0.987806891125977,0.0192371281811648,0.0392774910800788
FRA,01-Jul-2006,546216.9,413796.5,125751.3,26757.3,19501.3,10119.6,2547.4,126864.5,143123.5,137837.4,0,0,394295.2,145252.6,7572.2,1,1,1,546216.9,463213.1,0.507995348145379,463213.1,502952.1,NaN,0.507995348145379,1,0,0,0.492004651854621,6442305.17535617,2.67105642474712,0.488583044981651,0.973622075584598,47057218917.6046,1.01557167763701,0.963972308539579,0.613913912212367,0.982474058856818,0.0154516831387373,-0.0366927103655284
FRA,01-Oct-2006,549198.9,415573.2,126455.2,26844.2,20085.4,10184.9,2570.9,127632.4,147070.9,141220.5,0,0,395487.8,146540.6,7614,1,1,1,549198.9,469125.6,0.508469586822804,469125.6,509612.2,NaN,0.508469586822804,1,0,0,0.491530413177196,6490923.19772583,2.66826883788273,0.488583044981651,0.973622075584598,47057218917.6046,1.01115014946532,0.979769372108392,0.802218495266317,0.981429886801154,0.0110884448025644,-0.0204380695963217
FRA,01-Jan-2007,554924.5,418874.5,128943.5,26959.7,20387.2,10278,2602.8,128395,147694.3,141939.5,0,0,398487.3,149330.7,7675.2,1,1,1,554924.5,478034.9,0.502983987152402,478034.9,513485.3,NaN,0.502983987152402,1,0,0,0.497016012847598,6540099.94975994,2.67518722638688,0.488583044981651,0.973622075584598,47057218917.6046,1.00277103157502,1.0782368562194,0.801922010125498,0.984019369071367,0.00276719934487813,0.0753271665521142
FRA,01-Apr-2007,558564.4,422491.3,130893.4,27064.9,20879.1,10344.8,2621,129124.2,150082.4,145965.7,0,0,401612.2,151772.5,7723.8,1,1,1,558564.4,480989.1,0.504474633624754,480989.1,518009.8,NaN,0.504474633624754,1,0,0,0.495525366375246,6591329.15051354,2.67384334431194,0.488583044981651,0.973622075584598,47057218917.6046,0.994257508626279,1.08532768865768,0.786642589163368,0.983516892188706,-0.00575904287228382,0.0818819585904253
FRA,01-Jul-2007,560340.6,425271.7,131300.5,27134,21535.7,10396,2635.8,129690.2,150589.5,147732.6,0,0,403736,152836.2,7760.2,1,1,1,560340.6,487149.4,0.501599304032808,487149.4,521444.4,NaN,0.501599304032808,1,0,0,0.498400695967192,6644231.71325584,2.6654730127229,0.488583044981651,0.973622075584598,47057218917.6046,0.9857882484249,1.0335289910109,0.795080286001849,0.980381532570975,-0.0143137056331003,0.0329791510388505
FRA,01-Oct-2007,560922.1,426229.6,131396.4,27199,21765.8,10414.6,2636.1,129815.2,149363.3,146997.4,0,0,404463.8,153162.2,7778.5,1,1,1,560922.1,491702.9,0.502113573053972,491702.9,526833.9,NaN,0.502113573053972,1,0,0,0.497886426946028,6697404.437557,2.65466818654062,0.488583044981651,0.973622075584598,47057218917.6046,0.985145638665845,0.962323354731188,0.795566158633999,0.97631967006279,-0.0149657922261969,-0.0384047572154523
FRA,01-Jan-2008,565777.9,425322.2,132625.6,27259.7,20942.5,10408.8,2623.7,129828.3,156196.3,149539.8,0,0,404379.7,153568.1,7785.1,1,1,1,565777.9,498612.7,0.500568276740645,498612.7,532434.9,NaN,0.500568276740645,1,0,0,0.499431723259355,6750105.57099364,2.66625782025606,0.488583044981651,0.973622075584598,47057218917.6046,0.998006950270433,0.916384462136377,0.787609987828464,0.980675923853434,-0.00199503849609193,-0.0873192838756784
FRA,01-Apr-2008,561549.8,425063,131665.4,27268.8,21099.2,10397.3,2619.5,129900.6,151369.2,147567.9,0,0,403963.8,152764.6,7777.8,1,1,1,561549.8,500215.5,0.50126975273657,500215.5,534806.9,NaN,0.50126975273657,1,0,0,0.49873024726343,6802422.08742874,2.63763428346741,0.488583044981651,0.973622075584598,47057218917.6046,0.995359340705335,0.911715566079806,0.786549488955696,0.969882410669151,-0.00465146058369971,-0.0924272168507268
FRA,01-Jul-2008,560206.3,426500.3,132179.6,27226.7,21130.3,10385.9,2623.6,130899.3,149026.6,148270.2,0,0,405370,153309.9,7762.3,1,1,1,560206.3,498063.4,0.505988193470952,498063.4,537360.9,NaN,0.505988193470952,1,0,0,0.494011806529048,6853150.35611731,2.62446540628417,0.488583044981651,0.973622075584598,47057218917.6046,0.990869439079652,1.02463672828705,0.776181135312862,0.964877220554254,-0.00917249997160888,0.0243381383445345
FRA,01-Oct-2008,553087.1,426555.2,126092.8,27154.8,20536.8,10351.6,2626.1,131729.2,143174.5,143567.9,0,0,406018.4,146629.6,7725.5,1,1,1,553087.1,493108.1,0.510107215841719,493108.1,536244.3,NaN,0.510107215841719,1,0,0,0.489892784158281,6903663.00077555,2.58811529944388,0.488583044981651,0.973622075584598,47057218917.6046,0.982910900120349,1.0012354688282,0.784585463696964,0.950929927208814,-0.0172368037158821,0.00123470626460737
FRA,01-Jan-2009,542754.7,427134.6,114750.4,27022.8,20814.9,10287.2,2638.8,132849.9,134581.4,134916,0,0,406319.7,135565.3,7648.4,1,1,1,542754.7,481372.5,0.520874790313115,481372.5,533733,NaN,0.520874790313115,1,0,0,0.479125209686885,6946737.65576391,2.54508095728058,0.488583044981651,0.973622075584598,47057218917.6046,0.978861570637378,1.00598874772863,0.785232425067757,0.934162459822908,-0.0213650451854497,0.00597088645458665
FRA,01-Apr-2009,543719.2,430066.9,110946.7,26915.8,21798.5,10239.2,2647.4,134094.7,134320,133077.5,0,0,408268.4,132745.2,7591.8,1,1,1,543719.2,480989,0.520702344544262,480989,532731.9,NaN,0.520702344544262,1,0,0,0.479297655455738,6978101.89092746,2.55368047632267,0.488583044981651,0.973622075584598,47057218917.6046,0.986104197584892,1.10674610071867,0.781384675399237,0.937535642627441,-0.0139932528991443,0.101424269442218
FRA,01-Jul-2009,544545.4,430956.4,109370.2,26873.4,21758.6,10225.5,2657.4,134860.7,134561.5,131985.6,0,0,409197.8,131128.8,7568.1,1,1,1,544545.4,484200.1,0.519804312308073,484200.1,535293.1,NaN,0.519804312308073,1,0,0,0.480195687691927,7006175.56256354,2.55663355851683,0.488583044981651,0.973622075584598,47057218917.6046,0.989952529960114,1.04844757274508,0.755322099370656,0.938691376894547,-0.0100982865383555,0.0473105679590744
FRA,01-Oct-2009,548419.7,434094.7,115766.7,26877.2,22813.2,10225.2,2665.5,135345.8,134605.2,137074,0,0,411281.5,138579.9,7559.7,1,1,1,548419.7,489278.6,0.518634373136287,489278.6,539516.8,NaN,0.518634373136287,1,0,0,0.481365626863713,7032211.72912509,2.57162136775845,0.488583044981651,0.973622075584598,47057218917.6046,0.995677194507896,1.11292283050358,0.746447458433571,0.944536582380773,-0.00433217582961281,0.106989735211819
FRA,01-Jan-2010,550301.5,435074.7,111776.4,26895.5,22117.1,10205.8,2651.3,135478.9,140880.8,138804.4,0,0,412957.6,133893.5,7554.5,1,1,1,550301.5,491388.9,0.520187981454201,491388.9,543278.9,NaN,0.520187981454201,1,0,0,0.479812018545799,7065308.45318821,2.57543855028534,0.488583044981651,0.973622075584598,47057218917.6046,0.999132823562442,1.08974404201593,0.753523109372739,0.946019830404888,-0.0008675526525568,0.0859428448270225
FRA,01-Apr-2010,552867.6,436135.9,114489.9,26918.1,21855.4,10249.6,2663.9,135643.5,144998.4,143991.2,0,0,414280.5,136345.3,7585.7,1,1,1,552867.6,497797.4,0.517009731268183,497797.4,546848.7,NaN,0.517009731268183,1,0,0,0.482990268731817,7093222.32639039,2.57703050034547,0.488583044981651,0.973622075584598,47057218917.6046,0.990784416829589,1.0679005962924,0.755306316216608,0.946637767201844,-0.00925830935740245,0.0656946615737035
FRA,01-Jul-2010,556495.7,438773.8,118057.1,26962.2,21952.6,10260.3,2661,136055.7,146995.4,148390.6,0,0,416821.2,140009.7,7599.3,1,1,1,556495.7,502656.2,0.51526729402721,502656.2,550234.1,NaN,0.51526729402721,1,0,0,0.48473270597279,7123169.29149453,2.58623765122852,0.488583044981651,0.973622075584598,47057218917.6046,0.990748730858022,1.13605017678499,0.731748588250115,0.95020417528749,-0.00929432790355939,0.127557489028605
FRA,01-Oct-2010,559839,441621.6,118145.3,27017.2,22611.4,10310.1,2670.2,136386.4,148501.8,149511.7,0,0,419010.2,140756.7,7639.9,1,1,1,559839,504232.7,0.517114022950118,504232.7,553884.2,NaN,0.517114022950118,1,0,0,0.482885977049882,7156331.45212212,2.58881337676435,0.488583044981651,0.973622075584598,47057218917.6046,0.981754380824924,1.11330520940501,0.706639335257857,0.951199615036623,-0.0184141232727828,0.107333256987967
FRA,01-Jan-2011,567204.5,444468.8,125502.8,27074.9,23576.7,10359.2,2673.9,137161,152203.9,155804.1,0,0,420892.1,149079.5,7685.3,1,1,1,567204.5,513019.2,0.514017993868456,513019.2,559980.3,NaN,0.514017993868456,1,0,0,0.485982006131544,7189743.18034028,2.60899315548022,0.488583044981651,0.973622075584598,47057218917.6046,0.979023923779922,1.08582278746006,0.723650213923264,0.958964382724635,-0.0211991997942061,0.0823380290621926
FRA,01-Apr-2011,567282.4,440727.3,124683.1,27147.5,22015,10387.5,2675.8,137424.3,154040.4,153301.6,0,0,418712.3,146698.1,7711.7,1,1,1,567282.4,515362.1,0.514940854207168,515362.1,563519.5,NaN,0.514940854207168,1,0,0,0.485059145792832,7230976.53263518,2.59751159847085,0.488583044981651,0.973622075584598,47057218917.6046,0.982039688577816,0.859699168728789,0.644626061192213,0.954553909225108,-0.0181235553773559,-0.151172754733939
FRA,01-Jul-2011,569073.8,441690.6,124168.1,27186.2,22383.4,10392.7,2672.8,138272.3,156080,154046.9,0,0,419307.2,146551.5,7719.9,1,1,1,569073.8,515177,0.517465647728839,515177,565884.6,NaN,0.517465647728839,1,0,0,0.482534352271161,7269209.98464565,2.59759685591315,0.488583044981651,0.973622075584598,47057218917.6046,0.984811411808914,1.02033306188209,0.404824112653564,0.954586731424319,-0.0153051162333449,0.0201291052533983
FRA,01-Oct-2011,571068.6,441489.1,123040,27213.6,22358.2,10394.4,2669.4,138721,158204.8,153046.8,0,0,419130.9,145398.2,7725,1,1,1,571068.6,518583.2,0.518160827423642,518583.2,570516,NaN,0.518160827423642,1,0,0,0.481839172576358,7306723.33487597,2.59927695469665,0.488583044981651,0.973622075584598,47057218917.6046,0.989708797393414,0.977637705592519,0.410519323767747,0.955233312004592,-0.0103445231694032,-0.0226161217581433
FRA,01-Jan-2012,570806.8,442476.3,122130.5,27242.4,21895.1,10403.4,2668.9,139314.7,158469.8,153674.2,0,0,420581.2,144025.6,7734.5,1,1,1,570806.8,522900.8,0.516956562315453,522900.8,573781.8,NaN,0.516956562315453,1,0,0,0.483043437684547,7342520.68485283,2.59026034297978,0.488583044981651,0.973622075584598,47057218917.6046,0.985337359942039,1.07691386947671,0.408825011735918,0.951758389184811,-0.0147711990458095,0.0740994223455488
FRA,01-Apr-2012,568557,442699.5,119706.6,27253.7,21981,10383.4,2659.3,139991.2,159034.8,154192.4,0,0,420718.5,141687.6,7724.1,1,1,1,568557,518339.5,0.523766759044989,518339.5,576201,NaN,0.523766759044989,1,0,0,0.476233240955011,7376408.47458003,2.57602504138853,0.488583044981651,0.973622075584598,47057218917.6046,0.986328208602523,1.00957573961617,0.405431835244495,0.946247529230778,-0.0137661110027817,0.00953018281737329
FRA,01-Jul-2012,570282.4,443399.7,120833.1,27260.4,21658.7,10373.5,2660.8,140359.7,160631.4,155826.4,0,0,421741,142491.8,7712.7,1,1,1,570282.4,523044.4,0.52160791703343,523044.4,578956.1,NaN,0.52160791703343,1,0,0,0.47839208296657,7407449.94746133,2.5804950130486,0.488583044981651,0.973622075584598,47057218917.6046,0.992036846226709,1.06223623379783,0.428592919857852,0.947981246052403,-0.00799502901336396,0.0603763404539485
FRA,01-Oct-2012,570203.1,444659.1,119742.5,27256.3,21583.8,10361.6,2660.3,140908,159704.6,155158.7,0,0,423075.3,141326.3,7701.3,1,1,1,570203.1,524002.1,0.523183781133702,524002.1,581854.1,NaN,0.523183781133702,1,0,0,0.476816218866298,7438829.99824941,2.57676117964263,0.488583044981651,0.973622075584598,47057218917.6046,0.992720027133561,1.08490874144908,0.431983157269419,0.946533253585538,-0.00730660118323158,0.0814958741915214
FRA,01-Jan-2013,571289.9,445468.6,118734,27264,20959.7,10366.7,2666.2,141612.7,160997.5,155241.5,0,0,424508.9,139693.7,7700.5,1,1,1,571289.9,526165.9,0.522185683260736,526165.9,582919.7,NaN,0.522185683260736,1,0,0,0.477814316739264,7468573.84827567,2.57678080923473,0.488583044981651,0.973622075584598,47057218917.6046,0.992402826476669,1.09270898575528,0.426142992038724,0.946540871488775,-0.00762617904614777,0.0886599210029393
FRA,01-Apr-2013,576298,447373.7,121219.8,27272.7,21233,10361.4,2671.6,142521.9,165498.4,159038.4,0,0,426140.7,142452.8,7689.8,1,1,1,576298,530320,0.521167408357218,530320,586338.7,NaN,0.521167408357218,1,0,0,0.478832591642782,7496238.94055154,2.59652399505271,0.488583044981651,0.973622075584598,47057218917.6046,1.00239680102025,1.09838560719917,0.418631607832682,0.954173625566183,0.00239393327404903,0.0938414719618611
FRA,01-Jul-2013,574927,447984.9,122473.7,27303.1,21186.4,10378.2,2685.9,142855.5,164063.6,160537.7,0,0,426798.5,143660.1,7692.3,1,1,1,574927,531772.7,0.522603360420721,531772.7,589515.8,NaN,0.522603360420721,1,0,0,0.477396639579279,7526248.15644326,2.5848657367726,0.488583044981651,0.973622075584598,47057218917.6046,1.00083702166346,1.04868595227244,0.33180792699886,0.949673567258537,0.000836671556177752,0.0475379063956056
FRA,01-Oct-2013,578440,450221.4,124534.8,27380.7,21793.8,10385.8,2694.6,143279.1,165751.8,162896.5,0,0,428427.6,146328.6,7691.2,1,1,1,578440,532093.3,0.524094176716752,532093.3,591399.4,NaN,0.524094176716752,1,0,0,0.475905823283248,7557014.53409661,2.59567151937005,0.488583044981651,0.973622075584598,47057218917.6046,1.01213514472268,1.10252718830193,0.329788275719293,0.953845257465272,0.0120621041653946,0.0976049886261205
