code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl
KOR,2012-04-01,374345700.0,195221100.0,51918500.0,112041500.0,121058200.0,199513800.0,193694300.0,39617600.0,,11690000.0,20715400.0,17410600.0,18857500.0,43796500.0,107418600.0,89.55681606132087,90.58983758700695,86.97819116321614,91.24762599724404,95.64412209699655,128.6272967571401,140.6627538467348,98.35722070641744,,86.70948983073477,87.34078480809852,103.20144631160902,85.82748482117663,92.14883857936374,88.1063852125014
KOR,2012-07-01,376166800.0,197319500.0,53143300.0,110570100.0,111413200.0,196716500.0,182335400.0,37893400.0,,11547500.0,21088600.0,17834700.0,18570000.0,44162000.0,108200300.0,89.5930468516292,90.75837155187918,88.05455265464511,90.8717416835214,92.0022824432713,123.32518757397636,131.39954786576644,97.57161433187852,,86.71963592397059,87.25546986197081,103.13307773710598,86.04512156132279,92.17334315691926,88.39019998839984
KOR,2012-10-01,380402400.0,199458700.0,53305700.0,110377800.0,110963600.0,192702300.0,175782900.0,36811300.0,,12381900.0,21274900.0,18015600.0,19041700.0,44342400.0,108858900.0,89.93230296403559,91.48948662165094,87.46353341143501,90.85676891480875,93.53156166341869,119.74806600171138,128.29847844222613,96.65233955516813,,87.1093695037357,88.18026576475756,102.82289823640204,87.11228429739967,93.6014995693804,89.06872090264199
KOR,2013-01-01,385330900.0,199610100.0,54943000.0,112516700.0,116677900.0,191123100.0,176830800.0,36650200.0,,13738700.0,21979600.0,17505000.0,19447100.0,44202100.0,109462000.0,90.380618957908,91.74632780462514,88.66579307495675,90.75369232047348,94.5186614529792,118.7864364895672,127.73063354338764,95.89172274492157,,87.49761173878154,88.64815158383816,103.694620674948,87.65917358203102,93.49737606369364,89.38132367843235
KOR,2013-04-01,390551300.0,201079600.0,55725400.0,115234200.0,114043300.0,198941600.0,179200800.0,37062800.0,,15138600.0,22057000.0,17732100.0,19352300.0,44257600.0,110820600.0,90.58150325134446,91.47374559985298,88.27646294712163,90.57284469952415,92.74271066965716,121.6638718570623,128.419494164177,96.34709368826036,,86.76061826955589,88.2735491513621,102.04761658120545,87.92862952142522,93.16232299567,89.15417426240244
KOR,2013-07-01,395650500.0,203251500.0,56324500.0,115453100.0,117927000.0,193834300.0,175686900.0,36799200.0,,14929800.0,22888100.0,17976300.0,19436900.0,44481900.0,111883900.0,90.85290482076638,91.81188572316516,89.0365159658552,90.9826014730196,92.34206192783934,118.96243588028284,124.90235277556992,96.22668151936864,,87.33226481977609,89.22435804976551,102.89811104751,88.40942274540484,93.29942424464885,89.59664496765168
KOR,2013-10-01,399405500.0,205737400.0,57018200.0,116057600.0,121046900.0,189534500.0,174161500.0,36953000.0,,15646300.0,23030500.0,17956600.0,19801000.0,44923700.0,113184600.0,90.91855844396191,92.34965834144668,88.88594429097893,90.92159710699453,92.77885339109451,114.97628704504672,121.41360300268816,94.89971493875036,,88.2406352572273,89.33059748964362,102.7341850366446,90.40437936875362,93.60605763841284,90.21935372791336
KOR,2014-01-01,405391600.0,208339700.0,58365000.0,118004200.0,119523500.0,193082900.0,174248100.0,37783700.0,,16365800.0,23712200.0,18656500.0,20003600.0,45451400.0,114759600.0,91.57875879972865,93.00879464285714,90.11241471627676,91.04946201713676,93.45819604065376,116.02493765586036,122.80696437607745,94.74086722783474,,88.38877277121578,89.73973727732721,103.30345129264282,91.09688231490168,94.89344910882242,90.64331226793108
KOR,2014-04-01,407901800.0,208120400.0,58839900.0,119008500.0,120460500.0,187349600.0,166781700.0,37977700.0,,16758500.0,24035500.0,18551300.0,19734400.0,44708500.0,115702900.0,91.27925555482952,92.83244115575545,89.96445144373007,90.98418746602673,93.01107233306566,111.55048660170704,117.03133036699803,94.2863668751288,,88.28162039719749,90.286725291402,101.77867022181258,92.24915274044642,94.12038382026635,90.78966985403396
KOR,2014-07-01,409878000.0,209479500.0,59444300.0,119599200.0,125163100.0,181158700.0,165157100.0,38271100.0,,17075000.0,23887500.0,18945100.0,20644900.0,44496400.0,116718900.0,91.48582607831956,92.98174361159568,89.93889015812304,91.02139473716257,94.18102686079295,109.57102117222963,115.8479332396676,94.15386962019711,,88.38540696109489,90.11838471637466,101.40125138492664,92.1310056140163,93.7547934699244,91.29591041778129
KOR,2014-10-01,415313300.0,211040900.0,60718700.0,121704100.0,122947400.0,188632100.0,167994600.0,39899400.0,,17080600.0,24117400.0,19095500.0,20335700.0,44920200.0,117826000.0,92.20799663950028,93.1766826169538,90.3687905473888,92.09716415369188,92.90281532841972,113.45036098260402,117.63520430670724,95.12245710484844,,90.33674111605325,90.3574599772958,100.81409406957285,92.02048952219774,93.6200277607573,91.63640662343026
KOR,2015-01-01,428801500.0,213681400.0,61518800.0,123845500.0,123907100.0,179623800.0,150130300.0,40310300.0,,18324700.0,24297900.0,20038100.0,20155800.0,45000000.0,118642600.0,94.3867174052196,93.48092092628102,90.9957962435398,91.7275551885168,92.83259548510306,107.92144167787194,104.9376442514025,95.55917465555336,,89.17345920825325,90.79186315026418,100.79628567691827,93.17240486668392,94.00636318627257,91.91436285390012
KOR,2015-04-01,432478700.0,214688100.0,62866300.0,125826600.0,123761200.0,177786600.0,147072200.0,40579700.0,,19343600.0,24301900.0,19934600.0,19995400.0,45767900.0,118576700.0,94.7884808680028,93.62682995648969,91.92135268469428,91.89997728549216,91.73754835706434,107.04123083814544,102.66884748316043,95.26489141177603,,89.30233417048308,91.31452576521602,99.51675868885847,93.20995711355584,95.1832210298644,91.9144361150536
KOR,2015-07-01,438155400.0,217388900.0,61717500.0,128973400.0,131428100.0,179501600.0,151849300.0,42211700.0,,20352500.0,24427500.0,20551500.0,20304900.0,45782500.0,119496300.0,94.62878394386486,94.31397397512916,90.42684901239976,92.14840811158972,90.95049240476634,108.8385184268942,104.70199269116736,97.07476594678006,,88.5908172859282,91.48773609285288,100.00389281143708,94.01504803796736,95.46553065135298,92.7348709432088
KOR,2015-10-01,441340300.0,221030400.0,63637200.0,129314400.0,131163400.0,176251500.0,150124000.0,40922900.0,,21758300.0,24763100.0,21444200.0,20771100.0,45203600.0,122134300.0,94.58562292650728,94.1329186943984,91.55733447665142,92.58533477004808,91.41618936237536,104.61010587342908,100.42135442134506,96.81196106031392,,89.84647275490147,91.56765951152772,99.85378755424762,94.02857375668847,93.73614547022974,93.05229426437715
KOR,2016-01-01,451429500.0,222241400.0,65195500.0,130802600.0,127973300.0,177525100.0,141467500.0,40620500.0,,22831400.0,24988800.0,20649800.0,20960600.0,46524100.0,123081100.0,96.3768597073913,94.5056599280496,91.97400849548632,92.69962446059176,91.61583194150826,104.5951737477898,95.573168779105,98.5544553975005,,89.10996971305461,91.49619388311798,99.56989247311829,95.19886273316467,93.97023595519236,93.51587050735782
KOR,2016-04-01,458376000.0,224809800.0,65753900.0,134240700.0,136689600.0,174728100.0,143955600.0,42240800.0,,24522400.0,25642500.0,21764200.0,21114000.0,46505300.0,123761400.0,96.64843871073847,94.85117284606932,92.2543234195632,92.6285987927432,93.16021163357648,101.8953451754744,94.26403248397509,97.7572269317911,,89.2606505343467,92.0597252837992,100.26350946699222,95.89601046435578,94.0924752807784,93.79459095683649
KOR,2016-07-01,458234600.0,227378700.0,66436700.0,138446100.0,141511200.0,166936400.0,143954400.0,42959900.0,,25466800.0,25839800.0,20298600.0,20893400.0,47397100.0,125770400.0,96.24642096207228,95.48739880810147,92.93106897019597,92.56868796820548,92.53634134379598,98.00648145973746,92.14726981649844,96.65791433514904,,89.99950524091234,92.17406193260254,101.3500963641266,96.4300384457398,94.82606155668304,94.57601475071324
KOR,2016-10-01,464986500.0,228332500.0,67331000.0,143966300.0,143411200.0,179431700.0,153281900.0,45966100.0,,27149900.0,26317400.0,21571200.0,20863600.0,47445700.0,125986300.0,96.91788024228924,95.6999815584764,93.71716016028974,93.6792686100989,92.53648905005872,105.0978074519573,98.6290043407034,97.971767584515,,91.3101968473483,92.26017696633151,100.75338978696772,95.8620119278448,95.1311304487308,94.73736848120988
KOR,2017-01-01,474370100.0,231713800.0,68742800.0,150017900.0,150171500.0,190246800.0,166485300.0,48555800.0,,29247700.0,26948300.0,21516500.0,20948700.0,47818600.0,127733800.0,97.76603714477972,96.48277320861688,94.69500880928013,94.35022776571986,92.80690337536392,108.22427290837788,101.01619739033616,97.63865345133028,,92.8253825182571,93.04966645028522,101.51734615402762,96.58274127589338,96.38476020011208,95.74048825971562
KOR,2017-04-01,478572500.0,235158600.0,70078000.0,152830100.0,152691400.0,186101000.0,165177400.0,50164700.0,,29796000.0,27589800.0,22397700.0,20840400.0,47961700.0,129068900.0,97.92153386753355,96.731050210279,95.23330651649236,94.38128209751964,93.20504861646496,107.40532972277916,100.18073816377304,97.7917052487938,,92.14184326980464,93.36934119820909,101.73697383183512,97.45153235384888,96.3351363728576,95.96657387414716
KOR,2017-07-01,492965400.0,239467900.0,71293800.0,156381300.0,156758200.0,192218800.0,166675400.0,50659600.0,,30419600.0,28298500.0,23029600.0,21007400.0,48687100.0,132119300.0,99.50150887573368,97.47682325428984,95.21150009214816,94.51299739332929,95.54226465072368,106.96941652833048,98.9375260068394,97.2334504136197,,92.44112194973714,93.8964098480324,102.0001771636106,97.91240392816694,96.8951503765384,96.83482143511549
KOR,2017-10-01,488325800.0,240561200.0,71784600.0,153894100.0,158662400.0,182861800.0,165940800.0,48394300.0,,30251000.0,28892200.0,22229400.0,21357400.0,49097300.0,132287900.0,98.78001095969329,97.34330501046831,95.65795610516638,95.30002390332652,95.85386644821064,107.2464227107284,101.97559087054312,97.18296848611666,,94.16917516755332,93.7127399401893,100.1757516764006,97.10513274014394,95.9205163972539,97.33392489518909
KOR,2018-01-01,495089700.0,245168500.0,73892000.0,157484200.0,157325300.0,189648300.0,171343700.0,51569600.0,,30297300.0,29142900.0,23628400.0,21760500.0,49448800.0,134504700.0,98.72374324512953,97.89143036477628,96.50141241646632,95.31562927639403,92.41632468922444,107.66986471456867,100.62491337776224,96.06336468409866,,94.89078756976504,95.20152359547626,101.3355062829695,97.6420174100332,97.2085050168276,97.87448781414248
KOR,2018-04-01,499851900.0,246394300.0,75012100.0,152208900.0,157173400.0,196297600.0,174693900.0,47256100.0,,29458900.0,29566200.0,23678500.0,21890200.0,50220500.0,135878400.0,98.8926674882466,98.12412909834023,97.56021745916138,96.17338250820931,94.90041317648364,108.60784398345024,103.70483161475308,96.99348739452678,,95.27119022285753,95.50330606008728,101.06793920173466,98.72546543512772,97.88101980794306,97.90737455559992
KOR,2018-07-01,506344600.0,249225500.0,76485600.0,150986000.0,153654900.0,203947600.0,176877300.0,46972000.0,,29306000.0,30252100.0,23386500.0,22361700.0,51031700.0,137441900.0,99.6320059943158,98.76657450188814,97.50257187547406,97.2752041841236,97.8447460670723,109.96519031022464,106.97132510272138,98.69995608385672,,96.12022736143318,96.48992428060193,100.9592346844066,98.11248733102548,99.12128210457207,98.53822174808288
KOR,2018-10-01,505688300.0,250936000.0,78471500.0,151347600.0,158998900.0,201905000.0,184647200.0,47107100.0,,28489600.0,30265800.0,23069400.0,22541100.0,50531800.0,139385400.0,98.97048352808874,98.7241663253716,97.69213435866408,96.87957680844744,99.11735076813362,110.04856406259368,110.16025233732398,97.13765486068723,,96.67453918614436,95.70334486444098,99.22194552328357,98.2392754880127,98.75066199475876,98.82860941239032
KOR,2019-01-01,502745200.0,251703100.0,79152000.0,150081100.0,153980600.0,183120200.0,165374600.0,45525600.0,,27833400.0,30989000.0,23311500.0,23134400.0,50384200.0,140421800.0,98.36196177982558,98.35567898383462,97.65546443469216,97.89623779322832,95.31451562983597,105.47481181072384,103.24020518864832,98.69834800329532,,97.43473055569169,97.56934605333583,100.1383203103186,98.59529491987726,97.27825091371764,98.51271697144276
KOR,2019-04-01,510001300.0,254275300.0,81203200.0,153950700.0,163276500.0,191967600.0,180877800.0,46251400.0,,27743500.0,31292100.0,22987100.0,22930800.0,52295800.0,141394100.0,98.44934948310365,99.18626595111432,98.80838378000182,98.96783351108247,98.19642592951212,106.53024054925608,108.69583245446564,99.83530371678285,,98.49506876744036,97.80737397479496,100.3124522702974,99.47207461229802,98.98208715665788,99.00861214803736
KOR,2019-07-01,511662500.0,256440600.0,82545800.0,153693400.0,159955400.0,190562200.0,177636300.0,46609700.0,,26869100.0,31391200.0,23263000.0,22680600.0,51727000.0,143722800.0,98.50352988829994,99.20904531827946,98.56756311391432,99.34424809592788,101.03482188594914,103.19211728762087,107.1959269044208,100.04872603945309,,99.13699590451242,97.79738427699996,100.06193921354404,98.63574885949996,97.44697845982267,99.53391996166091
KOR,2019-10-01,516185300.0,260037700.0,84879400.0,156749300.0,159362900.0,190213300.0,178192800.0,46875600.0,,27467000.0,31478200.0,23957600.0,22264600.0,52425800.0,145950200.0,98.43444350155896,99.54411576680349,99.53212067768628,99.15062169456918,101.055047238697,102.2002135201106,107.45316070987076,99.65347608134596,,98.78261495027962,98.11764192493634,98.98812106187376,98.8299109560462,98.7744059024461,99.85666363573544
KOR,2020-01-01,508799500.0,243804900.0,86501600.0,158863100.0,158773100.0,189751400.0,170184700.0,47948200.0,,28009300.0,32040700.0,22921600.0,19686100.0,52790400.0,135118000.0,98.37065705592651,99.27172339658829,99.65771376760252,99.54639162337784,97.47061419960184,103.52591102129536,105.61930313541276,100.53066247895488,,99.0827278322945,98.97475025175612,99.3627701724422,100.32923069082383,99.42200450870384,99.03724579734153
KOR,2020-04-01,503903400.0,244929300.0,87083800.0,158713700.0,165148900.0,159200500.0,152115900.0,47781500.0,,27440700.0,32680200.0,26678000.0,21005500.0,53034100.0,132297700.0,100.06773739813326,99.71907745034694,99.69718929847518,99.96812885516454,99.39232757136855,100.79770495996596,99.48529426191394,100.9742077957756,,99.57507493341268,99.3735974360066,99.6447927210521,99.65651227114655,99.22337471842422,99.90002272897172
KOR,2020-07-01,519620100.0,248391600.0,87729400.0,160250900.0,161028700.0,179470800.0,156917300.0,49475100.0,,28473400.0,33133200.0,26507800.0,20955000.0,54507000.0,134552000.0,100.90843205315082,100.34852496011575,99.7232102158733,100.32002063356823,101.80208144990902,98.8964773900748,97.76717902069146,99.72687288603645,,100.48099487950424,100.4885949029634,100.52027636837994,99.96851385390428,100.47058433191955,100.27006563846976
KOR,2020-10-01,526143500.0,246962000.0,88271400.0,161139000.0,163978100.0,184119600.0,157460900.0,48961400.0,,28830300.0,33975300.0,25666100.0,20851100.0,53807400.0,134819900.0,100.65203197566034,100.65853856365472,100.92046879769694,100.16372899308534,101.40965882842596,96.9869811077252,97.11146539043878,98.83205490512717,,100.83909284235268,101.12147863743915,100.41038761873465,100.06958908843092,100.87494164868478,100.8101758384404
KOR,2021-01-01,537304200.0,250585100.0,90454100.0,170379800.0,166694900.0,202109600.0,173259300.0,53628100.0,,30027900.0,34719300.0,25193000.0,21301300.0,54994200.0,137409000.0,101.17395136645904,101.08782779354428,101.47681620683504,101.61003005127024,98.79188115690197,102.51882000914053,101.11710161708643,99.090178398204,,103.72044986667036,101.2259904136588,99.3172016305162,101.13760997450348,101.46325443579558,101.33900322582072
KOR,2021-04-01,550691300.0,261642300.0,94017500.0,174997300.0,178081200.0,212897500.0,195864600.0,55006200.0,,30477600.0,35661700.0,24994900.0,22645900.0,57007200.0,144946400.0,102.30748166164688,102.51939070382524,102.1812727895186,103.8089577241878,103.55653353120285,107.1508020550648,109.2295277520471,99.2229016721684,,107.40777287528722,102.8868097088667,99.79996007187064,100.83038727659688,104.02166296858576,102.8446712436461
KOR,2021-07-01,563132400.0,263091000.0,95942100.0,175090000.0,185327200.0,225082500.0,206070900.0,52849100.0,,31581000.0,36716100.0,24437200.0,23746000.0,58799600.0,143980500.0,104.63560531215794,102.65171201288516,102.54244987083612,106.37296089127528,110.9061009151253,114.41671152699472,117.60285710861568,100.86899594990248,,111.07672070259603,104.28843701269376,99.98527053124285,100.66641796106629,104.82949936442226,102.62506272380996
KOR,2021-10-01,572591900.0,271486000.0,97854500.0,178747000.0,193483000.0,241167300.0,231001100.0,53243300.0,,32879300.0,38177500.0,25068800.0,24685600.0,58556100.0,150888200.0,104.56044093502388,103.81607813490056,103.45963251052258,107.88584851908722,114.13020716895056,118.22813181576852,126.80948310834364,102.50450499014292,,112.67906345529067,105.40534570965524,101.20507220340488,101.3237231715176,106.19743955719102,103.89130563508095
KOR,2022-01-01,578366000.0,270940100.0,99969000.0,178992100.0,183929600.0,260978300.0,237868000.0,53342900.0,,30624300.0,39276400.0,24907900.0,23834200.0,59000300.0,150321700.0,105.12364295920094,104.65541443049848,105.44229884863496,109.19119306709028,111.32209881317904,123.53862015295448,131.97548776191283,103.61888814857838,,115.12981300611284,105.94740987710269,101.68855611305489,102.93416483839204,107.6099941817943,104.30126850334368
KOR,2022-04-01,584572700.0,284244900.0,101830100.0,183156300.0,191998200.0,271050300.0,264872200.0,55532200.0,,31833300.0,39782300.0,25118900.0,25320600.0,61100600.0,159474900.0,105.20133877924756,106.6831182430467,106.5591971704234,111.16247735404168,114.30457811987448,130.03095217763826,145.15971162303836,105.78952281347452,,116.9980594228253,106.4939341049994,102.21988003288108,103.44438770299254,112.4855942531656,105.86048246787342
KOR,2022-07-01,583182900.0,291271300.0,102209500.0,189692700.0,204738700.0,272505300.0,286942400.0,58940600.0,,31601300.0,41822200.0,25525500.0,26013100.0,61491300.0,164418400.0,104.68124863692294,108.06008035001116,106.66021755827155,112.56056964842011,117.53217602957554,131.5635920169248,152.2826551326107,107.6180929479279,,118.030686716118,108.48088066693298,102.43470793136106,104.38769327078576,113.91095904367944,107.44390539721044
KOR,2022-10-01,582047400.0,293213000.0,105857900.0,189560900.0,198926900.0,253722200.0,269533600.0,58351800.0,,30765100.0,41381600.0,25981300.0,24768500.0,62291000.0,165701100.0,104.8965960582637,108.90079696101508,107.97716787386024,112.95960384475578,115.19586439649352,125.9854382117095,145.5891710283958,107.22866105211318,,118.57951720389906,108.81332845997493,103.32138979802036,105.80262365389298,114.2949934128682,108.40673255641266
KOR,2023-01-01,588642800.0,297089700.0,107329800.0,188122100.0,196648500.0,241257100.0,253948900.0,56968500.0,,32640500.0,40817900.0,26288800.0,25677100.0,62334900.0,167142600.0,105.85038921375566,109.57018672941383,108.30781961108812,113.28834850893676,112.98203017588332,116.7424845456855,132.40338603770397,106.69477224926445,,119.7122402423549,109.73114218199316,103.51959047056508,107.5710413533362,116.2626175963712,108.76177870959808
KOR,2023-04-01,595519300.0,299673300.0,106073500.0,189499700.0,193484500.0,244015500.0,247803700.0,57571000.0,,32209700.0,41694600.0,26142100.0,25681600.0,62841300.0,168936200.0,106.3576602001638,110.5465329120116,109.24454130032451,113.4971368130792,115.40544554544029,116.22636027406722,133.59129329859363,106.52971196583412,,120.30934843346132,110.09434485380903,104.00179820338796,109.31643177300376,116.4437221937069,109.91373393043152
KOR,2023-07-01,606342900.0,302303800.0,106849000.0,190676600.0,186152600.0,246813200.0,235584100.0,56045200.0,,32180800.0,42431900.0,25639900.0,25448400.0,63889300.0,170114000.0,107.26544133607584,111.3526320035155,109.4909060726264,114.8572571347338,113.19501620523798,114.19484448030708,127.28791974484506,108.16404516066775,,121.75768628311552,111.120160479343,105.26793339026472,110.68901173942734,118.08129197762918,110.3132807945534
KOR,2023-10-01,617070800.0,305093600.0,107896300.0,188596200.0,185694900.0,263090000.0,244552900.0,57599800.0,,30003300.0,42474300.0,25218100.0,25772600.0,64496700.0,171668000.0,108.37127356233988,111.90083566113472,110.2151158217743,114.66403854151214,113.55979053544576,117.17052054013612,128.71747231462376,107.62777105101873,,120.8548330574118,111.61762155287045,104.50975760363698,111.57790833091612,119.21072914491036,110.92738233011605
KOR,2024-01-01,635775600.0,309258100.0,109957900.0,195410100.0,189103400.0,273709000.0,246546400.0,57702300.0,,31433800.0,43660300.0,25324000.0,25914600.0,65031500.0,174444000.0,110.53673922881757,112.55211654307185,111.12358642156218,116.29753728589624,113.12312312312312,120.31841791538162,127.99573047147555,109.50491329150678,,122.84586524933565,112.93550097647407,105.90675655330467,111.07748754832792,119.60585968752012,111.73118518551728
KOR,2024-04-01,639523000.0,310578100.0,111462800.0,193085900.0,191680100.0,288677400.0,262927800.0,57655800.0,,29768000.0,44217200.0,25057100.0,25845900.0,65612800.0,175463100.0,111.35662666504382,113.00660986101316,111.81266181883112,116.35549893699591,116.4182576384258,125.2068438465582,134.92998136120667,109.6501437765302,,122.02200396792864,114.72412057433152,105.44364256107056,112.24415347534362,120.14883829949314,111.99419677848442
KOR,2024-07-01,639304200.0,312254100.0,112675500.0,193005200.0,190983500.0,288370500.0,264454200.0,60095600.0,,28615800.0,44805700.0,25714900.0,25464600.0,66132400.0,175483800.0,111.25711711087718,113.2902092421828,111.89036530664328,116.8826009493276,116.09282879448152,124.85241532308868,134.58920789312836,110.09161538757468,,122.26675326007076,116.19253350483382,106.82716075026484,113.07749693600242,120.2711230656475,112.01348626447454
KOR,2024-10-01,649601500.0,313095000.0,113413400.0,192017400.0,193452200.0,293335100.0,263873500.0,60751300.0,,27991700.0,45909500.0,24301600.0,25846400.0,66664000.0,178176400.0,112.78254166399006,113.58235995336192,112.34043649107376,117.44621664783824,118.49571870557229,125.8433671363742,134.0704817165184,110.38786649804486,,122.86060403892324,117.21384930796864,103.38246867887604,113.53519202639129,121.74116306420156,112.35862662167524
KOR,2025-01-01,652725700.0,316231000.0,114604400.0,191477600.0,192634000.0,298829900.0,269597500.0,62500400.0,,25211300.0,46369900.0,23696400.0,26416600.0,67835000.0,178984500.0,113.52061264977148,114.50438618883696,113.50622725134323,118.93617008060654,118.42666650272652,129.3794434556268,137.707898203498,113.37611969539206,,123.12068721339656,117.47661609866334,105.49080710501714,112.19479046773668,122.87012735311644,113.21282818750174
KOR,2025-04-01,661714900.0,319433100.0,116357600.0,188438300.0,190715200.0,299271100.0,264521000.0,59967400.0,,25658900.0,46974100.0,24846900.0,26390600.0,68089600.0,180890300.0,114.34127293512984,114.91259058231697,113.9165951980952,117.83889619152558,118.86758819621124,124.50553880575468,131.19389364466883,110.80266588323548,,122.6706634348302,117.9181247207314,104.94063884512884,113.94954209646846,123.65830226269324,113.359106313858
KOR,2025-07-01,670117800.0,323862800.0,118102300.0,190717900.0,193606100.0,305817000.0,271025400.0,61316800.0,,25459800.0,47677800.0,26238700.0,26967500.0,67489000.0,183351200.0,114.23762602073408,115.21889479616117,114.01288581170574,118.41162026157384,120.03870134121662,123.94432299278505,132.24202413800674,111.84910891811532,,123.0941053608726,118.66584366646588,107.97419025632796,114.77827480389696,123.0982776200039,113.4761218961374
KOR,2025-10-01,692116300.0,326932000.0,120119600.0,189179900.0,196896600.0,327026300.0,279472000.0,60731600.0,,25603200.0,48182500.0,23659000.0,27181500.0,69719900.0,184631300.0,118.11583988094831,115.85835407936354,114.83347083696212,119.46056435327206,122.70009684065164,134.07338348996518,136.61863596456067,112.57600023726904,,124.13251429042408,120.13788460579464,103.98052150677044,115.42479330420272,124.70134771371592,114.2505573875587
KOR,2026-01-01,764882300.0,331395200.0,121096800.0,198170800.0,196145000.0,412726100.0,297236500.0,66334200.0,,26323700.0,48632100.0,25223600.0,28211000.0,70585200.0,188363600.0,128.18694980063444,116.7805593143888,116.28894966504824,121.57106206927014,120.11086120121271,159.79972672761156,139.87685571723495,115.3634248228702,,126.22309385324311,120.19945871797724,108.86036615366024,114.21688698151785,124.58578894695874,115.33816410330516
LTU,1995-01-01,1760.6,1140.3,414.0,377.4,482.7,593.8,870.3,131.0,187.4,44.3,4.9,40.5,85.1,751.6,276.2,37.070726212283915,43.61612607099143,20.72798277674861,67.63440860215054,82.40013656538068,55.87654088642137,73.58586285617655,186.34423897581792,40.2924102343582,40.8294930875576,55.0561797752809,127.7602523659306,85.1,38.98138063378455,29.02785076195481
LTU,1995-04-01,1876.7,1215.4,443.4,379.4,391.5,694.9,868.6,131.8,184.5,46.2,5.9,43.7,93.1,783.0,290.6,38.554934670063275,44.511994140267355,22.113610293750934,64.14201183431953,72.64798663945074,58.68592179714552,77.11977270709403,140.51172707889128,40.161079669133656,39.69072164948454,57.28155339805825,128.52941176470588,87.00934579439253,39.28553509608148,29.386186672059868
LTU,1995-07-01,2030.9,1293.1,476.6,397.3,435.6,773.7,948.2,141.5,182.9,54.1,6.4,47.1,101.7,815.3,305.6,41.78806584362139,45.663535560420925,23.781248440696572,72.79223158666179,82.04935016010549,59.96279934898861,76.5232830280042,148.32285115303984,41.82483420992454,44.235486508585446,56.14035087719298,130.4709141274238,89.84098939929328,39.84264281874603,30.14698628785637
LTU,1995-10-01,2148.8,1384.8,520.2,429.5,459.4,826.0,1041.6,174.6,198.9,34.5,8.8,53.1,111.8,880.4,334.4,43.16679724381768,46.610568832043086,25.339763261727317,69.45342820181112,93.4119560797072,59.08440629470672,72.43393602225312,143.11475409836066,44.73684210526316,29.286926994906626,63.309352517985616,132.08955223880596,91.78981937602629,41.56162960864844,31.176580272235693
LTU,1996-01-01,2303.6,1477.2,550.3,470.6,520.8,911.8,1156.4,207.3,200.7,40.4,6.2,61.2,129.6,952.0,342.7,45.90490614164442,50.92915014652646,27.26416963931827,68.07464197888038,90.16620498614957,62.315472936030616,76.23442547300415,162.0797498045348,44.88928651308432,35.84738243123336,41.05960264900662,146.0620525059666,98.8558352402746,44.79156864590195,33.52900890323843
LTU,1996-04-01,2341.1,1539.4,564.0,452.5,454.8,929.0,1146.1,167.7,208.5,53.5,8.2,65.8,141.1,993.8,360.1,46.94876165647248,52.58411614005123,28.36451418225709,68.98917517914316,73.72345598962555,66.20581527936146,78.31226511786811,121.875,47.13995026000452,44.21487603305785,48.5207100591716,151.26436781609195,103.29428989751098,45.97733055748323,34.64832098527855
LTU,1996-07-01,2525.4,1582.1,612.8,490.7,555.4,1045.6,1270.4,193.0,219.7,54.8,8.3,69.8,149.3,1022.3,374.5,48.90300342750915,53.783655153657875,30.005386084316697,74.56313630147393,81.56851226318109,64.71097908156949,79.91444926715734,131.740614334471,47.93803185686232,46.3229078613694,50.0,153.7444933920705,106.11229566453449,47.21939953810624,35.527938525756575
LTU,1996-10-01,2607.4,1700.3,620.2,557.3,563.5,1135.9,1412.5,251.6,237.2,45.5,7.2,77.2,159.8,1080.7,401.5,50.16642616642616,56.226851851851855,30.59543189778502,71.01172273190622,70.01739562624255,65.86836764279502,75.26108269394715,151.56626506024097,47.78404512489928,38.46153846153846,42.60355029585799,158.8477366255144,109.45205479452056,49.60980536173338,36.97393866838567
LTU,1997-01-01,2780.2,1754.4,648.0,612.0,656.4,1224.2,1502.7,281.1,250.5,54.4,14.5,90.4,156.9,1078.6,434.2,52.435827313705886,56.0672397814068,31.69789169887003,74.04718693284937,78.3480544282645,70.96811594202899,77.34314684234906,156.51447661469936,49.31102362204725,47.80316344463972,70.3883495145631,160.0,108.58131487889273,48.787769133345385,36.849698718492746
LTU,1997-04-01,2880.7,1742.9,708.8,592.6,769.8,1259.1,1599.9,231.6,282.4,55.5,12.5,92.5,161.7,1067.7,435.5,53.06035991232432,56.80714448681594,32.95824421091788,73.29622758194186,86.20380739081747,67.9712805009717,77.36460348162475,127.81456953642385,49.92927864214992,54.57227138643068,56.81818181818182,161.43106457242584,110.30013642564802,48.65566897557419,36.94748451684059
