code,date,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl
HUN,1996-10-01,1909957.5,1634852.9,139331.4,418135.6,352926.8,75627.5,274048.6,67669.5,82404.1,125771.6,107169.6,288942.7,57542.8,1003548.8,274498.9,0.0,26.070757692727007,26.51640573284048,33.31246891855706,30.35991038163173,33.69604995611444,21.23691498269933,26.436634136722997,58.79023451108699,17.506233629883525,15.83687309030038,27.870188980714964,20.14418427343296,27.580131385084066,24.14570235097208,23.2702682517414,
HUN,1997-01-01,2074765.2,1794015.8,139149.0,478168.7,395999.4,82054.0,319402.0,74951.3,74442.3,136801.1,112784.7,307416.0,59860.7,1085658.1,278379.1,0.0,28.073991227258304,29.042325449350347,35.910651901084606,33.04963070391405,36.02195814569594,23.4686823484928,29.51752002631978,63.01054893468202,21.316795477909277,17.082623540215394,28.96369109114708,21.76897185058708,29.009557631227217,26.374740764093367,23.327209201867152,
HUN,1997-04-01,2158735.6,1855698.3,142376.0,502653.0,416859.6,87128.8,330464.1,80376.6,75131.4,144666.5,119127.4,313754.0,61037.9,1124557.9,306416.1,0.0,28.90518403054218,29.626980850147447,34.95792311005106,33.69328707575049,36.39740281239752,24.659250204694693,30.274900306428098,64.97289178783248,21.87710380846112,17.962075227989285,29.9916490832496,22.47768486881008,30.171286268330032,27.243293389300376,25.408858800837848,
HUN,1997-07-01,2263888.1,1969434.2,146278.6,545707.8,457253.9,96884.2,344516.3,86314.9,77580.2,154764.3,126474.5,328027.1,63013.0,1180690.3,292890.3,0.0,30.055579416374904,31.156525520807545,37.87417874411771,35.198913590127574,38.358173446756794,25.947916262140797,31.53233490240083,67.65694210490425,22.709900648099904,19.380419833147183,31.90683143161391,23.39488675670671,31.544716423947612,28.559388462686307,24.112534265177672,
HUN,1997-10-01,2363122.4,2034118.5,147484.5,563041.1,477457.8,103638.9,358182.7,91021.2,81912.1,159372.1,130162.4,343004.9,63986.4,1227641.7,327028.4,0.0,31.117788674570168,31.91999144330434,39.559934637437344,35.69130403969446,38.97478202600089,25.353066728639313,32.30678715220947,69.75638467127105,24.254965833384414,20.14424235162129,32.47712346219314,24.441883269370862,32.700528787947704,29.56180519114251,26.47181219435099,
HUN,1998-01-01,2488559.3,2143115.1,158416.5,591010.5,504659.9,107438.3,378065.4,96439.5,87589.2,164081.1,137075.6,359898.6,64962.3,1288111.8,342699.4,0.0,32.50569123406597,33.42825532892721,41.58360873479823,36.84760096764695,40.53660528635479,26.644110737493573,34.6463589814083,70.89523711506936,25.438483121837766,21.49993258385448,33.75173897948682,25.51312488436108,33.1690089067073,31.080024454574815,27.51718220991383,
HUN,1998-04-01,2567657.7,2213918.6,160496.1,616229.1,523988.5,108401.0,394277.2,102205.8,90471.3,170542.7,138663.8,371900.5,66784.0,1334845.3,352558.1,0.0,33.02807278078328,34.01339058404061,38.76417764810449,37.45783684946448,40.688177984556944,26.41899010686188,35.826266633530985,72.80222069787868,26.385080147138385,22.621524436337815,34.30702136571652,26.15391052828859,34.307407397894316,32.05908479991023,27.96043485150261,
HUN,1998-07-01,2661958.8,2286017.4,162014.0,634167.0,512356.7,106924.8,407206.5,107393.2,91461.5,176653.4,146158.1,387876.5,68834.0,1385583.1,375909.5,0.0,33.925749124505856,34.77758609851578,39.04702639206286,38.55724675015781,39.92223855833943,26.165482641185587,36.24355923871584,74.69521864688764,26.829012875133618,23.51112807588578,35.78373669721805,27.04612421038348,35.419003612188824,32.92505310108785,29.57892447485163,
HUN,1998-10-01,2737822.0,2380943.9,164809.4,653476.9,543123.5,113999.9,421019.9,114890.5,92234.1,186949.7,150518.5,400314.4,72173.8,1438100.9,362074.1,0.0,34.88406480361842,36.16443757248247,40.522902493885034,39.96574994573701,42.321273214426945,27.402715467259977,37.14310996117008,76.70284037613537,27.155534854580228,24.870952211110357,36.79491397893096,27.68492438926439,36.874201066981115,33.87906366816999,28.396075555747263,
HUN,1999-01-01,2755646.8,2380138.8,156538.0,656038.7,527204.6,119153.8,419836.7,119597.0,84027.9,197387.8,156497.6,407202.0,75676.1,1460225.0,362842.6,0.0,35.10736050080826,36.26959415319474,38.98437118656055,39.66981783255088,41.16806975521845,27.897005153581983,37.527091467551955,80.63704866392655,29.840343248875325,25.596822789271695,37.76136574217061,28.09053911564215,37.78483006685085,34.73148434118996,28.101823848274165,
HUN,1999-04-01,2850482.2,2449552.6,154383.1,660124.3,532469.0,122861.7,427984.4,123503.3,85842.1,204568.9,163263.0,429037.0,78818.8,1513017.5,401137.1,0.0,35.918512087042274,36.906708398651936,40.02122082751895,39.37911661713091,40.63623022798748,28.512929503998855,37.48738477245467,80.73071437255936,30.62727651893696,26.300135827554932,38.92290945189941,29.587097662241582,38.79273134615583,35.57592130048263,30.761563947806035,
HUN,1999-07-01,2961231.7,2542633.2,161016.4,679362.8,568161.0,121588.7,437930.6,139807.0,89628.2,213110.3,167509.2,440595.1,82213.0,1570793.5,419396.6,0.0,36.620507702560026,37.60159496352837,37.007930842210115,39.686725255207385,41.39972443466224,28.096766306997715,38.08253776334161,88.67688408329629,31.93352221389298,27.147055024459192,39.53973088022646,30.357818341369818,40.121203484819794,36.65291383353847,31.594651646554983,
HUN,1999-10-01,3057360.6,2611814.5,162919.4,691796.8,602247.9,132426.8,446637.3,141670.7,90465.7,219044.0,175501.2,465096.0,85386.1,1623801.1,469816.7,0.0,37.37611179442526,38.13589403192195,37.192821932431265,39.17714920758214,42.57382032816701,29.959038627122094,38.57110398535077,85.59992459364861,32.29980009375849,27.58674887965513,40.69036352128057,32.13379935458249,41.78050118340271,37.56484604600305,35.07845819454204,
HUN,2000-01-01,3152586.0,2661126.6,166962.2,698034.1,589283.6,136535.7,465150.3,140125.5,96155.6,231497.9,182398.1,466231.9,84429.8,1665989.2,479250.3,0.0,38.22073829177055,38.64048421410933,43.31818756144079,40.58136535438097,42.93505907979003,28.66278662114849,38.80851308800929,84.97115084334135,32.94572820038059,29.067656809188627,42.00595735429723,30.933234696991818,41.350853245998245,37.620491639785115,35.09385889707302,
HUN,2000-04-01,3263375.1,2772263.4,160457.2,736692.7,618452.6,137276.1,487114.0,141824.1,98777.2,238622.2,191755.8,488945.0,86282.7,1733321.0,482756.1,0.0,39.194506510626645,39.86488927184178,43.172093003232995,41.940730164206386,44.4517166685582,29.16257813182123,40.084953630423065,85.46204936673621,33.246282911067546,30.09561088910761,43.02019319128162,31.976097238674395,42.27434544918271,38.68334496073687,35.08851461128341,
HUN,2000-07-01,3429301.4,2936987.1,172782.4,784345.8,670136.7,148222.7,510492.5,146401.3,101191.8,252337.7,205513.0,510201.5,89617.6,1815755.5,489117.2,0.0,40.81890257818764,41.752525086383464,46.52238054067852,43.30089332758009,46.451934758187974,31.062304331689575,41.7880659879683,85.38784342201575,33.8521744424811,31.820101423241848,44.655353099374366,33.20712882453618,43.2503806589079,40.107604904565946,35.472108017074454,
HUN,2000-10-01,3523958.9,3021745.2,175584.2,824881.7,684317.2,154508.4,532687.2,147160.1,103148.3,256562.2,219818.1,528973.6,90949.8,1879299.4,515170.4,0.0,41.17408188905339,42.267013897130894,48.00744346382453,44.47913955409118,46.0607690709878,31.54687028162575,43.426159284979704,87.90001768033946,33.79699711270919,32.879273637766445,46.069840990399065,33.56224050620222,42.622895504551686,41.057194811983855,36.73456581840502,
HUN,2001-01-01,3669671.6,3164000.4,181850.9,861715.7,747491.3,176372.0,559664.9,151576.4,108236.7,263907.4,231467.4,531751.0,98372.2,1944976.0,480290.6,0.0,42.57659286326456,43.805191471097075,44.88739207394028,45.86240751378282,48.8572850654777,34.36410181572189,45.63635063407683,87.10826783871197,36.98953298265567,33.989951672254875,47.00486096684441,34.13690197620674,44.60262295825257,42.40311373939536,34.35322125509658,
HUN,2001-04-01,3885818.0,3332805.6,204170.8,876144.4,755372.9,176775.8,584650.0,159054.9,111515.5,277650.8,252147.1,570524.3,105403.0,2060945.6,537250.5,0.0,44.72861838233643,45.850594860529505,47.71623430011867,47.28254114940348,50.29865649026769,34.8346810958741,47.60331768214304,89.00825308567362,37.711063835111595,35.58983655127851,50.27945649306379,36.36911685266081,46.24287346967427,44.496901748571446,37.79209534305448,
HUN,2001-07-01,3971198.5,3390075.4,197677.4,869602.0,742562.5,185309.0,608801.3,164801.3,115606.4,279936.9,261459.2,588612.2,109352.1,2128569.4,573299.7,0.0,45.313812648492025,46.16409923726077,45.74261572619787,47.64030643340428,50.59430874538788,35.52447139546689,48.83373216535831,90.81387435492624,38.478877064796706,36.30576866585782,50.792368028023894,37.06958356971053,46.73378366712338,45.37564361338654,40.19187370785477,
HUN,2001-10-01,3922444.4,3458120.7,191492.9,870884.3,726606.9,181382.2,634537.8,171287.4,120309.4,294469.8,273268.2,627043.6,112846.8,2233763.0,500003.1,0.0,44.42419872785865,46.85712025594314,46.11475413783886,48.02024175972629,49.92087348744488,35.327156901469245,49.74518966409064,93.84623645074052,39.277583980699006,37.55371561027667,52.30465869966167,39.053384381962125,48.00522733682759,46.8979420011619,34.6262630543665,
HUN,2002-01-01,4283645.6,3705841.4,201219.2,938948.6,807774.6,233681.0,656589.1,182445.1,128487.4,304209.1,282121.9,658831.5,118045.8,2330729.9,548445.7,0.0,47.423224591724654,48.91449974804523,50.83746221977323,48.502815874316795,50.772584029288865,37.04197448984283,49.94311517099412,89.52291274017148,40.486847731521614,39.57491670587831,52.73797448809255,42.26491792703184,48.54080451073405,48.265712019977485,37.6244706069596,
HUN,2002-04-01,4291291.9,3728852.0,186036.7,947964.7,810992.5,217320.8,673507.3,188532.7,134145.2,303510.6,295132.6,652680.8,120788.0,2368297.1,548789.4,0.0,47.258061461034856,48.97172114287539,52.82574775570356,48.803623175870925,51.05027951388102,37.25350201686207,50.82328681914795,92.16534871078883,41.955827674384864,40.02691402743336,53.65090335705577,40.93253671728959,49.4713656026809,48.50476599898374,37.33820281526506,
HUN,2002-07-01,4416564.4,3813107.4,184914.2,959021.1,823431.2,216748.5,691899.2,194085.1,137165.8,312393.8,308569.4,671012.3,125821.8,2440947.3,603224.4,0.0,48.20103882665027,49.70394204378574,55.453686682240885,48.78608246609798,51.01410070733692,37.92957841616184,51.400583957070985,94.35668690718693,42.39489502483748,40.7377114810382,55.44328843287284,41.73208097094282,51.356004427769555,49.44786949629379,40.466388462554775,
HUN,2002-10-01,4487695.6,3918180.7,189965.9,973671.5,814347.1,207308.7,705370.4,201600.1,142701.7,306134.5,310663.2,764808.5,134833.4,2566111.7,598910.5,0.0,48.39798072689293,50.47068570925323,55.795817617137914,49.406598574529454,51.14725777241986,37.99412279595685,52.498064545707464,95.8629635811266,43.93568532694904,40.624991706057365,55.058015372700254,44.17757269116986,54.252516705273784,50.84781977368593,39.816165425455424,
HUN,2003-01-01,4536688.1,3911629.8,176743.4,958452.5,811343.2,194694.0,654547.4,208314.1,145832.2,313073.0,328388.7,797817.2,116558.6,2564531.2,611586.3,0.0,48.60169408635591,49.98517298436223,47.48574098388757,48.337861733650584,49.27218539201518,36.485261055684,48.52024704468602,93.67256123828273,43.6603483913307,39.7330359507745,57.46583736153432,46.49320688168544,49.50340977092506,50.32952336902144,40.65656505222718,
HUN,2003-04-01,4685627.4,4010973.0,190222.7,1002069.8,855587.4,230922.0,689815.5,213310.0,151350.6,332528.3,325955.6,765246.6,121222.0,2599428.6,669440.0,0.0,49.6715422748774,50.64797262793907,53.536882425702515,49.73608210110681,50.76598671520716,37.964669423186,50.67837184878966,94.3108007553353,44.63366039979333,41.09663177190134,56.76638651715683,45.33720007109426,51.12742505413378,50.79471238216041,44.226360427660666,
HUN,2003-07-01,4836082.4,4142822.1,184862.7,1065898.5,913660.3,230589.4,718967.5,220466.6,153564.2,335343.7,326625.4,797886.5,125529.4,2678383.4,686134.9,0.0,50.66482091736714,51.745907963221576,53.46457596986639,50.74372099721383,51.915921078007045,39.12495874807951,52.33818870233133,95.75791164874934,45.11176725126856,41.37620828879668,56.537452457102134,47.58458946489541,53.87319803097734,52.20525188010922,44.64358843060491,
HUN,2003-10-01,5050794.3,4355905.2,194613.2,1128256.6,973572.0,237332.7,746410.5,225359.3,162549.9,357238.1,338580.3,824225.8,129745.0,2784108.9,720512.8,0.0,52.39284474837796,53.77172679339031,55.949410903587825,53.31882647567998,54.285351215302526,40.04898701666875,53.727405061145376,96.6446167932122,46.81535844227883,43.19833600150138,58.35005868089485,48.88466155044577,55.91613334195272,53.73405520205502,46.809795332759755,
HUN,2004-01-01,5200607.5,4336983.9,206359.4,1151100.1,983337.2,237265.1,757620.7,223405.1,162263.5,349556.8,343538.5,785923.5,126096.1,2748404.2,834352.5,0.0,53.070508057284634,52.88444052041605,42.63992220815764,54.08237819990314,54.976391180494645,40.31550631948885,54.39334518189432,97.5235945835043,46.057507345170954,43.28896079289022,60.37030704218471,45.87972248122076,54.65484247779172,53.10665844677947,52.55090134902392,
HUN,2004-04-01,5279886.3,4552872.9,265213.1,1166142.0,990337.7,242362.2,776744.4,228727.8,166982.2,352259.4,355499.6,870119.0,129774.3,2880106.7,745157.6,0.0,53.29849589213186,54.752952304361514,47.92837483487032,54.05975480813627,54.64567685996253,40.90348697542253,54.86667179018297,97.0690986869467,46.25090884414414,43.87530205891427,62.56145724187959,51.60472297747234,55.97136010599573,55.49698036315956,46.91517974377893,
HUN,2004-07-01,5286861.9,4604464.5,235410.8,1183479.0,1006328.0,240359.4,793558.1,228733.4,174163.0,356177.8,364494.8,891860.9,129320.0,2938308.0,677393.5,0.0,52.7453683702755,54.66115249367062,41.92786671753349,54.69408089552922,55.46732609013303,41.66270596102665,55.18071804919187,97.98548638599016,47.377021397908166,44.1083016700528,63.70572672842045,52.43398666158237,56.58300269701228,56.16347170851423,42.35889534394734,
HUN,2004-10-01,5264523.2,4519709.1,211815.7,1171376.6,989920.9,244634.2,803355.8,232108.7,184192.3,355265.1,376625.0,813481.6,131023.6,2896052.0,781916.3,0.0,52.323987310189466,53.49621446128413,39.63367205324066,53.5265781631143,53.85464112860493,40.89418362398525,55.14026260948182,97.25443546984786,49.86561170228606,43.71001749187631,65.04457485501514,47.69654484511817,56.26046911062208,54.829479782465675,48.00135228513351,
HUN,2005-01-01,5403216.7,4748969.2,211020.9,1211336.1,1029432.8,264199.0,818893.6,240856.5,196118.1,376835.0,381567.0,887557.9,140252.2,3042080.4,586317.3,0.0,53.20543907344677,55.674447669613,39.80358592903403,55.901456694183395,55.93042767701886,42.754279287479925,54.984923511673934,98.2106850831027,52.26700886271782,45.11698317058167,64.68892886145437,51.859741376126934,58.073304958947695,56.59052862174508,35.93965919689767,
HUN,2005-04-01,5568486.8,4792103.7,204446.7,1234155.2,1054113.9,280505.4,831790.7,245294.7,202452.7,382087.0,390014.1,889690.3,138304.0,3079633.4,812503.8,0.0,53.73216638582774,55.14591636639912,40.76413702952751,55.58363562329681,55.57133655499791,42.525624796282685,54.93161010721227,100.34501759655195,54.04930555110601,44.96740428978448,64.96023411488218,50.854978277651085,58.88496475732475,56.5112934290296,48.632607121719694,
HUN,2005-07-01,5696957.4,4869430.4,208251.2,1247603.2,1064252.2,289878.7,846201.5,253864.9,208906.4,387031.0,404159.9,879532.4,144261.9,3123957.9,851676.8,0.0,54.58324423289029,55.69513705820385,44.37100809710302,55.8805556634256,55.87218465539048,43.01324664960948,55.38882500035837,100.29361370439594,55.41585152508293,44.9193703853251,66.38431098665875,49.9859879575432,58.515693892236165,56.58645609555473,50.339950209554544,
HUN,2005-10-01,5851459.0,5007764.8,217136.2,1301163.3,1119342.7,284039.9,871206.2,261030.9,215059.8,388535.0,411814.1,932428.4,142421.0,3222495.3,871188.0,0.0,55.450741879077,56.628418336622886,42.63374081593384,56.29667662414458,55.8877799412614,42.77920656321578,55.68418191877428,100.46512540874076,56.77806241051691,44.283654739878905,66.73249482508679,54.35298542342099,59.98325433614141,58.12476972141141,50.85893648832771,
HUN,2006-01-01,5853991.3,5134140.8,207664.7,1309888.7,1133032.2,283567.6,902445.8,266096.4,237693.2,396530.6,415287.9,957684.7,145053.4,3320791.9,659284.2,0.0,55.06312953915827,57.528423713211346,42.67957808062982,56.53935583598102,57.42842419412547,43.7399256336304,56.10543705838406,103.29460283250756,62.32594385732326,44.232780553624515,66.29436128717933,54.82060376325959,60.95799943098796,58.89302026979695,38.029008412958895,
HUN,2006-04-01,6073241.9,5224394.8,214499.9,1371150.3,1197289.8,267523.6,927459.2,270391.5,242023.7,409927.6,437174.9,928143.0,148914.8,3364034.7,873046.9,0.0,56.30616125816831,57.84421619431292,44.06906169630424,57.382564660048295,58.48568414765072,44.33874798421513,57.147596398834445,102.45358278634764,64.08307424594582,44.90902453955738,68.27852490552206,52.85730288530782,61.28516499051182,58.99332368710081,49.95874190388546,
HUN,2006-07-01,6198041.1,5354606.5,226476.0,1410595.7,1235945.6,291454.5,954368.4,275199.4,249320.2,423426.5,449103.9,915479.2,148870.4,3415768.0,865102.2,0.0,57.153239266991605,58.993574758510434,48.66325178456203,58.761317972140986,59.67714210776583,45.75469113744767,57.89652836820596,103.27380941212232,65.29980343549188,45.78746537904599,69.49137121485366,52.73138660720221,62.772163422231166,59.63414342461853,49.25095583957949,
HUN,2006-10-01,6232591.4,5426740.2,212051.4,1420101.9,1247099.7,283988.2,970212.7,278763.7,260103.0,430338.3,463162.2,980944.1,153136.4,3536660.3,807162.7,0.0,56.9309852480256,59.109779784234725,47.81164792731505,57.90948939565752,58.16747095695285,45.50983550074918,58.85901515147839,103.87146728610143,67.83158662275355,46.49994521642107,70.70897949089044,55.46056803112527,62.93983707758954,61.194659755637346,46.03912342751333,
HUN,2007-01-01,6398577.6,5450836.9,222532.1,1425889.5,1211665.3,300321.9,986346.6,284088.9,239727.9,421156.0,425690.0,953506.7,152562.7,3463078.8,905314.8,0.0,59.17276178332861,60.02179194293832,51.59674094752731,57.212244545687746,56.35626608044922,46.937830742615496,60.27140833932831,105.25569129126104,65.18789576915349,46.70271238924413,69.59002875866913,54.022662956928805,62.99043186658289,60.96044149916393,51.92213424528515,
HUN,2007-04-01,6372391.9,5493702.9,227314.1,1444230.5,1222993.3,272057.1,1011401.7,294062.3,243186.2,436139.9,441071.9,937119.3,157509.1,3520490.4,893930.7,0.0,58.97582924522948,60.70853207870205,60.10493517372236,57.26799901898603,56.41805742015003,47.545307109677275,61.5649474102682,106.5768638754518,65.22314716324897,48.20128722465558,70.64357174615255,53.76668276210589,64.6477088123486,61.74878725261611,51.0734366117518,
HUN,2007-07-01,6491662.7,5615404.2,227262.8,1470883.9,1252944.0,262904.3,1033208.3,301101.9,249526.8,453770.0,457586.9,1006904.2,163452.1,3665550.1,876803.8,0.0,59.78545594594628,61.81679279430343,64.558105129616,56.78801188048018,55.85680794969292,47.60730572770443,62.6722753413813,109.55330839079906,67.59369796419895,50.015133388752616,71.75369900437325,57.80373254751049,65.93961227441338,64.06370363576255,49.5767533078119,
HUN,2007-10-01,6527420.0,5608626.9,220328.0,1478473.0,1250915.2,251705.7,1055013.4,306889.0,266489.0,474765.2,470558.2,969560.9,167814.1,3711089.7,923485.7,0.0,59.91981835998967,61.55294753972558,64.11543152233409,58.22206225247296,56.85426437025316,47.74745978643312,63.65459752614224,109.59511207564296,72.85883912623746,51.84996046532962,73.15401080026965,55.43355349467877,67.88332653748074,64.49639094845011,51.92895289479014,
HUN,2008-01-01,6987349.1,5954239.3,235235.1,1536882.1,1342093.7,282507.7,1077047.9,310504.1,252932.0,484175.2,494999.5,1008284.2,175214.9,3803157.9,1002300.0,0.0,63.4816482606643,64.6861432575141,43.32808390248215,60.6038849794347,59.34175399767256,55.539867199441666,65.66486375756415,111.5032085926362,67.79048662533462,52.70773457585682,75.42125479763466,57.39765006934164,69.76337415789389,65.90804052509007,55.178003976581806,
HUN,2008-04-01,6848933.4,5872644.4,237460.4,1498548.9,1266845.1,287999.7,1082775.6,311852.4,256087.4,478723.7,496406.6,1049185.7,173125.1,3848156.5,993114.2,0.0,61.90925833171448,63.46862273827329,39.71639604000802,59.60988127340213,57.93294577993088,54.372887384570774,66.34340987934945,110.81186432908794,69.11306384839177,52.463313937005275,76.02093580160209,60.17448084321128,69.71818365963775,67.02207648416207,54.84936936001515,
HUN,2008-07-01,6694583.0,5738301.3,242071.9,1441823.7,1198965.9,277473.3,1090872.9,310648.4,255939.2,475372.0,505414.0,1021143.2,172921.6,3832311.3,963711.7,0.0,60.66567503448712,62.07274413822513,39.8392650423438,59.784240406814746,57.62077855719426,54.44364716886395,67.48981456327671,110.58912821213856,69.68621230264723,52.052453655641024,77.95756227563142,57.80832880253565,70.24382000654823,66.82492296707922,53.86845067060851,
HUN,2008-10-01,6692696.4,5758153.4,232443.7,1396426.1,1163825.6,292785.3,1103237.6,314538.1,255699.4,486432.1,512938.9,1032324.9,174120.4,3879291.3,944649.2,0.0,62.86368368196928,64.8195508027988,39.36042528360763,64.3883036433674,61.96770668568289,56.754150888718094,69.2649774758372,111.56444416069009,69.40072321314432,52.992471730861325,80.29842951689811,59.08136784117837,69.85305297498623,68.13152256775469,53.4200813078473,
HUN,2009-01-01,6627930.3,5700444.4,203979.8,1414312.1,1153704.4,274046.1,989417.3,319170.2,283190.7,498010.2,498600.9,1012857.4,167094.5,3768341.2,912868.6,0.0,64.99089171706397,66.93810732202591,40.850544497557635,67.47512236947435,66.42974230805306,54.600678169798265,70.35141460114026,107.29192683970562,76.92713278108052,54.030014034496915,78.627478314404,58.66576201712598,69.64319503987423,68.49828081792266,53.43042565010863,
HUN,2009-04-01,6605969.3,5623031.9,194796.0,1361595.6,1117855.9,289836.4,996482.6,316344.0,284992.9,488128.7,498468.3,1018186.9,168935.6,3771538.9,980710.9,0.0,64.74457782712737,66.04019970875298,39.6434862155669,66.99962873543451,65.81012015780686,55.459830158857734,70.62710308009005,106.75543379772068,78.74245987626351,52.50799406299771,79.65015936637585,58.040701522849815,70.12362651617131,68.33085504054388,57.96873246128413,
HUN,2009-07-01,6546585.9,5538117.5,191681.4,1368522.8,1117860.7,264308.9,994026.0,315560.3,281834.2,503699.3,494634.3,993783.7,167804.3,3751342.2,1017642.1,0.0,64.19601810852113,64.95632137801127,36.905498124317944,66.00861411326996,64.05541105319303,54.478685597046095,71.82860437926246,104.9569808499259,78.23112521456821,53.23660963179176,79.12377693377114,56.82789038293122,69.73638824635347,68.14488398860473,60.94202435088889,
HUN,2009-10-01,6656029.7,5614064.0,202326.8,1401566.7,1137264.6,262233.5,999365.1,311663.4,252360.2,520377.8,501562.5,1008056.0,164535.6,3757920.8,1061410.4,0.0,65.3216502314654,65.85748518211744,39.669883625586294,67.88645120666482,65.99600460181665,55.27752857116357,71.26600412307558,104.71153070823816,70.17315258950295,54.38980170705975,79.33395305755131,57.68525150173607,69.70524239466407,67.97493007144229,63.847157154080854,
HUN,2010-01-01,6726234.6,5670894.3,196109.4,1386670.0,1133451.5,237241.5,998621.4,306982.0,276898.9,537635.9,506574.7,1043923.5,169480.9,3840117.2,1039312.5,0.0,65.9209663994148,66.411366746224,49.92378141916249,64.66358330924388,62.36918281374032,52.8860547239249,71.82019588671696,103.67566997997962,79.1651347242132,53.859616309918955,81.13600890522581,59.44048398576513,70.47579642466556,69.34276423928713,62.13751435115387,
HUN,2010-04-01,6792870.5,5748399.0,194595.8,1482068.8,1228985.9,241745.0,1014919.4,308152.8,281734.5,559636.2,516359.2,983885.7,170136.6,3834824.5,1046703.1,0.0,66.05150793420822,66.72959259210847,51.20249524143313,67.44841607569745,65.32474424457949,54.6815871130194,73.25419231308341,104.04732481108567,80.72105994373426,54.691201843509816,81.01742326036482,55.85409873086335,70.71972705813108,68.83210163105802,62.54930665909408,
HUN,2010-07-01,6913773.8,5888280.3,205105.9,1524936.0,1283933.7,249253.4,1038297.2,311513.9,282232.5,576084.7,531363.2,1004397.7,169269.0,3913158.1,1044115.9,0.0,66.72589451091977,67.87253600447615,51.303447787674365,67.86720860647509,66.28306031889271,54.76344273129302,73.54768258652803,103.41036480818484,81.43209930686817,55.76354968764903,81.88097035515594,57.115434230408994,71.41895754793605,69.64466779038091,61.96719616624689,
HUN,2010-10-01,6926025.7,5924340.7,228965.9,1520618.9,1289133.6,237533.1,1053303.0,314607.3,285039.1,580325.1,526409.0,1013186.2,170445.5,3943315.1,1022178.4,0.0,66.9002167168745,68.31776700744439,57.304997589828325,69.0933099323511,68.26377821665409,55.279311290162674,75.36887388146448,102.96079039063648,84.17126887466343,54.50093651530656,81.57459205653097,57.21756756855966,71.62276811133191,69.99351400298906,60.45645529132323,
HUN,2011-01-01,6984053.2,5932804.8,254885.5,1499072.0,1274225.9,248064.6,1076193.3,317793.2,281985.2,561485.9,545388.8,990983.4,169865.8,3943695.7,1048793.3,0.0,66.65645003374075,67.51604178967393,55.93034750542823,67.86034784838255,67.02591060044621,53.66185739354356,76.01071502076287,103.18078289850696,83.42448873932177,52.79975994548182,82.83402054277296,55.58780063491195,70.31005983974026,69.39200697239372,61.73847302733193,
HUN,2011-04-01,7046185.8,6023520.0,302123.6,1505786.1,1279742.6,240773.4,1084507.4,320264.6,283129.0,571879.4,547564.6,1007696.0,169790.7,3984831.6,1016015.0,0.0,67.37402620398039,68.740792461903,67.94363435192098,69.0777507584952,68.18789287189831,53.11138498162624,76.553758936858,102.92274413431376,83.8412846568693,53.457679183854395,83.04141086105072,56.47164100279956,70.30784348070218,69.95984223134312,59.47225358875509,
HUN,2011-07-01,7123518.1,6013774.2,287594.4,1508692.8,1273739.5,235120.1,1086528.9,320445.6,287854.5,584650.9,540532.0,1018603.1,170951.7,4009566.7,1142300.6,0.0,68.03205366927016,68.60101725645015,61.766182099098856,69.8793277786869,68.1579636100094,54.31727680014268,77.13407775263187,102.28313650461692,85.57397283852917,53.98415168466028,82.79594466341649,56.65182503860666,70.40792119333547,70.29009543218399,66.93616128846448,
HUN,2011-10-01,7276637.8,6230636.5,287392.5,1636224.7,1397969.2,254591.9,1097656.4,321318.6,293152.3,557492.8,550205.6,1015971.4,171395.8,4007193.0,1045933.1,0.0,68.719311515517,70.14727520255434,61.49729931221371,73.6178946103894,72.85752844620184,54.58881159635329,76.99089911364712,101.35705870199185,86.96463327555513,52.266805471594246,82.97514284865454,55.677240908996005,70.95219013334702,69.70585805596264,61.489787074760784,
HUN,2012-01-01,7176096.7,6054504.8,295196.3,1593209.3,1345133.2,229776.0,1075105.1,320551.9,279781.5,554819.1,543813.0,998996.9,168653.4,3941720.8,1118360.5,0.0,68.70915045430394,69.14788899525553,71.6317142227619,72.57984396791308,70.68526280963385,54.15020545291551,75.97383815734177,101.18188452549752,82.91188118694517,52.195616565836694,82.4968927873984,55.157937431269765,71.6732835094,69.00374381454121,65.82981250496287,
HUN,2012-04-01,7183384.5,6060364.2,258814.9,1588585.9,1342401.4,221188.6,1078922.8,321653.3,275049.2,558331.5,541452.7,1036897.2,169978.0,3982284.7,1104546.1,0.0,69.43229508756222,69.83684374136311,74.53234223695888,73.16553501494273,71.16049154970044,52.860391665025645,75.67140382040986,101.73692710504558,82.08321570176952,52.48071844240225,82.4737618373134,56.968207434939785,72.26080173108275,69.56064917839235,65.84413124068416,
