code,date,emp_agri,emp_employees_agri,emp_selfemp_agri,hours_agri,hours_employees_agri,hours_selfemp_agri,emp_public,emp_employees_public,emp_selfemp_public,hours_public,hours_employees_public,hours_selfemp_public
IRL,2006-07-01,113.1,26.3,86.8,77.9,15.6,62.3,454.0,435.8,18.2,164.2,157.4,6.8
IRL,2006-10-01,111.4,25.4,86.0,76.8,15.3,61.6,459.1,442.1,17.0,168.9,162.5,6.4
IRL,2007-01-01,110.4,25.9,84.5,75.7,15.4,60.4,465.9,448.2,17.7,172.0,165.1,6.9
IRL,2007-04-01,110.0,24.9,85.1,75.9,15.3,60.7,462.4,443.4,19.1,167.6,160.9,6.7
IRL,2007-07-01,112.1,21.0,91.1,75.3,13.5,61.8,472.7,452.9,19.8,171.5,164.3,7.2
IRL,2007-10-01,116.3,22.6,93.7,79.1,15.2,63.9,473.3,453.3,20.0,173.5,166.1,7.4
IRL,2008-01-01,118.3,23.7,94.7,78.4,15.3,63.1,473.4,454.9,18.6,167.8,161.8,6.0
IRL,2008-04-01,116.5,25.3,91.3,77.5,16.3,61.3,478.5,460.3,18.3,174.1,167.6,6.5
IRL,2008-07-01,112.1,23.4,88.7,73.3,15.0,58.3,480.0,460.9,19.2,171.6,165.1,6.5
IRL,2008-10-01,117.6,25.4,92.2,77.2,15.6,61.6,493.8,472.6,21.2,177.9,170.3,7.6
IRL,2009-01-01,111.7,24.4,87.3,70.8,14.4,56.4,485.5,464.6,20.9,175.1,167.4,7.7
IRL,2009-04-01,114.0,22.0,92.0,72.8,13.9,58.9,487.2,464.0,23.2,176.7,168.2,8.6
IRL,2009-07-01,113.0,21.2,91.8,72.4,13.4,59.0,483.6,460.7,23.0,176.0,167.5,8.5
IRL,2009-10-01,111.1,20.0,91.1,71.6,12.8,58.8,486.1,461.9,24.2,172.4,164.0,8.4
IRL,2010-01-01,106.4,20.2,86.2,70.3,12.9,57.4,485.6,461.8,23.9,178.6,170.0,8.6
IRL,2010-04-01,110.6,23.2,87.3,70.6,15.9,54.7,487.0,463.6,23.4,176.7,168.3,8.4
IRL,2010-07-01,113.0,26.2,86.8,71.6,16.8,54.7,492.8,469.3,23.5,180.2,171.7,8.5
IRL,2010-10-01,111.8,28.0,83.8,71.3,16.9,54.4,485.6,463.1,22.5,171.4,163.6,7.8
IRL,2011-01-01,109.2,27.8,81.4,70.6,17.2,53.4,483.7,461.6,22.2,176.8,169.3,7.5
IRL,2011-04-01,111.0,27.2,83.9,70.8,16.4,54.4,480.5,458.8,21.6,173.4,165.9,7.6
IRL,2011-07-01,106.6,25.6,81.0,68.5,15.0,53.4,476.8,454.5,22.2,171.1,163.8,7.3
IRL,2011-10-01,104.5,24.9,79.6,66.0,14.0,51.9,479.5,457.5,22.0,172.0,164.3,7.7
IRL,2012-01-01,105.4,24.6,80.8,68.5,14.3,54.2,479.0,455.5,23.6,171.9,163.5,8.3
IRL,2012-04-01,112.2,24.8,87.3,69.3,15.3,54.1,481.2,457.6,23.6,174.0,165.9,8.1
IRL,2012-07-01,109.1,25.8,83.2,67.8,16.5,51.3,483.2,459.2,24.0,176.3,168.3,8.0
IRL,2012-10-01,108.4,24.9,83.5,69.1,16.0,53.1,479.9,455.2,24.7,175.7,167.5,8.1
IRL,2013-01-01,108.1,26.1,81.9,69.4,16.3,53.1,487.1,461.9,25.2,179.1,170.5,8.5
IRL,2013-04-01,111.7,26.7,85.0,72.1,16.2,55.9,486.3,461.9,24.5,179.4,170.8,8.5
IRL,2013-07-01,111.4,27.3,84.1,73.6,16.3,57.3,484.2,461.5,22.7,178.3,169.6,8.7
IRL,2013-10-01,116.6,30.4,86.2,72.7,16.4,56.3,489.2,466.4,22.8,180.8,172.5,8.3
IRL,2014-01-01,110.6,27.7,82.8,70.7,15.9,54.8,492.3,468.1,24.2,183.0,174.6,8.4
IRL,2014-04-01,107.7,27.0,80.7,68.1,15.0,53.1,494.7,471.7,23.0,184.4,176.2,8.2
IRL,2014-07-01,108.7,26.9,81.8,69.7,15.4,54.4,501.6,475.5,26.2,188.0,178.7,9.3
IRL,2014-10-01,105.9,27.5,78.4,71.2,16.3,54.9,501.1,475.6,25.5,186.3,177.0,9.3
IRL,2015-01-01,107.9,27.0,80.9,73.0,16.0,57.0,507.0,482.9,24.2,186.0,177.1,9.0
IRL,2015-04-01,110.9,26.7,84.2,73.2,16.2,57.0,506.5,481.7,24.8,184.9,175.8,9.1
IRL,2015-07-01,112.0,26.3,85.7,70.9,15.6,55.3,513.2,489.2,24.0,186.3,177.8,8.5
IRL,2015-10-01,106.8,25.4,81.4,68.9,15.4,53.5,513.5,488.5,25.1,192.3,183.3,9.1
IRL,2016-01-01,108.5,27.1,81.4,71.2,16.2,55.1,513.5,487.9,25.6,187.3,177.6,9.7
IRL,2016-04-01,114.2,27.0,87.2,76.0,17.9,58.1,516.7,492.8,23.9,191.9,183.9,8.0
IRL,2016-07-01,116.0,28.7,87.3,73.3,17.0,56.3,517.4,492.8,24.6,192.8,183.8,9.0
IRL,2016-10-01,111.0,27.0,84.1,73.8,16.9,56.9,525.2,500.4,24.9,195.0,186.2,8.7
IRL,2017-01-01,109.0,28.3,80.7,70.1,16.1,54.0,531.8,507.8,24.0,199.3,190.3,9.0
IRL,2017-04-01,111.0,28.9,82.1,70.9,16.5,54.4,536.8,510.3,26.4,201.2,190.9,10.4
IRL,2017-07-01,112.4,27.5,84.9,75.3,16.5,58.8,544.4,517.8,26.6,207.7,197.5,10.2
IRL,2017-10-01,112.7,26.0,86.7,75.1,15.7,59.4,548.1,522.0,26.0,208.9,199.0,9.9
IRL,2018-01-01,114.7,25.3,89.4,75.3,15.7,59.6,550.3,522.1,28.2,213.3,203.0,10.3
IRL,2018-04-01,106.6,27.4,79.2,70.9,15.5,55.4,558.1,531.7,26.5,217.3,207.7,9.6
IRL,2018-07-01,107.0,28.2,78.8,69.9,16.0,53.8,564.6,539.1,25.5,215.8,207.2,8.6
IRL,2018-10-01,104.8,26.2,78.6,69.2,15.7,53.5,577.7,552.9,24.8,224.5,215.6,8.9
IRL,2019-01-01,105.3,26.5,78.8,69.0,16.1,52.9,584.3,560.7,23.5,227.6,219.3,8.4
IRL,2019-04-01,101.4,25.3,76.1,70.4,15.8,54.7,581.8,557.6,24.3,228.3,220.3,8.1
IRL,2019-07-01,102.4,25.8,76.6,68.6,14.9,53.7,599.1,576.3,22.7,230.0,222.0,8.0
IRL,2019-10-01,107.0,29.4,77.6,69.7,16.7,52.9,607.0,580.9,26.2,232.2,222.7,9.4
IRL,2020-01-01,109.9,30.8,79.0,68.5,16.6,52.0,605.1,579.2,26.0,224.0,215.2,8.8
IRL,2020-04-01,99.3,22.8,76.5,61.3,12.4,48.9,581.0,552.1,28.9,208.1,202.8,5.3
IRL,2020-07-01,101.9,25.1,76.8,65.4,14.8,50.6,603.5,572.4,31.1,228.5,218.1,10.4
IRL,2020-10-01,106.2,25.7,80.5,68.6,15.5,53.2,613.6,582.4,31.2,233.9,224.5,9.4
IRL,2021-01-01,109.2,25.2,84.0,68.2,16.6,51.6,637.6,607.7,30.0,237.8,229.3,8.5
IRL,2021-04-01,110.2,26.7,83.6,69.6,16.7,52.8,658.0,627.4,30.6,245.7,236.5,9.3
IRL,2021-07-01,111.0,25.2,85.7,67.4,15.5,51.8,660.8,631.2,29.6,248.9,238.2,10.7
IRL,2021-10-01,108.4,24.7,83.7,66.6,16.2,50.4,681.3,651.4,29.9,250.5,241.2,9.3
IRL,2022-01-01,106.9,24.6,82.2,67.6,15.2,52.4,692.2,660.9,31.3,256.3,245.9,10.4
IRL,2022-04-01,109.1,24.7,84.5,69.6,15.6,54.0,689.7,659.9,29.8,256.0,246.2,9.8
IRL,2022-07-01,98.2,24.3,73.9,60.3,13.7,46.6,701.6,668.9,32.7,261.5,251.7,9.8
IRL,2022-10-01,102.9,24.6,78.2,64.7,15.5,49.2,695.4,663.4,32.0,258.3,248.2,10.1
IRL,2023-01-01,102.6,26.6,76.0,63.6,14.1,49.4,716.0,679.8,36.2,269.4,258.4,10.9
IRL,2023-04-01,102.9,25.5,77.3,63.9,13.5,50.4,721.3,687.9,33.4,265.2,254.4,10.8
IRL,2023-07-01,115.1,28.5,86.6,69.3,17.5,51.8,731.5,696.6,34.9,267.3,255.8,11.5
IRL,2023-10-01,112.3,28.7,83.6,65.7,16.2,49.5,742.6,706.7,35.9,268.0,256.7,11.4
IRL,2024-01-01,109.4,27.1,82.3,66.0,15.7,50.3,734.7,703.0,31.6,269.5,259.9,9.5
IRL,2024-04-01,106.3,28.2,78.1,63.9,15.9,47.9,760.2,724.2,36.0,273.1,261.8,11.3
IRL,2024-07-01,112.2,32.4,79.7,68.3,18.8,49.5,769.8,733.9,36.0,279.6,268.2,11.4
IRL,2024-10-01,107.8,28.9,78.9,66.3,17.2,49.1,771.3,736.5,34.9,280.0,268.7,11.3
IRL,2025-01-01,108.4,32.7,75.8,67.1,19.3,47.8,776.7,740.9,35.8,280.7,267.8,12.9
IRL,2025-04-01,111.1,32.3,78.8,68.3,18.2,50.2,777.2,741.1,36.1,284.7,272.3,12.5
IRL,2025-07-01,107.8,30.3,77.5,63.6,17.4,46.1,775.1,739.3,35.8,280.2,269.1,11.1
IRL,2025-10-01,109.9,27.8,82.1,67.3,16.0,51.2,798.4,760.6,37.8,289.7,276.6,13.1
IRL,2026-01-01,106.5,27.7,78.7,66.6,15.9,50.7,795.0,756.4,38.6,290.1,277.6,12.5
ISL,1995-01-01,11.726960060262114,7.388030545354672,4.335547351633916,5.310097563401573,4.3981492704306975,0.8914068693790859,40.32876306285389,38.72602222156155,1.6004040633558856,17.23979987665903,16.632322755877603,0.5985453992599229
ISL,1995-04-01,11.694265965250958,7.338464730367658,4.299712002103254,5.235859163877556,4.325753069270684,0.8877551702512311,40.34897365248117,38.783243671124715,1.60910384722287,17.339954791200775,16.747600976134017,0.5986894414048957
ISL,1995-07-01,11.598599778332266,7.360645184785303,4.304630224759054,5.216516682680442,4.274300620657824,0.8849163651570956,40.459700149222975,38.84495762808767,1.5963313094343135,17.36505783363914,16.767358763127135,0.6002069529502599
ISL,1995-10-01,11.572114151191764,7.296504746689468,4.257787393716232,5.208295762188193,4.257499471188959,0.9386290484149193,40.487983495762634,38.87021816420339,1.5935097160834595,17.38378950457411,16.778116042415352,0.6019431763129126
ISL,1996-01-01,11.622787632775653,7.398838102437114,4.236400075913336,5.112233619588898,4.195467589726633,0.8895758682137206,40.55849956233092,38.94714741875936,1.6006986040177482,17.430065802972955,16.824063450819505,0.599000678436589
ISL,1996-04-01,11.496365805146327,7.32808246291661,4.196177709872694,5.040527981513088,4.230643791298801,0.8880325551578703,40.546712752934965,38.88061819930433,1.6095607578526556,17.542668028032526,16.849451849775882,0.5992593466158962
ISL,1996-07-01,11.504909669035925,7.26816459073219,4.111943353922913,4.998331482489016,4.163897613810533,0.8828133333737831,40.43657369315638,38.8293382651908,1.597684823038317,17.474531409009707,16.874977142977936,0.6001557112384818
ISL,1996-10-01,11.36710637618105,7.1909023965047725,4.154806138710278,4.9246062389292256,4.071463691622411,0.8388217285735249,40.47426959517076,38.869574953614396,1.591237102444225,17.571792348422026,16.96701147551688,0.6010066537879974
ISL,1997-01-01,11.210942884118108,7.098517639584362,4.038611662887749,4.914611109734026,3.992825851030742,0.8852879218690515,40.40125678170093,38.660121619827635,1.600175612935243,17.619729681260313,17.015968169599738,0.599459252779749
ISL,1997-04-01,11.099550159465483,7.016485258281114,3.9899901591285163,4.843573384314606,3.9439461485690126,0.8886239517198871,40.255090083337016,38.58320474239989,1.6119630439353791,17.647914565084147,17.0533918469364,0.5996812627727792
ISL,1997-07-01,11.022335950202018,6.984366508533992,4.018220408925433,4.781150598135496,3.9399913641076894,0.8837609835676019,40.10745776295261,38.51926829291251,1.5980279191419882,17.69248145917517,17.090831510104163,0.6000965631619479
ISL,1997-10-01,10.95796884554314,6.984223246211271,3.9490565374008346,4.734881279805758,3.8877321217472613,0.8395029053242546,40.24553341295477,38.661694320915004,1.5890103375037556,17.758797135487583,17.15504838843268,0.6003743046275195
ISL,1998-01-01,10.799665150011116,7.010570409013453,3.9438153191594583,4.717700590748571,3.887916481567488,0.883632631208706,40.80399962142692,39.23912518624531,1.4997454541363697,17.81198752126297,17.211473435956982,0.599789425291949
ISL,1998-04-01,10.998215950524795,7.090669266864677,3.8851771600079004,4.743483993034058,3.851104426881416,0.8880999469597184,40.94042069967476,39.446855031960666,1.5134725271465608,17.85337303395171,17.25723754944482,0.5999162095375609
ISL,1998-07-01,10.936397662685678,7.100481453176329,3.8232421672596395,4.67142293315683,3.8262444410407612,0.8874040427265596,41.04944835712564,39.57779381498898,1.4980129137354474,17.908725621342125,17.304226907761713,0.6000441973252477
ISL,1998-10-01,10.841972472216716,7.073577395359408,3.8435797176842796,4.73616275142081,3.8918184299779357,0.8354371771566481,40.94767578766857,39.6162950989546,1.4884514097875092,17.944781090765105,17.341537303832073,0.600059402407568
ISL,1999-01-01,10.911943828099695,7.018240516920224,3.851709950263297,4.720242427885649,3.881817668076084,0.8861404815111179,40.808630954530976,39.18972657668213,1.4993024367617622,18.006832723781358,17.410207619074622,0.5999748547990444
ISL,1999-04-01,10.797539687846813,6.97979889752554,3.8811666242881167,4.740983268336906,3.8542295661864134,0.8867842274420328,41.122037417739875,39.7098727733912,1.4140015871874436,18.05997020902281,17.46243231975929,0.599976406336533
ISL,1999-07-01,10.749570668438913,6.9154760335109735,3.8220030154167772,4.7790618379186895,3.8246688821776478,0.8910512723239266,41.35788430053689,40.00562408674009,1.3978039919433147,18.01087189671069,17.515091087626118,0.6000073563363358
ISL,1999-10-01,10.731841367107254,6.879274352590196,3.838769535306519,4.73656594664352,3.895392883360971,0.9323771584653209,41.35358771495947,40.05262151872027,1.3887437258347306,18.129608893010346,17.525256198718118,0.6000188429180342
ISL,2000-01-01,10.496834467619896,6.584691923401488,3.859425538444702,4.7225750037226675,3.779423095820051,0.8929209604709311,40.986786456012325,39.339945390750245,1.3996835817710906,18.206796232733932,17.61335073458669,0.5999998676948926
ISL,2000-04-01,10.407587519888668,6.4910027183432115,3.8840559185584858,4.644671220627374,3.758390217357893,0.8852570560145209,41.29282728528542,39.85604936611399,1.4138059588382068,18.26338128426714,17.66786900372191,0.599991213779038
ISL,2000-07-01,10.164817443247513,6.331012961064577,3.81584937163349,4.556568889538169,3.710218577415028,0.891636042973311,41.425688687521266,40.00008688845292,1.4977348610848125,18.334903154858573,17.723190666759013,0.5999994899852652
ISL,2000-10-01,10.025354347394595,6.297609119821239,3.731423596480651,4.551389534340857,3.620123269245766,0.9267564739575984,41.577708408425934,40.298019932706445,1.4883854921441662,18.407116980462558,17.803414075798727,0.6000055980802876
ISL,2001-01-01,9.873655089572884,6.249860994836942,3.6649303859083453,4.420400445217936,3.5812081241284637,0.8984777851297684,42.82834769638046,41.165073171409524,1.498096251897446,18.50453742935404,17.912016608655644,0.6000003087671716
ISL,2001-04-01,9.529119760490634,5.913880411073294,3.5908016111486343,4.355996121148323,3.467413761061209,0.886017597433204,43.090306359634134,41.54779657142979,1.5172574820209472,18.66791527323954,18.074705173193262,0.5999981395512795
ISL,2001-07-01,9.773022759661387,6.232861007938665,3.5134706208276625,4.227285478574462,3.37121898556196,0.8896229519994252,43.457709478784324,41.94435073724427,1.4964755817714435,18.767565152749196,18.154338860850267,0.5999996373601434
ISL,2001-10-01,9.522802117709766,6.111891460045461,3.4252161130245873,4.078860499792028,3.2496744927295977,0.8210976518974268,43.84141440418683,42.43311050392264,1.4881030606054546,18.873219927533153,18.362065363954464,0.6000008379836141
ISL,2002-01-01,9.35175037935713,6.126829994851438,3.2633031652735225,4.020363192967588,3.187337070486593,0.8009309734811866,44.06403435979804,42.44808071279689,1.4965969224043096,18.994911194678192,18.400603521877567,0.6000000397960092
ISL,2002-04-01,9.239539973847323,6.014806535352143,3.1989062056740187,3.871896255103456,3.0798068844195434,0.7888864543770477,44.302073629511625,42.85481323268213,1.522187753408646,19.070725098542265,18.481876215489823,0.5999997232516991
ISL,2002-07-01,9.083247809281387,5.944347709058349,3.111882098320877,3.7905315466898752,3.030918431122066,0.7923250548357088,44.70166843134467,43.25539797808392,1.4929185790290704,19.20123890664868,18.586377973113706,0.5999999472042551
ISL,2002-10-01,8.924797358548107,5.91276151982178,3.0233551007311545,3.7003634443334685,2.9723785360924384,0.7136966717559196,45.06298724866768,43.631912716249026,1.4885168435551086,19.247541146928004,18.641867056504644,0.6000000902646896
ISL,2003-01-01,8.936296989961825,5.907198994029379,3.0638036611199344,3.621430347455298,2.891770880349179,0.7010876019952691,45.90044900856178,44.32134782648052,1.4922982764332582,19.192797427959366,18.598940644158585,0.6000000096427701
ISL,2003-04-01,8.843951676079836,5.919969886072448,2.90164621815197,3.579842298169207,2.887425097810059,0.693094759903587,46.68854124354225,45.16318625712559,1.5320805076180437,19.175092219867928,18.586386216688265,0.6000000438349029
ISL,2003-07-01,8.78961398863339,5.854865778770433,2.9076624339505606,3.572594987864012,2.8029340597003207,0.6957236532230823,47.08022916525401,45.605016858291236,1.486965299537788,19.081625954245737,18.57636917919959,0.6000004276372821
ISL,2003-10-01,8.63090891309017,5.710553658768998,2.9284842311513333,3.5094633579483046,2.784388827827791,0.7080976428116129,46.9804815237838,45.40814370557809,1.4879903984213694,19.06043966439378,18.456592432441777,0.5999995267827282
ISL,2004-01-01,8.414881608277293,5.58478363864821,2.7603102711218033,3.525314653274004,2.798210442834062,0.7011065700346002,45.4889257351199,44.05802526527359,1.4903200858799368,19.00404295433508,18.409636676786594,0.5999933447392577
ISL,2004-04-01,8.247511908682966,5.532335187256706,2.6992047362886495,3.481476147507042,2.7914053143204836,0.6954774122928402,45.63037920132705,44.12406266097966,1.4369259163892776,18.976798798799344,18.389816728586737,0.5999963513660074
ISL,2004-07-01,8.30103869744962,5.568470030292713,2.7081442322456915,3.4622503066529497,2.7990329992153775,0.6987547296849661,45.70478380850775,44.30373668942375,1.482265704353108,18.968483279751553,18.347215627374926,0.6000259336440958
ISL,2004-10-01,8.434433940408132,5.703834705238048,2.731126298995155,3.509495329423325,2.874170823539618,0.7031057065276087,45.87847552183917,44.39394431006515,1.4882198067396832,18.867336697434776,18.360918799576393,0.6000111880624168
ISL,2005-01-01,8.833276251641088,6.108773770236803,2.7675316188921313,3.52851406134565,2.804163040993126,0.7011334296185515,46.16082812540854,44.743617310459406,1.3884847065457413,18.915915795510145,18.418779791826402,0.5999388959361889
ISL,2005-04-01,8.826653221127604,6.018972160696406,2.789130885518463,3.5751432358081376,2.8889493961348713,0.6972671871773349,46.165275295108295,44.76200560737603,1.442421853409832,18.971695951483888,18.38225204072747,0.5999642726095842
ISL,2005-07-01,8.697848603431247,5.865354520132046,2.8027836029355027,3.5729170443575144,2.907495467896323,0.7001022466295648,46.34028607458328,44.85086649664901,1.4791562130739604,19.08681497624596,18.46516832884992,0.6001253503064345
ISL,2005-10-01,8.638012727740623,5.9037402006987465,2.738003182110331,3.6001898258792124,2.8689553116860855,0.7011010740879065,46.50834611553206,45.105313950527645,1.3888034944753718,19.13739750853484,18.539125683652454,0.6000808125203886
ISL,2006-01-01,8.73780585094064,6.0043914531389495,2.875584086515129,3.535193599537955,2.91316541786992,0.700975462303641,46.88372970108156,45.378268668449586,1.489607039152289,19.308396283861434,18.713786197203643,0.5997819963998599
ISL,2006-04-01,8.713159294527076,5.925304478349271,2.776488183647916,3.568480874106917,2.8887732643443673,0.697435068788898,47.4918074370701,45.99399690907221,1.439634403016926,19.369056203939927,18.879963509571876,0.5997924994030814
ISL,2006-07-01,8.49762088584386,5.851390755474369,2.7075253033333437,3.5755780023931054,2.9021128056756895,0.7009933698625219,47.968151880620574,46.468325998875756,1.480016081172607,19.533734173519473,19.025913890600965,0.6002580711895639
ISL,2006-10-01,8.54579845900372,5.808918255958543,2.642638495151593,3.504069551615714,2.867010823368734,0.6008661926118083,48.478914172924576,46.96970319629764,1.4897948369676186,19.70294693060545,19.101474474685045,0.6007595231996908
ISL,2007-01-01,8.440516753404992,5.808806100319051,2.5717055122150905,3.54024593480098,2.8198702116806356,0.700586657570583,48.822275978020116,47.32764905808202,1.4913093171532792,19.86712612376124,19.273514390327122,0.599999514149344
ISL,2007-04-01,8.307452310371943,5.729464277688308,2.565912786415297,3.46914591650787,2.794884095720393,0.5970717581058961,48.806373065005296,47.3109435550386,1.5349393363983321,19.98845818993629,19.39666524770786,0.5976073257141976
ISL,2007-07-01,8.088502251229393,5.631516981082128,2.5160671331443423,3.4609410529441997,2.779246561914691,0.6014474066314114,48.995730988802215,47.48297115348573,1.4839679580680039,20.081181693571565,19.580584334396644,0.6002937338889205
ISL,2007-10-01,7.960391043532917,5.516780992781846,2.44730949382768,3.4161881648129286,2.776769331121534,0.6017088997640946,49.4479434349727,47.942661146760976,1.4915169333008234,20.189025559985147,19.674514559196133,0.6041095835572801
ISL,2008-01-01,7.731680356333171,5.410552061805282,2.2621098586806756,3.3384551494450103,2.7262556149373607,0.6005115582044152,49.72064682582521,48.23057173483323,1.4959809039482768,19.827668190241532,19.233879245286193,0.5990525779045411
ISL,2008-04-01,7.510942688457725,5.335869898400535,2.263288074743234,3.2809637534430274,2.7032849468834597,0.5955545072903514,50.17143144245062,48.68546797642862,1.4199357969653836,21.535120778687293,20.948776444037428,0.5947089041833864
ISL,2008-07-01,7.281645672501577,5.113828999371808,2.2266762158043596,3.227143413619193,2.6492571959031146,0.6005302176518164,51.01912081747174,49.5721090319301,1.4912482041856225,21.059677985293423,20.450546757708384,0.600737572874809
ISL,2008-10-01,7.571314856446678,5.424162128868956,2.248021708499353,3.4316068449527286,2.7877642631713795,0.6058369115460639,51.74647396372597,50.25290584470759,1.4939024228467783,21.35607476649639,20.741681455877348,0.6076909165253148
ISL,2009-01-01,7.756577275354282,5.439946328794016,2.366555412032947,3.4360937283644484,2.8285310706087943,0.598965201639308,51.557924426379664,50.07527469512326,1.4979711171961423,21.18217750574345,20.587492476578692,0.5986091589162693
ISL,2009-04-01,7.892400044806035,5.60996552976342,2.2569026517921396,3.5812367096080964,2.906826552555206,0.5931404793165247,51.56920802329881,50.08735150753824,1.5111120576275474,19.97508039926897,19.489209594754573,0.5916110393245501
ISL,2009-07-01,7.7449008461945406,5.488233070104801,2.2256505173227947,3.4181695123929137,2.845836631442928,0.5992641388696578,51.502495977022754,49.95201795854689,1.497014088037092,20.051444576935975,19.441875375912634,0.5998482310576272
ISL,2009-10-01,7.782083705706341,5.533739800483988,2.2551760565077386,3.4488378343872133,2.8940049382479294,0.6130686519568578,50.56943076978794,49.07267083016398,1.4955636159904533,19.791072121004063,19.1774471245602,0.6127124028438891
ISL,2010-01-01,7.781524364319143,5.5668729073090555,2.2623985575428804,3.5317312370035996,2.927777051437975,0.5953309947280115,50.52000853114892,49.04132970842344,1.4999754513923906,20.05744617722867,19.560837640843786,0.5968952642181389
ISL,2010-04-01,7.885646183222724,5.5979280483928875,2.2535483798566265,3.597358569460066,3.0203555846298427,0.5914012578198258,50.54181271713112,49.06234093872876,1.5033588297542244,19.420171230283696,18.829887935196343,0.5902002362071531
ISL,2010-07-01,8.011317419061486,5.763598689828846,2.2225913761057283,3.7091388907854568,3.1436764785591134,0.5951625966989301,51.06269778113593,49.51346254774085,1.50054015585658,19.71764886539561,19.10869232814184,0.49889822277239626
ISL,2010-10-01,7.789219436080105,5.646274197387959,2.15999872019209,3.4638740139333475,2.907560051395177,0.5210249869519215,50.59539155178275,49.08559176881538,1.498068000744352,19.53941721445878,19.020861056105186,0.5135910360218484
ISL,2011-01-01,7.907376447145703,5.682494876487327,2.2599481687381124,3.527328882380239,2.923565532530759,0.588429776060593,50.397667852979865,48.826632733665804,1.5989059639697345,19.487961845675073,18.90219726325598,0.5956493029221721
ISL,2011-04-01,7.98678757870488,5.789184089916918,2.154989762816741,3.518359037162488,2.943904581251079,0.5913063020093146,50.59283130325163,49.01217826932069,1.6004517184152172,19.697007660238505,19.09578797208599,0.5894369717719602
ISL,2011-07-01,7.9817385481076695,5.74997421402378,2.219164265584684,3.6813511905401506,3.113011828124845,0.59022782422539,50.33432679464935,48.795738932136615,1.6020142428338127,19.724514084686643,19.23105984346141,0.5972971837649029
ISL,2011-10-01,7.995230938829986,5.748553671620649,2.267579502193109,3.667756582450642,3.012146667043768,0.6368097219236879,50.1423441111563,48.50853472332207,1.6004199446487923,19.542668084278386,18.93232550126747,0.6192212583597303
ISL,2012-01-01,8.025073398514424,5.790911438986381,2.258376050074356,3.7231778671251075,3.1211316493891066,0.6798627164057709,50.318357283090975,48.76362091231385,1.597681429135158,19.690761728789827,19.119238808265123,0.59364548130598
ISL,2012-04-01,8.095405752257799,5.80919146549339,2.3511649567833772,3.7357760407321914,3.0642324197137802,0.6919036158545909,50.14878947048443,48.55833868865894,1.5982458877795702,19.357646418817847,18.71861607093649,0.5908761154728434
ISL,2012-07-01,8.056560444129055,5.727793526737176,2.3171698114986627,3.6586218569373994,2.9795331798341254,0.6822330725091579,50.555062549850845,48.94149133559651,1.602752404834238,19.29941112724223,18.724881470711075,0.5972132126234917
ISL,2012-10-01,7.994589205837487,5.74711777680803,2.2628061656074236,3.6721064784843156,3.0202755461806805,0.6430393101504311,50.96290850733391,49.407728721905684,1.6032313981665853,19.427341833204665,18.90360442565282,0.5145641683006702
ISL,2013-01-01,8.029437661843215,5.7895371715372645,2.261746189945841,3.7218472855851146,3.0187128859602614,0.678035410692335,50.99427885703873,49.3549575562941,1.5953493103917509,19.16997785681781,18.613925821749767,0.5937541370899893
ISL,2013-04-01,8.016484986385505,5.741353484295651,2.2523926751378958,3.6489351522740883,2.9779225137264294,0.6933279655941131,51.30447839909817,49.69801118295417,1.5990484855347729,20.33195009731092,19.639614865200013,0.5933206414014163
ISL,2013-07-01,8.037686353027294,5.800026234121726,2.226168717511277,3.651627932842879,2.965308697840763,0.6820924657587984,51.22334130798525,49.63785458090934,1.6004391857750397,19.454437102100258,19.041056676349687,0.5969761810933081
ISL,2013-10-01,7.994967282339694,5.7427098740326326,2.15123784697175,3.5720314551740953,2.92953108698812,0.6375371012320745,51.45786092649827,49.86942766095988,1.6070241096609263,19.564655778509298,19.028311204898134,0.5118564571127157
ISL,2014-01-01,7.814078213540251,5.577999963040857,2.2638846253622633,3.4199261622645465,2.717776827954089,0.683330101178778,51.639639006169546,50.018787773452026,1.6931587090478055,19.703993589922426,19.15656275707764,0.5942229384723375
ISL,2014-04-01,7.739480268722849,5.563064820859101,2.155548620572771,3.457072177826341,2.7821033035228084,0.594757554183083,52.03417861678056,50.41059371918021,1.5997092941538602,19.634540577071228,19.004810869016726,0.5962156086796249
ISL,2014-07-01,7.74058495606773,5.5932102834395065,2.2336031746823792,3.4426508484219958,2.854739696258084,0.6871113077623359,52.25968511351506,50.61298602270433,1.5974327114618236,20.068210690427442,19.601822744529983,0.5977307221120467
ISL,2014-10-01,7.689617659003181,5.547427827745382,2.2436627346334723,3.4725209201986407,2.835776609335216,0.6241859638852398,52.12515985843647,50.30320866605423,1.7110411495946722,19.980857215617096,19.337605312040957,0.609379269232544
ISL,2015-01-01,7.70451631375801,5.573094046218478,2.1609485004944045,3.4188450640171784,2.822738910669715,0.5931325858564813,52.20093570189578,50.48102110541138,1.6925758667801536,20.0651845124284,19.505892458210873,0.59602373003034
ISL,2015-04-01,7.653926371581969,5.4689406420103275,2.1586219398881363,3.359698037105993,2.7781110421781263,0.5945178258816657,51.878072008784585,50.136944449404105,1.7003454329611498,19.321643848986945,18.586420575264338,0.5976142755814312
ISL,2015-07-01,7.737974109780867,5.59757314271302,2.0444455922959666,3.4443050083227664,2.8526267602343145,0.5951908608044905,52.63553772690242,51.037550606766324,1.6936605381320586,20.02264237331059,19.689012973953965,0.5985689213253113
