code,year,status,informal_rate
NLD,2019,SLF,75.471
NLD,2020,TOTAL,13.997
NLD,2020,EES,1.822
NLD,2020,SLF,76.328
NLD,2021,TOTAL,4.876
NLD,2021,EES,1.999
NLD,2021,SLF,19.159
NLD,2022,TOTAL,5.092
NLD,2022,EES,1.962
NLD,2022,SLF,20.486
NLD,2023,TOTAL,5.043
NLD,2023,EES,1.815
NLD,2023,SLF,21.512
NLD,2024,TOTAL,5.423
NLD,2024,EES,2.459
NLD,2024,SLF,21.076
NLD,2025,TOTAL,5.05
NLD,2025,EES,2.027
NLD,2025,SLF,21.007
NOR,2007,TOTAL,5.678
NOR,2007,EES,1.347
NOR,2007,SLF,47.93
NOR,2008,TOTAL,4.769
NOR,2008,EES,0.75
NOR,2008,SLF,48.206
NOR,2009,TOTAL,5.152
NOR,2009,EES,0.889
NOR,2009,SLF,49.379
NOR,2010,TOTAL,5.992
NOR,2010,EES,1.638
NOR,2010,SLF,52.997
NOR,2011,TOTAL,5.474
NOR,2011,EES,1.421
NOR,2011,SLF,48.498
NOR,2012,TOTAL,6.215
NOR,2012,EES,1.986
NOR,2012,SLF,52.139
NOR,2013,TOTAL,5.306
NOR,2013,EES,1.304
NOR,2013,SLF,49.76
NOR,2014,TOTAL,5.027
NOR,2014,EES,1.468
NOR,2014,SLF,47.657
NOR,2015,TOTAL,5.224
NOR,2015,EES,1.569
NOR,2015,SLF,49.082
NOR,2016,TOTAL,4.406
NOR,2016,EES,1.646
NOR,2016,SLF,40.617
NOR,2017,TOTAL,4.447
NOR,2017,EES,1.467
NOR,2017,SLF,46.572
NOR,2018,TOTAL,4.859
NOR,2018,EES,1.573
NOR,2018,SLF,49.718
NOR,2019,TOTAL,4.758
NOR,2019,EES,1.447
NOR,2019,SLF,47.216
NOR,2020,TOTAL,4.009
NOR,2020,EES,1.476
NOR,2020,SLF,42.271
NOR,2021,TOTAL,5.066
NOR,2021,EES,1.78
NOR,2021,SLF,48.287
NOR,2022,TOTAL,4.724
NOR,2022,EES,1.711
NOR,2022,SLF,42.337
NOR,2023,TOTAL,1.632
NOR,2023,EES,1.072
NOR,2023,SLF,7.231
NOR,2024,TOTAL,2.027
NOR,2024,EES,1.452
NOR,2024,SLF,10.999
NOR,2025,TOTAL,3.15
NOR,2025,EES,2.451
NOR,2025,SLF,10.842
NPL,2008,TOTAL,99.639
NPL,2008,EES,98.586
NPL,2008,SLF,99.853
NPL,2017,TOTAL,81.524
NPL,2017,EES,85.086
NPL,2017,SLF,77.724
NRU,2024,TOTAL,93.921
NRU,2024,EES,94.978
NRU,2024,SLF,75.106
NRU,2021,TOTAL,47.944
NRU,2021,EES,47.522
NRU,2021,SLF,53.134
PAK,2006,TOTAL,79.819
PAK,2006,EES,53.51
PAK,2006,SLF,96.236
PAK,2007,TOTAL,80.525
PAK,2007,EES,56.9
PAK,2007,SLF,95.206
PAK,2008,TOTAL,80.265
PAK,2008,EES,54.96
PAK,2008,SLF,95.179
PAK,2009,TOTAL,81.067
PAK,2009,EES,56.816
PAK,2009,SLF,95.188
PAK,2010,TOTAL,81.275
PAK,2010,EES,56.428
PAK,2010,SLF,95.523
PAK,2011,TOTAL,82.503
PAK,2011,EES,60.496
PAK,2011,SLF,95.36
PAK,2013,TOTAL,81.837
PAK,2013,EES,61.705
PAK,2013,SLF,95.069
PAK,2014,TOTAL,83.566
PAK,2014,EES,65.112
PAK,2014,SLF,95.738
PAK,2015,TOTAL,82.723
PAK,2015,EES,63.908
PAK,2015,SLF,94.945
PAK,2018,TOTAL,81.988
PAK,2018,EES,65.329
PAK,2018,SLF,94.527
PAK,2019,TOTAL,82.404
PAK,2019,EES,64.994
PAK,2019,SLF,94.141
PAK,2021,TOTAL,84.34
PAK,2021,EES,74.519
PAK,2021,SLF,91.517
PAK,2025,TOTAL,88.685
PAK,2025,EES,76.066
PAK,2025,SLF,97.9
PAN,2010,TOTAL,49.802
PAN,2010,EES,26.418
PAN,2010,SLF,94.956
PAN,2011,TOTAL,46.549
PAN,2011,EES,23.836
PAN,2011,SLF,94.779
PAN,2012,TOTAL,46.974
PAN,2012,EES,24.107
PAN,2012,SLF,95.513
PAN,2013,TOTAL,47.864
PAN,2013,EES,25.284
PAN,2013,SLF,95.205
PAN,2014,TOTAL,48.017
PAN,2014,EES,25.173
PAN,2014,SLF,95.051
PAN,2015,TOTAL,47.847
PAN,2015,EES,24.289
PAN,2015,SLF,94.127
PAN,2016,TOTAL,48.518
PAN,2016,EES,23.823
PAN,2016,SLF,92.719
PAN,2017,TOTAL,49.404
PAN,2017,EES,23.993
PAN,2017,SLF,96.403
PAN,2018,TOTAL,51.358
PAN,2018,EES,25.257
PAN,2018,SLF,95.007
PAN,2019,TOTAL,52.8
PAN,2019,EES,25.125
PAN,2019,SLF,95.697
PAN,2020,TOTAL,56.14
PAN,2020,EES,24.121
PAN,2020,SLF,96.432
PAN,2021,TOTAL,55.674
PAN,2021,EES,28.464
PAN,2021,SLF,95.063
PAN,2023,TOTAL,56.127
PAN,2023,EES,28.796
PAN,2023,SLF,99.027
PAN,2024,TOTAL,58.686
PAN,2024,EES,31.085
PAN,2024,SLF,99.026
PAN,2025,TOTAL,55.729
PAN,2025,EES,29.437
PAN,2025,SLF,98.198
PAN,1997,TOTAL,99.133
PAN,1997,EES,100.0
PAN,1997,SLF,97.382
PAN,2003,TOTAL,58.081
PAN,2003,EES,36.495
PAN,2003,SLF,96.653
PAN,2008,TOTAL,51.011
PAN,2008,EES,31.81
PAN,2008,SLF,96.464
PAN,2006,TOTAL,55.96
PAN,2006,EES,30.58
PAN,2006,SLF,99.106
PAN,2007,TOTAL,54.082
PAN,2007,EES,30.182
PAN,2007,SLF,99.086
PAN,2009,TOTAL,52.363
PAN,2009,EES,27.074
PAN,2009,SLF,98.617
PER,2022,TOTAL,74.36
PER,2022,EES,58.067
PER,2022,SLF,88.846
PER,2023,TOTAL,76.818
PER,2023,EES,65.275
PER,2023,SLF,87.219
PER,2024,TOTAL,71.373
PER,2024,EES,53.805
PER,2024,SLF,87.776
PER,2025,TOTAL,70.463
PER,2025,EES,52.521
PER,2025,SLF,88.068
PER,2002,TOTAL,98.292
PER,2002,EES,100.0
PER,2002,SLF,96.943
PER,2003,TOTAL,98.413
PER,2003,EES,100.0
PER,2003,SLF,97.381
PER,2004,TOTAL,91.067
PER,2004,EES,81.263
PER,2004,SLF,97.487
PER,2005,TOTAL,83.689
PER,2005,EES,63.769
PER,2005,SLF,97.436
PER,2006,TOTAL,81.965
PER,2006,EES,60.739
PER,2006,SLF,97.57
PER,2007,TOTAL,79.24
PER,2007,EES,57.151
PER,2007,SLF,96.154
PER,2008,TOTAL,78.845
PER,2008,EES,56.611
PER,2008,SLF,96.347
PER,2009,TOTAL,77.058
PER,2009,EES,53.118
PER,2009,SLF,96.257
PER,2010,TOTAL,76.848
PER,2010,EES,52.599
PER,2010,SLF,96.091
PER,2011,TOTAL,75.579
PER,2011,EES,49.767
PER,2011,SLF,96.438
PER,2012,TOTAL,70.695
PER,2012,EES,48.338
PER,2012,SLF,89.778
PER,2013,TOTAL,69.771
PER,2013,EES,47.674
PER,2013,SLF,89.428
PER,2014,TOTAL,68.603
PER,2014,EES,45.481
PER,2014,SLF,89.075
PER,2015,TOTAL,69.219
PER,2015,EES,47.335
PER,2015,SLF,89.158
PER,2016,TOTAL,68.057
PER,2016,EES,46.169
PER,2016,SLF,87.389
PER,2017,TOTAL,68.057
PER,2017,EES,45.601
PER,2017,SLF,87.72
PER,2018,TOTAL,68.451
PER,2018,EES,44.829
PER,2018,SLF,88.897
PER,2019,TOTAL,68.362
PER,2019,EES,44.718
PER,2019,SLF,89.108
PER,2020,TOTAL,70.141
PER,2020,EES,42.232
PER,2020,SLF,91.628
PER,2021,TOTAL,68.397
PER,2021,EES,43.53
PER,2021,SLF,89.686
PLW,2023,TOTAL,7.265
PLW,2023,EES,3.063
PLW,2023,SLF,46.681
POL,2007,TOTAL,19.692
POL,2007,EES,17.039
POL,2007,SLF,30.833
POL,2008,TOTAL,16.978
POL,2008,EES,12.709
POL,2008,SLF,34.421
POL,2009,TOTAL,17.315
POL,2009,EES,10.629
POL,2009,SLF,42.388
POL,2010,TOTAL,16.458
POL,2010,EES,9.691
POL,2010,SLF,40.864
POL,2011,TOTAL,15.65
POL,2011,EES,9.112
POL,2011,SLF,40.444
POL,2012,TOTAL,15.642
POL,2012,EES,9.695
POL,2012,SLF,39.09
POL,2013,TOTAL,15.041
POL,2013,EES,9.229
POL,2013,SLF,37.564
POL,2014,TOTAL,15.23
POL,2014,EES,9.36
POL,2014,SLF,38.721
POL,2015,TOTAL,14.771
POL,2015,EES,8.857
POL,2015,SLF,37.683
POL,2016,TOTAL,14.313
POL,2016,EES,8.288
POL,2016,SLF,38.367
POL,2017,TOTAL,11.82
POL,2017,EES,5.426
POL,2017,SLF,36.982
POL,2018,TOTAL,12.034
POL,2018,EES,6.164
POL,2018,SLF,35.081
POL,2019,TOTAL,10.219
POL,2019,EES,4.627
POL,2019,SLF,32.228
POL,2020,TOTAL,10.481
POL,2020,EES,4.447
POL,2020,SLF,34.726
POL,2021,TOTAL,15.502
POL,2021,EES,10.867
POL,2021,SLF,33.841
POL,2022,TOTAL,14.188
POL,2022,EES,9.466
POL,2022,SLF,32.39
POL,2023,TOTAL,14.457
POL,2023,EES,12.641
POL,2023,SLF,21.958
POL,2024,TOTAL,14.549
POL,2024,EES,10.788
POL,2024,SLF,29.468
POL,2025,TOTAL,14.351
POL,2025,EES,11.88
POL,2025,SLF,24.643
PRT,2007,TOTAL,7.606
PRT,2007,EES,3.444
PRT,2007,SLF,23.523
PRT,2008,TOTAL,8.551
PRT,2008,EES,4.449
PRT,2008,SLF,25.518
PRT,2009,TOTAL,5.542
PRT,2009,EES,3.677
PRT,2009,SLF,15.729
PRT,2010,TOTAL,5.543
PRT,2010,EES,3.647
PRT,2010,SLF,16.345
PRT,2011,TOTAL,4.552
PRT,2011,EES,2.72
PRT,2011,SLF,15.426
PRT,2012,TOTAL,5.616
PRT,2012,EES,1.895
PRT,2012,SLF,30.614
PRT,2013,TOTAL,5.499
PRT,2013,EES,1.596
PRT,2013,SLF,33.53
PRT,2014,TOTAL,6.582
PRT,2014,EES,2.097
PRT,2014,SLF,37.276
PRT,2015,TOTAL,6.389
PRT,2015,EES,2.777
PRT,2015,SLF,32.553
PRT,2016,TOTAL,5.419
PRT,2016,EES,1.993
PRT,2016,SLF,29.597
PRT,2017,TOTAL,6.016
PRT,2017,EES,2.612
PRT,2017,SLF,30.256
PRT,2018,TOTAL,4.444
PRT,2018,EES,1.893
PRT,2018,SLF,24.408
PRT,2019,TOTAL,4.163
PRT,2019,EES,1.834
PRT,2019,SLF,21.97
PRT,2020,TOTAL,4.201
PRT,2020,EES,1.426
PRT,2020,SLF,28.259
PRT,2021,TOTAL,9.059
PRT,2021,EES,6.264
PRT,2021,SLF,31.494
PRT,2022,TOTAL,5.117
PRT,2022,EES,3.089
PRT,2022,SLF,22.409
PRT,2023,TOTAL,5.188
PRT,2023,EES,3.134
PRT,2023,SLF,22.933
PRT,2024,TOTAL,5.318
PRT,2024,EES,2.331
PRT,2024,SLF,28.343
PRT,2025,TOTAL,2.328
PRT,2025,EES,1.426
PRT,2025,SLF,8.751
PRY,2017,TOTAL,69.815
PRY,2017,EES,59.957
PRY,2017,SLF,82.622
PRY,2018,TOTAL,69.285
PRY,2018,EES,58.555
PRY,2018,SLF,83.484
PRY,2019,TOTAL,68.012
PRY,2019,EES,57.731
PRY,2019,SLF,81.668
PRY,2021,TOTAL,68.746
PRY,2021,EES,59.909
PRY,2021,SLF,79.697
PRY,2022,TOTAL,67.345
PRY,2022,EES,58.137
PRY,2022,SLF,79.665
PRY,2023,TOTAL,65.734
PRY,2023,EES,57.17
PRY,2023,SLF,77.861
PRY,2024,TOTAL,65.449
PRY,2024,EES,57.054
PRY,2024,SLF,77.591
PRY,2025,TOTAL,64.499
PRY,2025,EES,56.089
PRY,2025,SLF,76.926
PRY,2008,TOTAL,77.688
PRY,2008,EES,68.571
PRY,2008,SLF,87.478
PRY,2009,TOTAL,77.561
PRY,2009,EES,67.6
PRY,2009,SLF,87.198
PRY,2010,TOTAL,76.749
PRY,2010,EES,67.777
PRY,2010,SLF,86.671
PRY,2011,TOTAL,73.898
PRY,2011,EES,65.088
PRY,2011,SLF,83.919
PRY,2012,TOTAL,74.242
PRY,2012,EES,63.84
PRY,2012,SLF,85.597
PRY,2013,TOTAL,71.48
PRY,2013,EES,61.27
PRY,2013,SLF,84.121
PRY,2014,TOTAL,70.128
PRY,2014,EES,61.592
PRY,2014,SLF,81.117
PRY,2015,TOTAL,70.695
PRY,2015,EES,61.41
PRY,2015,SLF,82.624
PRY,2016,TOTAL,72.165
PRY,2016,EES,62.568
PRY,2016,SLF,84.237
PSE,2010,TOTAL,56.742
PSE,2010,EES,51.603
PSE,2010,SLF,67.449
PSE,2011,TOTAL,55.706
PSE,2011,EES,50.26
PSE,2011,SLF,66.527
PSE,2012,TOTAL,58.065
PSE,2012,EES,50.734
PSE,2012,SLF,72.822
PSE,2013,TOTAL,60.257
PSE,2013,EES,54.049
PSE,2013,SLF,73.481
PSE,2014,TOTAL,59.044
PSE,2014,EES,53.331
PSE,2014,SLF,70.979
PSE,2015,TOTAL,55.817
PSE,2015,EES,52.656
PSE,2015,SLF,62.734
PSE,2016,TOTAL,54.317
PSE,2016,EES,51.175
PSE,2016,SLF,61.462
PSE,2017,TOTAL,54.629
PSE,2017,EES,52.731
PSE,2017,SLF,59.146
PSE,2018,TOTAL,53.543
PSE,2018,EES,50.458
PSE,2018,SLF,60.655
PSE,2019,TOTAL,53.259
PSE,2019,EES,49.041
PSE,2019,SLF,63.808
PSE,2020,TOTAL,49.256
PSE,2020,EES,44.956
PSE,2020,SLF,60.486
PSE,2021,TOTAL,50.982
PSE,2021,EES,46.465
PSE,2021,SLF,62.721
PSE,2022,TOTAL,53.865
PSE,2022,EES,51.126
PSE,2022,SLF,62.622
PSE,2024,TOTAL,48.475
PSE,2024,EES,43.707
PSE,2024,SLF,57.534
PSE,2025,TOTAL,48.801
PSE,2025,EES,45.49
PSE,2025,SLF,55.207
ROU,2023,TOTAL,7.714
ROU,2023,EES,0.209
ROU,2023,SLF,41.581
ROU,2024,TOTAL,2.431
ROU,2024,EES,0.383
ROU,2024,SLF,15.661
ROU,2025,TOTAL,3.161
ROU,2025,EES,0.408
ROU,2025,SLF,18.596
RUS,2010,TOTAL,14.773
RUS,2010,EES,9.013
RUS,2010,SLF,92.397
RUS,2011,TOTAL,16.482
RUS,2011,EES,10.459
RUS,2011,SLF,94.601
RUS,2012,TOTAL,17.368
RUS,2012,EES,11.534
RUS,2012,SLF,95.117
RUS,2013,TOTAL,18.224
RUS,2013,EES,12.053
RUS,2013,SLF,95.859
RUS,2014,TOTAL,18.519
RUS,2014,EES,12.419
RUS,2014,SLF,96.087
RUS,2015,TOTAL,18.93
RUS,2015,EES,12.819
RUS,2015,SLF,96.848
RUS,2016,TOTAL,19.296
RUS,2016,EES,12.989
RUS,2016,SLF,96.557
RUS,2017,TOTAL,18.673
RUS,2017,EES,13.103
RUS,2017,SLF,96.274
RUS,2018,TOTAL,18.99
RUS,2018,EES,13.201
RUS,2018,SLF,97.084
RUS,2019,TOTAL,19.278
RUS,2019,EES,13.673
RUS,2019,SLF,96.451
RUS,2020,TOTAL,18.75
RUS,2020,EES,13.115
RUS,2020,SLF,95.845
RUS,2021,TOTAL,19.161
RUS,2021,EES,13.59
RUS,2021,SLF,96.405
RUS,2022,TOTAL,17.489
RUS,2022,EES,11.93
RUS,2022,SLF,96.853
RUS,2023,TOTAL,17.185
RUS,2023,EES,11.598
RUS,2023,SLF,96.44
RUS,2024,TOTAL,19.327
RUS,2024,EES,13.06
RUS,2024,SLF,97.009
RUS,2025,TOTAL,19.226
RUS,2025,EES,12.716
RUS,2025,SLF,97.45
RWA,2017,TOTAL,84.191
RWA,2017,EES,85.193
RWA,2017,SLF,69.12
RWA,2018,TOTAL,83.817
RWA,2018,EES,85.432
RWA,2018,SLF,81.711
RWA,2019,TOTAL,83.239
RWA,2019,EES,84.662
RWA,2019,SLF,81.369
RWA,2020,TOTAL,85.85
RWA,2020,EES,85.761
RWA,2020,SLF,85.964
RWA,2021,TOTAL,87.137
RWA,2021,EES,87.105
RWA,2021,SLF,87.189
RWA,2022,TOTAL,86.774
RWA,2022,EES,87.57
RWA,2022,SLF,85.532
RWA,2023,TOTAL,86.777
RWA,2023,EES,86.949
RWA,2023,SLF,86.534
RWA,2024,TOTAL,84.269
RWA,2024,EES,85.397
RWA,2024,SLF,82.152
RWA,2025,TOTAL,90.055
RWA,2025,EES,86.646
RWA,2025,SLF,86.929
SDN,2011,TOTAL,86.97
SDN,2011,EES,70.78
SDN,2011,SLF,98.778
SDN,2022,TOTAL,94.194
SDN,2022,EES,89.893
SDN,2022,SLF,99.056
SEN,2015,TOTAL,91.517
SEN,2015,EES,80.29
SEN,2015,SLF,97.141
SEN,2016,TOTAL,86.953
SEN,2016,EES,84.182
SEN,2016,SLF,88.013
SEN,2017,TOTAL,91.635
SEN,2017,EES,86.361
SEN,2017,SLF,93.853
SEN,2019,TOTAL,90.177
SEN,2019,EES,86.877
SEN,2019,SLF,91.9
SEN,2022,TOTAL,89.957
SEN,2022,EES,87.888
SEN,2022,SLF,91.135
SEN,2023,TOTAL,92.725
SEN,2023,EES,87.931
SEN,2023,SLF,95.378
SEN,2024,TOTAL,89.215
SEN,2024,EES,86.157
SEN,2024,SLF,90.605
SEN,2011,TOTAL,94.188
SEN,2011,EES,83.533
SEN,2011,SLF,98.693
SLE,2018,TOTAL,94.47
SLE,2018,EES,54.717
SLE,2018,SLF,100.0
SLV,2014,TOTAL,69.322
SLV,2014,EES,51.806
SLV,2014,SLF,96.059
SLV,2015,TOTAL,69.041
SLV,2015,EES,51.251
SLV,2015,SLF,95.241
SLV,2016,TOTAL,69.435
SLV,2016,EES,51.355
SLV,2016,SLF,96.488
SLV,2017,TOTAL,70.152
SLV,2017,EES,51.778
SLV,2017,SLF,97.378
SLV,2018,TOTAL,68.472
SLV,2018,EES,51.456
SLV,2018,SLF,95.25
SLV,2019,TOTAL,69.11
SLV,2019,EES,51.902
SLV,2019,SLF,95.849
SLV,2020,TOTAL,68.688
SLV,2020,EES,52.486
SLV,2020,SLF,94.22
SLV,2021,TOTAL,68.98
SLV,2021,EES,53.288
SLV,2021,SLF,95.895
SLV,2022,TOTAL,67.439
SLV,2022,EES,51.538
SLV,2022,SLF,95.065
SLV,2023,TOTAL,66.462
SLV,2023,EES,51.576
SLV,2023,SLF,92.537
SLV,2024,TOTAL,63.946
SLV,2024,EES,48.165
SLV,2024,SLF,93.065
SLV,2025,TOTAL,63.626
SLV,2025,EES,48.248
SLV,2025,SLF,91.73
SOM,2019,TOTAL,81.935
SOM,2019,EES,83.759
SOM,2019,SLF,80.236
SRB,2008,TOTAL,24.826
SRB,2008,EES,8.991
SRB,2008,SLF,55.804
SRB,2009,TOTAL,21.662
SRB,2009,EES,5.364
SRB,2009,SLF,56.074
SRB,2010,TOTAL,21.644
SRB,2010,EES,6.287
SRB,2010,SLF,53.624
SRB,2011,TOTAL,20.598
SRB,2011,EES,5.99
SRB,2011,SLF,54.505
SRB,2012,TOTAL,18.898
SRB,2012,EES,5.593
SRB,2012,SLF,49.371
SRB,2013,TOTAL,21.098
SRB,2013,EES,6.848
SRB,2013,SLF,50.775
SRB,2014,TOTAL,23.124
SRB,2014,EES,8.648
SRB,2014,SLF,54.299
SRB,2015,TOTAL,22.197
SRB,2015,EES,9.639
SRB,2015,SLF,51.278
SRB,2016,TOTAL,23.338
SRB,2016,EES,9.06
SRB,2016,SLF,53.631
SRB,2017,TOTAL,21.648
SRB,2017,EES,8.363
SRB,2017,SLF,51.815
SRB,2018,TOTAL,19.806
SRB,2018,EES,7.37
SRB,2018,SLF,51.378
SRB,2019,TOTAL,18.68
SRB,2019,EES,6.633
SRB,2019,SLF,50.125
SRB,2020,TOTAL,16.987
SRB,2020,EES,5.396
SRB,2020,SLF,48.34
SRB,2021,TOTAL,17.985
SRB,2021,EES,4.819
SRB,2021,SLF,53.328
SRB,2022,TOTAL,17.878
SRB,2022,EES,4.482
SRB,2022,SLF,54.515
SRB,2023,TOTAL,17.837
SRB,2023,EES,4.337
SRB,2023,SLF,54.442
SRB,2024,TOTAL,17.808
SRB,2024,EES,4.082
SRB,2024,SLF,54.5
SRB,2025,TOTAL,17.14
SRB,2025,EES,3.767
SRB,2025,SLF,54.324
SRB,2007,TOTAL,27.414
SRB,2007,EES,14.925
SRB,2007,SLF,58.309
SUR,2016,TOTAL,50.939
SUR,2016,EES,43.753
SUR,2016,SLF,70.05
SVK,2007,TOTAL,9.909
SVK,2007,EES,1.431
SVK,2007,SLF,90.019
SVK,2008,TOTAL,10.141
SVK,2008,EES,1.249
SVK,2008,SLF,91.471
SVK,2009,TOTAL,10.064
SVK,2009,EES,0.698
SVK,2009,SLF,90.599
SVK,2010,TOTAL,10.784
SVK,2010,EES,0.958
SVK,2010,SLF,89.593
SVK,2011,TOTAL,11.663
SVK,2011,EES,1.255
SVK,2011,SLF,91.345
SVK,2012,TOTAL,15.391
SVK,2012,EES,1.127
SVK,2012,SLF,91.526
SVK,2013,TOTAL,16.105
SVK,2013,EES,1.53
SVK,2013,SLF,93.075
SVK,2014,TOTAL,15.03
SVK,2014,EES,1.18
SVK,2014,SLF,92.425
SVK,2015,TOTAL,14.77
SVK,2015,EES,0.955
SVK,2015,SLF,90.985
SVK,2016,TOTAL,14.853
SVK,2016,EES,1.123
SVK,2016,SLF,90.725
SVK,2017,TOTAL,16.194
SVK,2017,EES,1.501
SVK,2017,SLF,94.137
SVK,2018,TOTAL,14.957
SVK,2018,EES,0.66
SVK,2018,SLF,93.352
SVK,2019,TOTAL,16.238
SVK,2019,EES,1.035
SVK,2019,SLF,96.992
SVK,2020,TOTAL,15.014
SVK,2020,EES,0.693
SVK,2020,SLF,93.309
SVK,2021,TOTAL,3.017
SVK,2021,EES,2.617
SVK,2021,SLF,5.721
SVK,2022,TOTAL,11.719
SVK,2022,EES,10.968
SVK,2022,SLF,15.851
SVK,2023,TOTAL,7.11
SVK,2023,EES,3.792
SVK,2023,SLF,26.052
SVK,2024,TOTAL,6.342
SVK,2024,EES,3.574
SVK,2024,SLF,24.611
SVK,2025,TOTAL,6.248
SVK,2025,EES,7.357
SVK,2025,SLF,2.922
SVN,2007,TOTAL,3.549
SVN,2007,EES,1.665
SVN,2007,SLF,25.712
SVN,2008,TOTAL,3.909
SVN,2008,EES,1.787
SVN,2008,SLF,28.462
SVN,2009,TOTAL,3.603
SVN,2009,EES,0.699
SVN,2009,SLF,29.635
SVN,2010,TOTAL,3.862
SVN,2010,EES,0.867
SVN,2010,SLF,31.598
SVN,2011,TOTAL,4.502
SVN,2011,EES,1.091
SVN,2011,SLF,36.011
SVN,2012,TOTAL,4.708
SVN,2012,EES,0.965
SVN,2012,SLF,37.298
SVN,2013,TOTAL,5.784
SVN,2013,EES,1.684
SVN,2013,SLF,42.698
SVN,2014,TOTAL,5.37
SVN,2014,EES,1.805
SVN,2014,SLF,37.073
SVN,2015,TOTAL,5.001
SVN,2015,EES,1.766
SVN,2015,SLF,32.669
SVN,2016,TOTAL,4.28
SVN,2016,EES,0.917
SVN,2016,SLF,32.814
SVN,2017,TOTAL,4.177
SVN,2017,EES,0.823
SVN,2017,SLF,34.33
SVN,2018,TOTAL,3.547
SVN,2018,EES,0.651
SVN,2018,SLF,29.828
SVN,2019,TOTAL,3.778
SVN,2019,EES,0.808
SVN,2019,SLF,28.208
SVN,2020,TOTAL,2.99
SVN,2020,EES,0.577
SVN,2020,SLF,24.639
SVN,2021,TOTAL,4.401
SVN,2021,EES,1.375
SVN,2021,SLF,26.746
SVN,2022,TOTAL,4.821
SVN,2022,EES,1.712
SVN,2022,SLF,28.118
SVN,2023,TOTAL,4.612
SVN,2023,EES,2.056
SVN,2023,SLF,23.444
SVN,2024,TOTAL,4.823
SVN,2024,EES,1.978
SVN,2024,SLF,24.851
SVN,2025,TOTAL,3.345
SVN,2025,EES,2.292
SVN,2025,SLF,11.523
SWE,2007,TOTAL,3.724
SWE,2007,EES,2.524
SWE,2007,SLF,10.201
SWE,2008,TOTAL,4.353
SWE,2008,EES,3.578
SWE,2008,SLF,10.028
SWE,2009,TOTAL,3.7
SWE,2009,EES,2.908
SWE,2009,SLF,9.763
SWE,2010,TOTAL,4.73
SWE,2010,EES,3.887
SWE,2010,SLF,11.546
SWE,2011,TOTAL,3.952
SWE,2011,EES,3.078
SWE,2011,SLF,11.571
SWE,2012,TOTAL,3.628
SWE,2012,EES,2.887
SWE,2012,SLF,10.407
SWE,2013,TOTAL,3.276
SWE,2013,EES,2.705
SWE,2013,SLF,8.12
SWE,2014,TOTAL,3.401
SWE,2014,EES,2.557
SWE,2014,SLF,10.635
SWE,2015,TOTAL,3.929
SWE,2015,EES,3.22
SWE,2015,SLF,9.898
SWE,2016,TOTAL,3.353
SWE,2016,EES,2.492
SWE,2016,SLF,10.474
SWE,2017,TOTAL,3.426
SWE,2017,EES,2.639
SWE,2017,SLF,9.638
SWE,2018,TOTAL,2.674
SWE,2018,EES,1.572
SWE,2018,SLF,10.391
SWE,2019,TOTAL,3.233
SWE,2019,EES,2.024
SWE,2019,SLF,13.011
SWE,2020,TOTAL,2.738
SWE,2020,EES,1.78
SWE,2020,SLF,10.065
SWE,2021,TOTAL,2.994
SWE,2021,EES,1.803
SWE,2021,SLF,12.159
SWE,2022,TOTAL,4.19
SWE,2022,EES,3.225
SWE,2022,SLF,12.018
SWE,2023,TOTAL,3.802
SWE,2023,EES,2.718
SWE,2023,SLF,12.466
SWE,2024,TOTAL,3.737
SWE,2024,EES,2.804
SWE,2024,SLF,11.051
SWE,2025,TOTAL,3.227
SWE,2025,EES,2.407
SWE,2025,SLF,9.647
SWZ,2016,TOTAL,53.986
SWZ,2016,EES,40.973
SWZ,2016,SLF,73.812
SWZ,2021,TOTAL,51.483
SWZ,2021,EES,35.241
SWZ,2021,SLF,82.401
SWZ,2023,TOTAL,53.297
SWZ,2023,EES,39.906
SWZ,2023,SLF,79.826
SYC,2019,TOTAL,15.062
SYC,2019,EES,13.245
SYC,2019,SLF,23.041
SYC,2020,TOTAL,16.965
SYC,2020,EES,13.978
SYC,2020,SLF,28.493
SYC,2023,TOTAL,16.552
SYC,2023,EES,12.503
SYC,2023,SLF,34.771
SYC,2024,TOTAL,14.222
SYC,2024,EES,11.304
SYC,2024,SLF,29.198
SYC,2025,TOTAL,8.911
SYC,2025,EES,4.899
SYC,2025,SLF,28.887
TCD,2018,TOTAL,96.923
TCD,2018,EES,69.15
TCD,2018,SLF,99.627
TCD,2022,TOTAL,97.57
TCD,2022,EES,79.711
TCD,2022,SLF,99.907
TGO,2017,TOTAL,90.087
TGO,2017,EES,63.89
TGO,2017,SLF,97.624
TGO,2022,TOTAL,92.343
TGO,2022,EES,83.095
TGO,2022,SLF,95.017
THA,2014,TOTAL,75.8
THA,2014,EES,49.923
THA,2014,SLF,97.504
THA,2015,TOTAL,74.636
THA,2015,EES,49.525
THA,2015,SLF,96.46
THA,2016,TOTAL,74.867
THA,2016,EES,50.471
THA,2016,SLF,96.505
THA,2017,TOTAL,67.206
THA,2017,EES,47.258
THA,2017,SLF,85.44
THA,2018,TOTAL,64.41
THA,2018,EES,45.998
THA,2018,SLF,80.997
THA,2020,TOTAL,62.964
THA,2020,EES,45.587
THA,2020,SLF,78.772
THA,2021,TOTAL,63.315
THA,2021,EES,41.168
THA,2021,SLF,81.858
THA,2022,TOTAL,63.631
THA,2022,EES,40.121
