code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,src_gdp,src_cons_hh,src_cons_gov,src_inv,src_capform,src_exports,src_imports
JPN,1967-04-01,11706220.322462823,5831507.037223814,1324024.205138794,4285084.2140868865,4614995.836657342,1070986.4573188233,1066571.248013489,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1967-07-01,12314934.36989013,6030791.463484464,1370010.7460238913,4530745.498989148,4997960.402398155,1101271.8763172408,1086707.706378845,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1967-10-01,12853943.588362275,6211463.851342735,1404787.8200093477,4848112.150119493,5395475.3404346835,1120358.2630816859,1145769.5659529888,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1968-01-01,13331873.206908232,6380398.496389454,1464281.1743671566,5124597.148773663,5570634.695062333,1224157.871101303,1167075.5660920904,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1968-04-01,13868611.205197196,6652634.630960937,1527378.9862792664,5294870.314499568,5672302.338772645,1327072.6797344892,1186245.8812530478,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1968-07-01,14393236.029175876,6864755.752049359,1606479.0053555274,5393004.848944652,5917007.540644221,1365346.573193257,1214645.406498127,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1968-10-01,15551774.62928094,7134326.34343256,1612697.684872289,5904040.978648736,6809050.174375355,1472837.058653416,1266206.943827599,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1969-01-01,15582571.293431418,7331436.24761856,1688272.4652415956,5914686.919944576,6489342.735648964,1521652.7048019501,1285428.1086308935,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1969-04-01,16386556.199941035,7663974.451335439,1743567.2206899982,6368470.167679754,6877517.0745210815,1614354.400517473,1339913.5003947292,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1969-07-01,17056268.73228799,7905042.436170275,1841600.5442822594,6879753.877413976,7320656.06128146,1700205.2209837714,1487046.9404961371,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1969-10-01,18060553.628285527,8174729.937342435,1905015.2315837587,7285351.861783972,8041269.41463872,1774503.0894615245,1545702.0029315867,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1970-01-01,18799024.647844654,8536378.678510273,1995047.4515939443,7640195.939976125,8319237.014194778,1886367.0118889008,1644121.485674381,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1970-04-01,19396652.97771121,8758507.277533641,2016198.8838356684,7888271.130172211,8721499.319463383,1960462.6405068985,1743557.9612639104,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1970-07-01,20218429.108989052,9145502.060947934,2165328.3639669265,8293931.009549741,9104772.15580368,2019693.6394328517,1863029.1959341222,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1970-10-01,20690951.060432203,9348504.2184975,2371931.1178486375,8340847.425260477,9070030.059241667,2129257.0834555067,1853596.5872806536,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1971-01-01,21047235.207500547,9646974.909711532,2358780.789188989,8379965.070021936,8933866.93544893,2281847.0576411886,1875843.305802985,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1971-04-01,21510293.74151379,9950028.464652784,2458081.6143388064,8517402.934251077,8822920.346694104,2426448.55736652,1887564.1483616077,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1971-07-01,22089725.271579407,10206598.68750367,2573661.9126184904,8624636.034803653,8899741.380085887,2483429.637852691,1816603.4724806626,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1971-10-01,22458501.12965523,10555363.969928151,2702392.5395578234,8664434.524647985,8893637.622216076,2354906.2069779383,1797433.157319705,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1972-01-01,23554932.673084572,10890778.154453438,2779670.5251450967,9203601.935276253,9658641.941899246,2357611.165102171,1814366.0882178452,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1972-04-01,24261687.725085743,11435250.423596404,2926225.392737568,9465603.502167476,9698963.736311946,2306343.360654099,1817620.4653273977,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1972-07-01,25358795.226902936,11877824.120682122,3033923.4157061977,9844555.685794106,10249843.2975925,2509468.0197962387,1994984.017798008,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1972-10-01,26431757.495106105,12336016.96557285,3126015.3257474126,10422128.94859719,10758983.019702723,2688829.4954170827,2143693.7968118554,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1973-01-01,28273392.603637565,13036142.927736718,3283066.690613399,11483999.697849693,12102395.465200499,2661324.874490306,2354465.564297715,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1973-04-01,29558038.000580054,13550756.436779385,3454694.323391285,12128543.358804515,13140866.633687237,2670147.5883721486,2681530.4638077393,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1973-07-01,30693485.862156134,14307560.264630897,3673575.9986118246,12880103.487785542,13397101.155979568,2840206.0304442304,2959601.7329262984,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1973-10-01,32559644.74099882,15316164.395943744,4164970.5087070134,14007180.627475066,13940736.358172216,3207625.2956554135,3434842.490205634,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1974-01-01,33333563.01841684,15514583.689766092,3936067.6492970427,13960016.631734192,15318120.223733293,3712062.065851089,4419266.141024091,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1974-04-01,35619221.67275967,16569881.590789432,4675654.808131265,14295178.09753055,15727441.925730115,4416514.057345161,4938313.865176544,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1974-07-01,37283160.84029294,17572546.704823125,4809059.347064088,14684621.484934185,15740975.005047526,4964862.157090294,5112245.066789422,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1974-10-01,38289689.91813814,18303560.233230136,5599069.3022348555,14875103.370619925,14925722.577648224,5263595.709931945,5095795.207493481,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1975-01-01,38363883.11078863,18982852.87100139,5610080.722016128,14216726.175481264,14215467.116433676,4833557.928143901,4753449.990461261,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1975-04-01,39596128.213504925,19515797.83495293,5713104.832991268,14905184.344281428,14901954.914427895,4690372.107436859,4662530.829963139,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1975-07-01,40490231.89228281,20008993.470658187,5820129.495757445,15169042.76139867,15350951.042578498,4721062.006154788,4827995.566126948,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1975-10-01,41662722.2735131,20627305.962508075,6305582.592301588,15276801.969515283,15378294.644752858,4970979.9128479045,4983290.373823405,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1976-01-01,43072744.43223414,21212112.108842127,6269300.360216533,15886436.846220955,15853555.427979626,5413278.486133639,5106855.004701726,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1976-04-01,44490634.74658976,21980115.894475978,6557855.011679007,15930598.93409643,16160654.599187061,5633896.893144648,5269090.7885771515,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1976-07-01,45836305.6667874,22788009.300102867,6639133.549057318,16416010.53068146,16749174.000664793,5764038.242897445,5550568.983732272,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1976-10-01,46511804.402934365,23433725.4464849,6580353.164325634,16045847.438124653,16541553.751911324,6027809.579983829,5673853.941577741,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1977-01-01,48507287.64054064,24188495.044008516,6991023.668973944,16898296.429386027,17223386.66385331,6166470.283828836,5583595.826429997,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1977-04-01,49536447.80521108,24874498.30366606,7104583.886646272,17057552.283770885,17341978.36347537,6167178.123337981,5533203.83087427,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1977-07-01,50605300.246416114,25338372.964300226,7262031.345748994,17403297.79585555,17600524.915263847,6292566.83638652,5472947.004705212,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1977-10-01,51912847.11353899,25664481.129624322,7530622.847679954,17852624.603048284,18309300.677600864,5996993.281353552,5057683.400562082,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1978-01-01,53491399.217518955,26528771.817445356,7643311.658031462,18406120.70792066,18519911.151169345,6240490.072499425,5004113.302360307,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1978-04-01,54519964.538808085,27050984.4627704,7784915.347664728,19077836.27718289,19187255.344935518,5871402.328445258,4874828.086719102,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1978-07-01,55936611.08973006,27902952.858835083,7980189.806375777,19326189.994912878,19603174.037761327,5497283.867879666,4561289.192070655,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1978-10-01,56992782.55157901,28660341.235631395,7954206.024445868,20066423.33751519,20514052.005121026,5433881.671846252,5062463.266941737,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1979-01-01,58143939.68608875,29317210.575880185,8286727.136186084,20681288.342357483,21090333.063799184,5690928.533595757,5641513.569051564,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1979-04-01,59450864.6714948,30199201.405749712,8471782.363589333,21322087.355356503,21723058.46924313,6114039.600187168,6437793.543224018,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1979-07-01,60353539.50263062,30785878.10870712,8670463.232736317,22080796.357707698,22516516.16525881,6616757.3315749215,7514458.445241353,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1979-10-01,61249562.90322998,31227820.492932454,8668363.933281614,22484816.01938558,23138236.31030113,7420205.734419411,8471906.360800162,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68,jp_sna68
JPN,1980-01-01,61674092.68555292,31814877.193141058,8315322.4029971175,22732555.568465956,23081758.6995624,8198079.22718851,9098823.94780879,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1980-04-01,62751582.54749712,32563524.717183743,8552316.226637047,23132551.892522685,23473271.586898535,8297544.127582742,9488382.506521277,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1980-07-01,64854325.333195455,33244387.60526665,8737403.468306992,23321359.339602545,23823696.255543698,8193716.063998557,8538383.142706376,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1980-10-01,66444853.70411186,33810747.06085112,9156230.369690688,23745488.94636873,24037842.990641996,8591550.298347633,8573573.019700991,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1981-01-01,67671398.2797618,34248243.411148325,9082051.436258765,24141528.499418024,24691248.087141804,8936925.105505874,8673795.419014174,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1981-04-01,67946725.4903647,34713536.69748641,9260790.390925186,23983801.337579753,24241988.781014927,9537113.71640297,9278618.246983172,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1981-07-01,69392771.54114722,35167287.39962097,9420484.48458104,24412975.07227144,24489813.39624262,10055290.079665652,9239048.732620193,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1981-10-01,70184167.80064783,35772886.65549991,9745020.652530055,24309404.32582498,24763845.306383178,9809633.845180128,9394398.544157216,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1982-01-01,71011638.1187357,36593656.633324005,9917651.381466195,24090392.51990975,24491078.575997032,10113000.523021141,9678845.80602905,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1982-04-01,72233344.4639782,37327919.554590374,9970944.984126024,24550857.970354877,24898135.100315966,9911280.327169335,9451104.662874302,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1982-07-01,72634279.5793893,37414800.56096029,10108900.19581603,24641138.79891378,25004289.706376787,9994992.179069607,9461289.866056535,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1982-10-01,73157924.97810085,38646990.12217686,9994364.295004569,24529110.831993416,24498097.311301284,9756210.463331046,9441352.330827313,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1983-01-01,74022585.86948538,38780864.154947735,10416311.992940417,24192302.02662027,24103150.36463174,9676151.492240967,8738471.45922136,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1983-04-01,74753929.58783007,39171118.17896918,10579206.903572837,24027023.775073156,23991422.942986,9672067.368557347,8493542.78569659,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1983-07-01,75803958.5046596,39738400.044090435,10754371.612615425,24006756.65029463,23980699.03840097,10015463.531943401,8570008.19858721,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1983-10-01,76126551.50462735,40248617.16786858,10724230.586086093,23973169.40326971,24027661.30595171,10298993.037606834,9077664.1881977,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1984-01-01,77702219.59643522,40708101.767123684,10937885.119271893,24373286.544761773,24500898.780757487,10850425.836578986,9195201.432920678,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1984-04-01,79359685.68254888,41317365.73116228,11103020.601787906,24844685.973105304,25127976.08903449,11154020.819470635,9222344.99940133,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1984-07-01,80781354.49550937,41916308.680383906,11199871.988803843,25495136.84062487,25907808.790993236,11547009.913300637,9618523.94018227,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1984-10-01,81878170.69539972,42254932.700333014,11283920.107913513,25951856.95057441,26040622.541879207,11948471.66123206,9509287.636052812,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1985-01-01,84191110.66698557,43102427.62473631,11335800.016408691,27083282.028188314,27655323.265113696,12059301.07970245,9685109.705986124,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1985-04-01,85084854.10818176,43810439.269185595,11536304.526515763,26476416.05046818,27022944.251199152,12294404.547402969,9445044.46698087,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1985-07-01,86257992.0635651,44004818.38157191,11702293.56022553,27512818.21518603,27941374.382921185,11572503.977288447,8730068.666596016,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1985-10-01,88280824.2964902,45089621.85680312,11956225.040366454,27729172.037523743,28415696.297516458,10987484.968644792,7956629.799945136,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1986-01-01,88284147.25693488,45370632.67568454,11978710.779626831,27803988.23435894,28317343.633274518,10105669.394172905,7293623.998797626,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1986-04-01,89818663.80659607,45560324.95042449,11894689.333991967,28429852.753786523,29062956.235209115,9917901.173637813,6379145.531080764,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1986-07-01,90682447.4364232,46153558.932513066,12201781.049418697,28632795.840801332,28931136.554130178,9192423.824396642,5611206.674148291,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1986-10-01,91345231.83487363,46279355.64934021,12672781.267520426,28989781.157876503,29092266.232853036,9469738.359237177,5969038.32494812,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1987-01-01,91650013.766858,46861321.27708755,12706096.437551517,28868993.92689388,28940263.92235845,9301452.169689782,6005883.297459851,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1987-04-01,92063921.71984504,47490230.07126086,12722393.930657202,29553303.88066789,29413923.123749033,9018759.782545352,6383958.039584369,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1987-07-01,94414690.2731329,48370084.119413994,12929033.33996936,31057209.11143951,31072965.38504298,9254167.656980054,6866914.911477941,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1987-10-01,96504433.63757172,49183674.260843664,12794545.680003967,32386231.104554366,32639890.510884605,9184154.10811801,6822049.091460201,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1988-01-01,98754556.36491168,49678085.77255909,13248634.915079502,33769892.7828024,34423974.70457313,9064852.035546198,6993618.83906493,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1988-04-01,99300372.55571003,50388989.295556135,13269653.61322562,33947252.77788366,34497535.87029405,9133977.731433544,7348547.706957822,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1988-07-01,101653746.30998652,50935230.251243755,13526172.420422602,35145006.62750002,35991261.310344584,9911102.756574396,7939900.603718316,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1988-10-01,103487409.05071793,51680686.736888915,13457381.528901234,35882446.04846544,36688284.98504419,9882234.851282725,7439450.645359259,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1989-01-01,106547403.69763082,53520420.09300792,13731344.788620502,38094764.31136169,38320095.75829076,10250364.061821131,8397954.653831325,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1989-04-01,106361503.99851467,52878173.75553248,14020645.296352483,37656045.999278024,38816196.83865844,10687974.109436762,9054772.94404563,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1989-07-01,109002779.04571664,54612602.84453339,14375855.960326925,38717215.738240875,39503430.43192508,10953289.945504926,9482678.792739226,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1989-10-01,112337090.72325724,56271344.49154318,14537043.768571842,40302159.26376778,41316794.49993005,11029214.058455685,9746093.610039748,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1990-01-01,112936579.37115777,56764135.55407238,14684174.655594673,40925275.18654134,41289322.025262766,11573163.52521251,10338388.638094598,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1990-04-01,116727545.56484555,58085325.17059472,14992680.065186052,42699992.69863083,43644333.644794315,11898878.730788112,10668847.555342175,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1990-07-01,118701782.82422793,59285878.5776984,14943040.72857447,43802512.20483929,44611473.197061285,11524509.182198957,10398379.484837955,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1990-10-01,119685006.94427796,59443859.90836302,15918836.457355505,44630836.54154032,45121129.774797685,11592721.657883754,11048755.634039497,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1991-01-01,123041835.0017916,60457961.93909922,16010006.394238034,45713874.23629997,46416252.11673272,11739394.96930417,10198189.316291152,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1991-04-01,123654030.6504325,61516813.29736312,15920783.621016249,44990721.47706368,45649131.45897309,11656824.642657084,9876846.155891674,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1991-07-01,124737049.91855662,61974253.63764481,16150362.218660466,44770743.13166573,45822039.358743,11947152.565383935,9963445.845948618,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1991-10-01,126523553.2046574,62923986.44070608,16798634.350314356,44713354.849878535,45678802.93654685,12030179.502132293,9803359.914931858,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1992-01-01,126857630.3559219,63927667.7366754,16713252.557464449,43894242.842622295,44648283.903249234,11973534.482346445,9499076.969862623,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1992-04-01,128045203.25147685,64276263.75161675,17000579.228060883,45328376.004484214,45294037.67456759,12030154.134904446,9594588.71270402,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1992-07-01,128244926.4660428,64693965.69185435,17196575.920925956,44591419.85326017,44565324.25935266,12022036.621992905,9392921.68969579,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1992-10-01,127805790.59735987,64330760.70424936,17594464.14458795,43702988.84247676,43769917.79708363,11971048.494017284,9098874.8738247,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1993-01-01,130137445.48217005,65598026.757851146,17734606.581211947,44853382.257439286,44743172.38483028,11856363.256913913,9001173.312299123,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1993-04-01,128487582.32955377,65275108.63001482,17887979.06133908,42992944.77497503,43397111.49611634,11076701.508988203,8477653.868732305,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1993-07-01,128220575.81190431,65890056.631199,17989098.20432377,42240493.78766844,42066533.997730225,10948241.86716306,8204435.793368884,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1993-10-01,127965797.78869122,66651518.16880671,17916466.33243052,41314428.14577617,41107497.620556995,10887284.418642953,8285000.750540353,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1994-01-01,129341317.32699624,67492456.50650261,18229559.579688307,41753146.45785983,41058908.69332201,11215764.652054047,8413869.033803567,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1994-04-01,130078057.53310306,67700272.88214096,18441613.704385825,41901359.246664956,41736532.94512059,11212695.217484372,8692638.044901306,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1994-07-01,130846724.7431622,68435408.35296917,18620752.761174317,42134114.03585028,41773102.66468865,11205693.862598168,8902096.748343945,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1994-10-01,130787070.95725963,68343765.71899043,18826725.333616357,41826663.867265105,41631101.29891943,11275758.145915909,9012580.739863226,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93,jp_sna93
JPN,1995-01-01,131040875.0,67919025.0,19423525.0,41289275.0,41746350.0,11263500.0,9311575.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1995-04-01,131895600.0,68290150.0,19492525.0,41962900.0,42262375.0,11018400.0,9167825.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1995-07-01,133509075.0,68678650.0,19726775.0,42960875.0,43540250.0,11700850.0,10137450.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1995-10-01,133935400.0,69214125.0,19888375.0,43434375.0,43720925.0,11970500.0,10858525.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1996-01-01,135126750.0,69138700.0,19930375.0,44623900.0,45156225.0,12209300.0,11307850.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1996-04-01,136629075.0,70005800.0,20207350.0,45296500.0,46140500.0,12235600.0,11960150.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1996-07-01,136674775.0,70040200.0,20461775.0,45393500.0,45828450.0,12414475.0,12070125.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1996-10-01,137898275.0,70753500.0,20545200.0,45442700.0,46119175.0,13004725.0,12524350.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1997-01-01,138310200.0,71838400.0,20635225.0,45369775.0,45267925.0,13783150.0,13214500.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1997-04-01,138696275.0,70996650.0,20800200.0,44791575.0,45496550.0,14222675.0,12819825.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1997-07-01,138633825.0,71118600.0,20697875.0,44245350.0,45546950.0,13821850.0,12551475.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1997-10-01,138764600.0,70945825.0,20872400.0,43833775.0,44852575.0,14607075.0,12513275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
